SampID,MF,Area
200929_Smp_A_1C_T48,"3-Sulfolactate, 13C3",12264331
200929_Smp_A_1C_T6,"3-Sulfolactate, 13C3",9935169
200929_Smp_A_3LV_T0,"3-Sulfolactate, 13C3",21506728
200929_Smp_A_3LV_T12,"3-Sulfolactate, 13C3",5571298
200929_Smp_A_3LV_T24,"3-Sulfolactate, 13C3",3783365
200929_Smp_A_3LV_T36,"3-Sulfolactate, 13C3",8628187
200929_Smp_A_3LV_T48,"3-Sulfolactate, 13C3",9149620
200929_Smp_A_4LGV_T0,"3-Sulfolactate, 13C3",11190253
200929_Smp_A_4LGV_T12,"3-Sulfolactate, 13C3",8273772
200929_Smp_A_4LGV_T24,"3-Sulfolactate, 13C3",18285236
200929_Smp_A_4LGV_T36,"3-Sulfolactate, 13C3",9081133
200929_Smp_A_4LGV_T48,"3-Sulfolactate, 13C3",15423997
200929_Smp_A_6HV_T0,"3-Sulfolactate, 13C3",12592594
200929_Smp_A_6HV_T12,"3-Sulfolactate, 13C3",10771662
200929_Smp_A_6HV_T24,"3-Sulfolactate, 13C3",7875187
200929_Smp_A_6HV_T36,"3-Sulfolactate, 13C3",4502439
200929_Smp_A_6HV_T48,"3-Sulfolactate, 13C3",18081058
200929_Smp_A_8G_T0,"3-Sulfolactate, 13C3",11348381
200929_Smp_A_8G_T48,"3-Sulfolactate, 13C3",7856043
200929_Smp_A_9V_T0,"3-Sulfolactate, 13C3",7861776
200929_Poo_TruePooMortality_Full1,"AMP, 15N5",24336264
200929_Poo_TruePooMortality_Full2,"AMP, 15N5",23439894
200929_Poo_TruePooMortality_Full3,"AMP, 15N5",25671734
200929_Poo_TruePooMortality_Full4,"AMP, 15N5",28326096
200929_Poo_TruePooMortality_Full5,"AMP, 15N5",1092274
200929_Poo_TruePooMortality_Full6,"AMP, 15N5",18155766
200929_Poo_TruePooMortality_Half1,"AMP, 15N5",13697556
200929_Poo_TruePooMortality_Half2,"AMP, 15N5",11828262
200929_Poo_TruePooMortality_Half3,"AMP, 15N5",12884238
200929_Poo_TruePooMortality_Half4,"AMP, 15N5",14086410
200929_Poo_TruePooMortality_Half5,"AMP, 15N5",859393
200929_Poo_TruePooMortality_Half6,"AMP, 15N5",10433074
200929_Smp_A_1C_T0,"AMP, 15N5",34389064
200929_Smp_A_1C_T12,"AMP, 15N5",33760140
200929_Smp_A_1C_T18,"AMP, 15N5",29780522
200929_Smp_A_1C_T24,"AMP, 15N5",26493644
200929_Smp_A_1C_T30,"AMP, 15N5",24781104
200929_Smp_A_1C_T36,"AMP, 15N5",10615197
200929_Smp_A_1C_T42,"AMP, 15N5",23746566
200929_Smp_A_1C_T48,"AMP, 15N5",11010131
200929_Smp_A_1C_T6,"AMP, 15N5",28843738
200929_Smp_A_3LV_T0,"AMP, 15N5",33455224
200929_Smp_A_3LV_T12,"AMP, 15N5",27230302
200929_Smp_A_3LV_T24,"AMP, 15N5",27577502
200929_Smp_A_3LV_T36,"AMP, 15N5",11239898
200929_Smp_A_3LV_T48,"AMP, 15N5",29886296
200929_Smp_A_4LGV_T0,"AMP, 15N5",31462552
200929_Smp_A_4LGV_T12,"AMP, 15N5",26936282
200929_Smp_A_4LGV_T24,"AMP, 15N5",31094904
200929_Smp_A_4LGV_T36,"AMP, 15N5",29037150
200929_Smp_A_4LGV_T48,"AMP, 15N5",28000532
200929_Smp_A_6HV_T0,"AMP, 15N5",27372614
200929_Smp_A_6HV_T12,"AMP, 15N5",31715790
200929_Smp_A_6HV_T24,"AMP, 15N5",25240994
200929_Smp_A_6HV_T36,"AMP, 15N5",257917
200929_Smp_A_6HV_T48,"AMP, 15N5",15056866
200929_Smp_A_8G_T0,"AMP, 15N5",30448062
200929_Smp_A_8G_T48,"AMP, 15N5",20641530
200929_Smp_A_9V_T0,"AMP, 15N5",33346408
200929_Poo_TruePooMortality_Full1,"GMP, 15N5",672851
200929_Poo_TruePooMortality_Full2,"GMP, 15N5",253977
200929_Poo_TruePooMortality_Full3,"GMP, 15N5",485204
200929_Poo_TruePooMortality_Full4,"GMP, 15N5",34435
200929_Poo_TruePooMortality_Full5,"GMP, 15N5",332361
200929_Poo_TruePooMortality_Full6,"GMP, 15N5",824039
200929_Poo_TruePooMortality_Half1,"GMP, 15N5",164405
200929_Poo_TruePooMortality_Half2,"GMP, 15N5",500076
200929_Poo_TruePooMortality_Half3,"GMP, 15N5",79048
200929_Poo_TruePooMortality_Half4,"GMP, 15N5",237594
200929_Poo_TruePooMortality_Half5,"GMP, 15N5",118253
200929_Poo_TruePooMortality_Half6,"GMP, 15N5",118913
200929_Smp_A_1C_T0,"GMP, 15N5",337754
200929_Smp_A_1C_T12,"GMP, 15N5",78033
200929_Smp_A_1C_T18,"GMP, 15N5",986602
200929_Smp_A_1C_T24,"GMP, 15N5",838145
200929_Smp_A_1C_T30,"GMP, 15N5",141319
200929_Smp_A_1C_T36,"GMP, 15N5",270216
200929_Smp_A_1C_T42,"GMP, 15N5",629054
200929_Smp_A_1C_T48,"GMP, 15N5",254755
200929_Smp_A_1C_T6,"GMP, 15N5",1226454
200929_Smp_A_3LV_T0,"GMP, 15N5",1495887
200929_Smp_A_3LV_T12,"GMP, 15N5",696740
200929_Smp_A_3LV_T24,"GMP, 15N5",1127055
200929_Smp_A_3LV_T36,"GMP, 15N5",404262
200929_Smp_A_3LV_T48,"GMP, 15N5",302989
200929_Smp_A_4LGV_T0,"GMP, 15N5",137931
200929_Smp_A_4LGV_T12,"GMP, 15N5",750581
200929_Smp_A_4LGV_T24,"GMP, 15N5",320767
200929_Smp_A_4LGV_T36,"GMP, 15N5",1270841
200929_Smp_A_4LGV_T48,"GMP, 15N5",1286897
200929_Smp_A_6HV_T0,"GMP, 15N5",509114
200929_Smp_A_6HV_T12,"GMP, 15N5",503592
200929_Smp_A_6HV_T24,"GMP, 15N5",420690
200929_Smp_A_6HV_T36,"GMP, 15N5",33641
200929_Smp_A_6HV_T48,"GMP, 15N5",255814
200929_Smp_A_8G_T0,"GMP, 15N5",287692
200929_Smp_A_8G_T48,"GMP, 15N5",126730
200929_Smp_A_9V_T0,"GMP, 15N5",111060
200929_Poo_TruePooMortality_Full1,"Isethionic acid, 13C2",5384998
200929_Poo_TruePooMortality_Full2,"Isethionic acid, 13C2",54177
200929_Poo_TruePooMortality_Full3,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Full4,"Isethionic acid, 13C2",680198
200929_Poo_TruePooMortality_Full5,"Isethionic acid, 13C2",35754176
200929_Poo_TruePooMortality_Full6,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Half1,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Half2,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Half3,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Half4,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Half5,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Half6,"Isethionic acid, 13C2",NA
200929_Smp_A_1C_T0,"Isethionic acid, 13C2",152044
200929_Smp_A_1C_T12,"Isethionic acid, 13C2",495916
200929_Smp_A_1C_T18,"Isethionic acid, 13C2",389953
200929_Smp_A_1C_T24,"Isethionic acid, 13C2",134915
200929_Smp_A_1C_T30,"Isethionic acid, 13C2",49684
200929_Smp_A_1C_T36,"Isethionic acid, 13C2",100653
200929_Smp_A_1C_T42,"Isethionic acid, 13C2",305300
200929_Smp_A_1C_T48,"Isethionic acid, 13C2",1313243
200929_Smp_A_1C_T6,"Isethionic acid, 13C2",645101
200929_Smp_A_3LV_T0,"Isethionic acid, 13C2",344798
200929_Smp_A_3LV_T12,"Isethionic acid, 13C2",NA
200929_Smp_A_3LV_T24,"Isethionic acid, 13C2",NA
200929_Smp_A_3LV_T36,"Isethionic acid, 13C2",NA
200929_Smp_A_3LV_T48,"Isethionic acid, 13C2",1098310
200929_Smp_A_4LGV_T0,"Isethionic acid, 13C2",322905
200929_Smp_A_4LGV_T12,"Isethionic acid, 13C2",14383
200929_Smp_A_4LGV_T24,"Isethionic acid, 13C2",450030
200929_Smp_A_4LGV_T36,"Isethionic acid, 13C2",NA
200929_Smp_A_4LGV_T48,"Isethionic acid, 13C2",1740019
200929_Smp_A_6HV_T0,"Isethionic acid, 13C2",1308368
200929_Smp_A_6HV_T12,"Isethionic acid, 13C2",145058
200929_Smp_A_6HV_T24,"Isethionic acid, 13C2",148768
200929_Smp_A_6HV_T36,"Isethionic acid, 13C2",NA
200929_Smp_A_6HV_T48,"Isethionic acid, 13C2",421721
200929_Smp_A_8G_T0,"Isethionic acid, 13C2",NA
200929_Smp_A_8G_T48,"Isethionic acid, 13C2",52578
200929_Smp_A_9V_T0,"Isethionic acid, 13C2",NA
200929_Poo_TruePooMortality_Full1,"L-Cysteic acid, 2H3",10762468
200929_Poo_TruePooMortality_Full2,"L-Cysteic acid, 2H3",11874129
200929_Poo_TruePooMortality_Full3,"L-Cysteic acid, 2H3",12702367
200929_Poo_TruePooMortality_Full4,"L-Cysteic acid, 2H3",15508068
200929_Poo_TruePooMortality_Full5,"L-Cysteic acid, 2H3",20760734
200929_Poo_TruePooMortality_Full6,"L-Cysteic acid, 2H3",9062992
200929_Poo_TruePooMortality_Half1,"L-Cysteic acid, 2H3",5845232
200929_Poo_TruePooMortality_Half2,"L-Cysteic acid, 2H3",5289786
200929_Poo_TruePooMortality_Half3,"L-Cysteic acid, 2H3",6357615
200929_Poo_TruePooMortality_Half4,"L-Cysteic acid, 2H3",6625684
200929_Poo_TruePooMortality_Half5,"L-Cysteic acid, 2H3",8480843
200929_Poo_TruePooMortality_Half6,"L-Cysteic acid, 2H3",3863818
200929_Smp_A_1C_T0,"L-Cysteic acid, 2H3",15089055
200929_Smp_A_1C_T12,"L-Cysteic acid, 2H3",14282049
200929_Smp_A_1C_T18,"L-Cysteic acid, 2H3",13044091
200929_Smp_A_1C_T24,"L-Cysteic acid, 2H3",10297972
200929_Smp_A_1C_T30,"L-Cysteic acid, 2H3",11149635
200929_Smp_A_1C_T36,"L-Cysteic acid, 2H3",12121572
200929_Smp_A_1C_T42,"L-Cysteic acid, 2H3",10211938
200929_Smp_A_1C_T48,"L-Cysteic acid, 2H3",15255572
200929_Smp_A_1C_T6,"L-Cysteic acid, 2H3",12716606
200929_Smp_A_3LV_T0,"L-Cysteic acid, 2H3",16375826
200929_Smp_A_3LV_T12,"L-Cysteic acid, 2H3",8660942
200929_Smp_A_3LV_T24,"L-Cysteic acid, 2H3",4410311
200929_Smp_A_3LV_T36,"L-Cysteic acid, 2H3",12444317
200929_Smp_A_3LV_T48,"L-Cysteic acid, 2H3",13780469
200929_Smp_A_4LGV_T0,"L-Cysteic acid, 2H3",12118539
200929_Smp_A_4LGV_T12,"L-Cysteic acid, 2H3",9321238
200929_Smp_A_4LGV_T24,"L-Cysteic acid, 2H3",14917748
200929_Smp_A_4LGV_T36,"L-Cysteic acid, 2H3",12276687
200929_Smp_A_4LGV_T48,"L-Cysteic acid, 2H3",12594790
200929_Smp_A_6HV_T0,"L-Cysteic acid, 2H3",12056609
200929_Smp_A_6HV_T12,"L-Cysteic acid, 2H3",12074702
200929_Smp_A_6HV_T24,"L-Cysteic acid, 2H3",11366734
200929_Smp_A_6HV_T36,"L-Cysteic acid, 2H3",5470501
200929_Smp_A_6HV_T48,"L-Cysteic acid, 2H3",14655092
200929_Smp_A_8G_T0,"L-Cysteic acid, 2H3",10500798
200929_Smp_A_8G_T48,"L-Cysteic acid, 2H3",10504412
200929_Smp_A_9V_T0,"L-Cysteic acid, 2H3",10185430
200929_Poo_TruePooMortality_Full1,"Succinic acid, 2H4",102847
200929_Poo_TruePooMortality_Full2,"Succinic acid, 2H4",39808
200929_Poo_TruePooMortality_Full3,"Succinic acid, 2H4",89779928
200929_Poo_TruePooMortality_Full4,"Succinic acid, 2H4",944611
200929_Poo_TruePooMortality_Full5,"Succinic acid, 2H4",1134867
200929_Poo_TruePooMortality_Full6,"Succinic acid, 2H4",68322056
200929_Poo_TruePooMortality_Half1,"Succinic acid, 2H4",114259
200929_Poo_TruePooMortality_Half2,"Succinic acid, 2H4",123535
200929_Poo_TruePooMortality_Half3,"Succinic acid, 2H4",49512744
200929_Poo_TruePooMortality_Half4,"Succinic acid, 2H4",968839
200929_Poo_TruePooMortality_Half5,"Succinic acid, 2H4",454266
200929_Poo_TruePooMortality_Half6,"Succinic acid, 2H4",1568724
200929_Smp_A_1C_T0,"Succinic acid, 2H4",10308347
200929_Smp_A_1C_T12,"Succinic acid, 2H4",134570
200929_Smp_A_1C_T18,"Succinic acid, 2H4",420724
200929_Smp_A_1C_T24,"Succinic acid, 2H4",5410409
200929_Smp_A_1C_T30,"Succinic acid, 2H4",14615
200929_Smp_A_1C_T36,"Succinic acid, 2H4",NA
200929_Smp_A_1C_T42,"Succinic acid, 2H4",NA
200929_Smp_A_1C_T48,"Succinic acid, 2H4",94936528
200929_Smp_A_1C_T6,"Succinic acid, 2H4",92556832
200929_Smp_A_3LV_T0,"Succinic acid, 2H4",104213848
200929_Smp_A_3LV_T12,"Succinic acid, 2H4",2839549
200929_Smp_A_3LV_T24,"Succinic acid, 2H4",86654384
200929_Smp_A_3LV_T36,"Succinic acid, 2H4",88088472
200929_Smp_A_3LV_T48,"Succinic acid, 2H4",1093025
200929_Smp_A_4LGV_T0,"Succinic acid, 2H4",90795392
200929_Smp_A_4LGV_T12,"Succinic acid, 2H4",69723
200929_Smp_A_4LGV_T24,"Succinic acid, 2H4",97927808
200929_Smp_A_4LGV_T36,"Succinic acid, 2H4",91459416
200929_Smp_A_4LGV_T48,"Succinic acid, 2H4",32794
200929_Smp_A_6HV_T0,"Succinic acid, 2H4",72706600
200929_Smp_A_6HV_T12,"Succinic acid, 2H4",97100424
200929_Smp_A_6HV_T24,"Succinic acid, 2H4",NA
200929_Smp_A_6HV_T36,"Succinic acid, 2H4",37110412
200929_Smp_A_6HV_T48,"Succinic acid, 2H4",96872704
200929_Smp_A_8G_T0,"Succinic acid, 2H4",89757184
200929_Smp_A_8G_T48,"Succinic acid, 2H4",NA
200929_Smp_A_9V_T0,"Succinic acid, 2H4",92293976
200929_Poo_TruePooMortality_Full1,"Sucrose, 13C",61252404
200929_Poo_TruePooMortality_Full2,"Sucrose, 13C",59055836
200929_Poo_TruePooMortality_Full3,"Sucrose, 13C",58904976
200929_Poo_TruePooMortality_Full4,"Sucrose, 13C",61542832
200929_Poo_TruePooMortality_Full5,"Sucrose, 13C",57965212
200929_Poo_TruePooMortality_Full6,"Sucrose, 13C",49441460
200929_Poo_TruePooMortality_Half1,"Sucrose, 13C",35612628
200929_Poo_TruePooMortality_Half2,"Sucrose, 13C",28140818
200929_Poo_TruePooMortality_Half3,"Sucrose, 13C",29572340
200929_Poo_TruePooMortality_Half4,"Sucrose, 13C",29907864
200929_Poo_TruePooMortality_Half5,"Sucrose, 13C",28846108
200929_Poo_TruePooMortality_Half6,"Sucrose, 13C",25353402
200929_Smp_A_1C_T0,"Sucrose, 13C",59743740
200929_Smp_A_1C_T12,"Sucrose, 13C",63403168
200929_Smp_A_1C_T18,"Sucrose, 13C",63288700
200929_Smp_A_1C_T24,"Sucrose, 13C",59601140
200929_Smp_A_1C_T30,"Sucrose, 13C",57444104
200929_Smp_A_1C_T36,"Sucrose, 13C",39513944
200929_Smp_A_1C_T42,"Sucrose, 13C",53005328
200929_Smp_A_1C_T48,"Sucrose, 13C",59012136
200929_Smp_A_1C_T6,"Sucrose, 13C",59319588
200929_Smp_A_3LV_T0,"Sucrose, 13C",65198052
200929_Smp_A_3LV_T12,"Sucrose, 13C",56852360
200929_Smp_A_3LV_T24,"Sucrose, 13C",58593316
200929_Smp_A_3LV_T36,"Sucrose, 13C",49862032
200929_Smp_A_3LV_T48,"Sucrose, 13C",56765068
200929_Smp_A_4LGV_T0,"Sucrose, 13C",60353396
200929_Smp_A_4LGV_T12,"Sucrose, 13C",63721200
200929_Smp_A_4LGV_T24,"Sucrose, 13C",58326816
200929_Smp_A_4LGV_T36,"Sucrose, 13C",68449984
200929_Smp_A_4LGV_T48,"Sucrose, 13C",64075120
200929_Smp_A_6HV_T0,"Sucrose, 13C",66587680
200929_Smp_A_6HV_T12,"Sucrose, 13C",64297560
200929_Smp_A_6HV_T24,"Sucrose, 13C",56725132
200929_Smp_A_6HV_T36,"Sucrose, 13C",50829712
200929_Smp_A_6HV_T48,"Sucrose, 13C",58048860
200929_Smp_A_8G_T0,"Sucrose, 13C",60297456
200929_Smp_A_8G_T48,"Sucrose, 13C",60102032
200929_Smp_A_9V_T0,"Sucrose, 13C",64402640
200929_Poo_TruePooMortality_Full1,"Sulfoacetic acid, 13C2",106105200
200929_Poo_TruePooMortality_Full2,"Sulfoacetic acid, 13C2",70156176
200929_Poo_TruePooMortality_Full3,"Sulfoacetic acid, 13C2",84321872
200929_Poo_TruePooMortality_Full4,"Sulfoacetic acid, 13C2",84336608
200929_Poo_TruePooMortality_Full5,"Sulfoacetic acid, 13C2",136526608
200929_Poo_TruePooMortality_Full6,"Sulfoacetic acid, 13C2",37435464
200929_Poo_TruePooMortality_Half1,"Sulfoacetic acid, 13C2",75388168
200929_Poo_TruePooMortality_Half2,"Sulfoacetic acid, 13C2",40643472
200929_Poo_TruePooMortality_Half3,"Sulfoacetic acid, 13C2",45661800
200929_Poo_TruePooMortality_Half4,"Sulfoacetic acid, 13C2",44809736
200929_Poo_TruePooMortality_Half5,"Sulfoacetic acid, 13C2",70680440
200929_Poo_TruePooMortality_Half6,"Sulfoacetic acid, 13C2",19447092
200929_Smp_A_1C_T0,"Sulfoacetic acid, 13C2",92022696
200929_Smp_A_1C_T12,"Sulfoacetic acid, 13C2",81395368
200929_Smp_A_1C_T18,"Sulfoacetic acid, 13C2",86082488
200929_Smp_A_1C_T24,"Sulfoacetic acid, 13C2",77010088
200929_Smp_A_1C_T30,"Sulfoacetic acid, 13C2",67122272
200929_Smp_A_1C_T36,"Sulfoacetic acid, 13C2",90556440
200929_Smp_A_1C_T42,"Sulfoacetic acid, 13C2",60309680
200929_Smp_A_1C_T48,"Sulfoacetic acid, 13C2",90575096
200929_Smp_A_1C_T6,"Sulfoacetic acid, 13C2",84747784
200929_Smp_A_3LV_T0,"Sulfoacetic acid, 13C2",91247160
200929_Smp_A_3LV_T12,"Sulfoacetic acid, 13C2",88737520
200929_Smp_A_3LV_T24,"Sulfoacetic acid, 13C2",61032408
200929_Smp_A_3LV_T36,"Sulfoacetic acid, 13C2",101060544
200929_Smp_A_3LV_T48,"Sulfoacetic acid, 13C2",75611200
200929_Smp_A_4LGV_T0,"Sulfoacetic acid, 13C2",92875392
200929_Smp_A_4LGV_T12,"Sulfoacetic acid, 13C2",105871488
200929_Smp_A_4LGV_T24,"Sulfoacetic acid, 13C2",98326896
200929_Smp_A_4LGV_T36,"Sulfoacetic acid, 13C2",107588104
200929_Smp_A_4LGV_T48,"Sulfoacetic acid, 13C2",117799984
200929_Smp_A_6HV_T0,"Sulfoacetic acid, 13C2",118516200
200929_Smp_A_6HV_T12,"Sulfoacetic acid, 13C2",86110960
200929_Smp_A_6HV_T24,"Sulfoacetic acid, 13C2",89923584
200929_Smp_A_6HV_T36,"Sulfoacetic acid, 13C2",54599312
200929_Smp_A_6HV_T48,"Sulfoacetic acid, 13C2",94138712
200929_Smp_A_8G_T0,"Sulfoacetic acid, 13C2",85160616
200929_Smp_A_8G_T48,"Sulfoacetic acid, 13C2",87278336
200929_Smp_A_9V_T0,"Sulfoacetic acid, 13C2",110225040
200929_Poo_TruePooMortality_Full1,"Taurine, 2H4",19827060
200929_Poo_TruePooMortality_Full2,"Taurine, 2H4",18628780
200929_Poo_TruePooMortality_Full3,"Taurine, 2H4",21415926
200929_Poo_TruePooMortality_Full4,"Taurine, 2H4",21185572
200929_Poo_TruePooMortality_Full5,"Taurine, 2H4",22631724
200929_Poo_TruePooMortality_Full6,"Taurine, 2H4",19944710
200929_Poo_TruePooMortality_Half1,"Taurine, 2H4",11401904
200929_Poo_TruePooMortality_Half2,"Taurine, 2H4",11298240
200929_Poo_TruePooMortality_Half3,"Taurine, 2H4",11957341
200929_Poo_TruePooMortality_Half4,"Taurine, 2H4",12765483
200929_Poo_TruePooMortality_Half5,"Taurine, 2H4",13671170
200929_Poo_TruePooMortality_Half6,"Taurine, 2H4",10936619
200929_Smp_A_1C_T0,"Taurine, 2H4",24279058
200929_Smp_A_1C_T12,"Taurine, 2H4",20592336
200929_Smp_A_1C_T18,"Taurine, 2H4",22699734
200929_Smp_A_1C_T24,"Taurine, 2H4",21652826
200929_Smp_A_1C_T30,"Taurine, 2H4",18936482
200929_Smp_A_1C_T36,"Taurine, 2H4",1492959
200929_Smp_A_1C_T42,"Taurine, 2H4",16931444
200929_Smp_A_1C_T48,"Taurine, 2H4",22643844
200929_Smp_A_1C_T6,"Taurine, 2H4",21070576
200929_Smp_A_3LV_T0,"Taurine, 2H4",24779436
200929_Smp_A_3LV_T12,"Taurine, 2H4",24960466
200929_Smp_A_3LV_T24,"Taurine, 2H4",9904030
200929_Smp_A_3LV_T36,"Taurine, 2H4",23707526
200929_Smp_A_3LV_T48,"Taurine, 2H4",24350000
200929_Smp_A_4LGV_T0,"Taurine, 2H4",23217188
200929_Smp_A_4LGV_T12,"Taurine, 2H4",17572178
200929_Smp_A_4LGV_T24,"Taurine, 2H4",24627622
200929_Smp_A_4LGV_T36,"Taurine, 2H4",20308794
200929_Smp_A_4LGV_T48,"Taurine, 2H4",16685845
200929_Smp_A_6HV_T0,"Taurine, 2H4",24723714
200929_Smp_A_6HV_T12,"Taurine, 2H4",21725288
200929_Smp_A_6HV_T24,"Taurine, 2H4",516734
200929_Smp_A_6HV_T36,"Taurine, 2H4",9384631
200929_Smp_A_6HV_T48,"Taurine, 2H4",26003052
200929_Smp_A_8G_T0,"Taurine, 2H4",23622516
200929_Smp_A_8G_T48,"Taurine, 2H4",1836199
200929_Smp_A_9V_T0,"Taurine, 2H4",26751960
200929_Poo_TruePooMortality_Full1,"Thymine, 2H4",103017336
200929_Poo_TruePooMortality_Full2,"Thymine, 2H4",110308104
200929_Poo_TruePooMortality_Full3,"Thymine, 2H4",118096632
200929_Poo_TruePooMortality_Full4,"Thymine, 2H4",120055224
200929_Poo_TruePooMortality_Full5,"Thymine, 2H4",134301584
200929_Poo_TruePooMortality_Full6,"Thymine, 2H4",99695504
200929_Poo_TruePooMortality_Half1,"Thymine, 2H4",55554960
200929_Poo_TruePooMortality_Half2,"Thymine, 2H4",55887620
200929_Poo_TruePooMortality_Half3,"Thymine, 2H4",58580312
200929_Poo_TruePooMortality_Half4,"Thymine, 2H4",60899140
200929_Poo_TruePooMortality_Half5,"Thymine, 2H4",66785532
200929_Poo_TruePooMortality_Half6,"Thymine, 2H4",51027220
200929_Smp_A_1C_T0,"Thymine, 2H4",124017448
200929_Smp_A_1C_T12,"Thymine, 2H4",125790392
200929_Smp_A_1C_T18,"Thymine, 2H4",116233616
200929_Smp_A_1C_T24,"Thymine, 2H4",105615408
200929_Smp_A_1C_T30,"Thymine, 2H4",108893104
200929_Smp_A_1C_T36,"Thymine, 2H4",109311368
200929_Smp_A_1C_T42,"Thymine, 2H4",112324064
200929_Smp_A_1C_T48,"Thymine, 2H4",122915736
200929_Smp_A_1C_T6,"Thymine, 2H4",119228984
200929_Smp_A_3LV_T0,"Thymine, 2H4",122410552
200929_Smp_A_3LV_T12,"Thymine, 2H4",112266600
200929_Smp_A_3LV_T24,"Thymine, 2H4",108327856
200929_Smp_A_3LV_T36,"Thymine, 2H4",119112696
200929_Smp_A_3LV_T48,"Thymine, 2H4",119691816
200929_Smp_A_4LGV_T0,"Thymine, 2H4",117951608
200929_Smp_A_4LGV_T12,"Thymine, 2H4",108704040
200929_Smp_A_4LGV_T24,"Thymine, 2H4",121345648
200929_Smp_A_4LGV_T36,"Thymine, 2H4",114060048
200929_Smp_A_4LGV_T48,"Thymine, 2H4",100689720
200929_Smp_A_6HV_T0,"Thymine, 2H4",110090416
200929_Smp_A_6HV_T12,"Thymine, 2H4",122485728
200929_Smp_A_6HV_T24,"Thymine, 2H4",108880088
200929_Smp_A_6HV_T36,"Thymine, 2H4",110076160
200929_Smp_A_6HV_T48,"Thymine, 2H4",126312784
200929_Smp_A_8G_T0,"Thymine, 2H4",122588368
200929_Smp_A_8G_T48,"Thymine, 2H4",107778216
200929_Smp_A_9V_T0,"Thymine, 2H4",117355640
200929_Poo_TruePooMortality_Full1,"Trehalose, 13C",45665440
200929_Poo_TruePooMortality_Full2,"Trehalose, 13C",38278316
200929_Poo_TruePooMortality_Full3,"Trehalose, 13C",38098292
200929_Poo_TruePooMortality_Full4,"Trehalose, 13C",37572160
200929_Poo_TruePooMortality_Full5,"Trehalose, 13C",26908374
200929_Poo_TruePooMortality_Full6,"Trehalose, 13C",36914612
200929_Poo_TruePooMortality_Half1,"Trehalose, 13C",26172906
200929_Poo_TruePooMortality_Half2,"Trehalose, 13C",18100950
200929_Poo_TruePooMortality_Half3,"Trehalose, 13C",19282610
200929_Poo_TruePooMortality_Half4,"Trehalose, 13C",19386268
200929_Poo_TruePooMortality_Half5,"Trehalose, 13C",13443444
200929_Poo_TruePooMortality_Half6,"Trehalose, 13C",17235688
200929_Smp_A_1C_T0,"Trehalose, 13C",40033780
200929_Smp_A_1C_T12,"Trehalose, 13C",40164772
200929_Smp_A_1C_T18,"Trehalose, 13C",41003636
200929_Smp_A_1C_T24,"Trehalose, 13C",43363360
200929_Smp_A_1C_T30,"Trehalose, 13C",37285872
200929_Smp_A_1C_T36,"Trehalose, 13C",39435756
200929_Smp_A_1C_T42,"Trehalose, 13C",36261860
200929_Smp_A_1C_T48,"Trehalose, 13C",39514416
200929_Smp_A_1C_T6,"Trehalose, 13C",38743248
200929_Smp_A_3LV_T0,"Trehalose, 13C",38508012
200929_Smp_A_3LV_T12,"Trehalose, 13C",41140652
200929_Smp_A_3LV_T24,"Trehalose, 13C",55086376
200929_Smp_A_3LV_T36,"Trehalose, 13C",46022160
200929_Smp_A_3LV_T48,"Trehalose, 13C",37239048
200929_Smp_A_4LGV_T0,"Trehalose, 13C",42332696
200929_Smp_A_4LGV_T12,"Trehalose, 13C",42487004
200929_Smp_A_4LGV_T24,"Trehalose, 13C",40750868
200929_Smp_A_4LGV_T36,"Trehalose, 13C",46684944
200929_Smp_A_4LGV_T48,"Trehalose, 13C",48488256
200929_Smp_A_6HV_T0,"Trehalose, 13C",48569352
200929_Smp_A_6HV_T12,"Trehalose, 13C",39086796
200929_Smp_A_6HV_T24,"Trehalose, 13C",39058712
200929_Smp_A_6HV_T36,"Trehalose, 13C",49309052
200929_Smp_A_6HV_T48,"Trehalose, 13C",40424092
200929_Smp_A_8G_T0,"Trehalose, 13C",37906508
200929_Smp_A_8G_T48,"Trehalose, 13C",39488364
200929_Smp_A_9V_T0,"Trehalose, 13C",46425220
200929_Smp_B_1C_T0,"3-Sulfolactate, 13C3",9072803
200929_Smp_B_1C_T12,"3-Sulfolactate, 13C3",7353891
200929_Smp_B_1C_T18,"3-Sulfolactate, 13C3",6654173
200929_Smp_B_1C_T24,"3-Sulfolactate, 13C3",13625139
200929_Smp_B_1C_T30,"3-Sulfolactate, 13C3",9118634
200929_Smp_B_1C_T36,"3-Sulfolactate, 13C3",11047102
200929_Smp_B_1C_T42,"3-Sulfolactate, 13C3",1871517
200929_Smp_B_1C_T48,"3-Sulfolactate, 13C3",7192262
200929_Smp_B_1C_T6,"3-Sulfolactate, 13C3",4749568
200929_Smp_B_3LV_T0,"3-Sulfolactate, 13C3",19336470
200929_Smp_B_3LV_T12,"3-Sulfolactate, 13C3",4612310
200929_Smp_B_3LV_T24,"3-Sulfolactate, 13C3",9644528
