MF,Name,SampID
HPos_sky54,L-Homoserine,B_6HV_T24
HPos_sky55,L-Isoleucine,B_6HV_T24
HPos_sky59,L-Methionine,B_6HV_T24
HPos_sky60,L-Methionine S-oxide,B_6HV_T24
HPos_sky64,L-Serine,B_6HV_T24
HPos_sky71,N6-Acetyl-L-lysine,B_6HV_T24
HPos_sky72,Ophthalmic acid,B_6HV_T24
HPos_sky73,Pipecolic acid,B_6HV_T24
HPos_sky74,Proline betaine,B_6HV_T24
RP_14640,Methylthioadenosine,B_6HV_T24
RP_20713,Riboflavin,B_6HV_T24
RP_3959,L-Phenylalanine,B_6HV_T24
RP_6828,L-Tryptophan,B_6HV_T24
RP_7155,L-Kynurenine,B_6HV_T24
RP_7669,Desthiobiotin,B_6HV_T24
RP_sky1,Agmatine,B_6HV_T24
RP_sky15,Nicotinic acid,B_6HV_T24
RP_sky16,Pantothenic acid,B_6HV_T24
RP_sky17,Pyridoxal,B_6HV_T24
RP_sky21,Pyridoxine,B_6HV_T24
RP_sky23,S-Adenosylhomocysteine,B_6HV_T24
RP_sky24,S-Adenosylmethionine,B_6HV_T24
RP_sky29,Xanthine,B_6HV_T24
HNeg_1963,Thymidine,B_6HV_T36
HNeg_1982,Uridine,B_6HV_T36
HNeg_2117,D-Fructose 6-phosphate,B_6HV_T36
HNeg_2173,Inosine,B_6HV_T36
HNeg_2634,Trehalose,B_6HV_T36
HNeg_2635,Sucrose,B_6HV_T36
HNeg_3117,UDP-N-acetylglucosamine,B_6HV_T36
HNeg_609,"Taurine, 2H4",B_6HV_T36
HNeg_sky1,2-Ketoglutaric acid,B_6HV_T36
HNeg_sky11,D-Gluconic acid,B_6HV_T36
HNeg_sky19,L-Cysteic acid,B_6HV_T36
HNeg_sky22,N-Acetyl-L-glutamic acid,B_6HV_T36
HNeg_sky27,Succinic acid,B_6HV_T36
HNeg_sky32,Taurine,B_6HV_T36
HNeg_sky34,Threonic acid,B_6HV_T36
HNeg_sky36,Thymine,B_6HV_T36
HNeg_sky6,Adenosine monophosphate,B_6HV_T36
HPos_1007,Hypoxanthine,B_6HV_T36
HPos_1022,Trigonelline,B_6HV_T36
HPos_108,Glycine,B_6HV_T36
HPos_1157,Ectoine,B_6HV_T36
HPos_1230,(3-Carboxypropyl)trimethylammonium,B_6HV_T36
HPos_1241,L-Glutamine,B_6HV_T36
HPos_1251,L-Lysine,B_6HV_T36
HPos_1419,L-Histidine,B_6HV_T36
HPos_1496,5-Hydroxyectoine,B_6HV_T36
HPos_1519,Betonicine,B_6HV_T36
HPos_1848,Arsenobetaine,B_6HV_T36
HPos_1926,L-Tyrosine,B_6HV_T36
HPos_257,Sarcosine,B_6HV_T36
HPos_261,L-Alanine,B_6HV_T36
HPos_2837,Ergothioneine,B_6HV_T36
HPos_3067,Cytidine,B_6HV_T36
HPos_3196,Deoxyadenosine,B_6HV_T36
HPos_3236,2-O-alpha-D-Glucosylglycerol,B_6HV_T36
HPos_3429,Adenosine,B_6HV_T36
HPos_3670,Guanosine,B_6HV_T36
HPos_556,Cytosine,B_6HV_T36
HPos_5986,Glutathione disulfide,B_6HV_T36
HPos_639,L-Proline,B_6HV_T36
HPos_705,L-Threonine,B_6HV_T36
HPos_954,L-Asparagine,B_6HV_T36
HPos_962,L-Aspartic acid,B_6HV_T36
HPos_978,Dimethylsulfoniopropionate,B_6HV_T36
HPos_989,Adenine,B_6HV_T36
HPos_sky16,Creatine,B_6HV_T36
HPos_sky35,Glycine betaine,B_6HV_T36
HPos_sky38,Guanine,B_6HV_T36
HPos_sky45,Hypotaurine,B_6HV_T36
HPos_sky51,L-Glutamic acid,B_6HV_T36
HPos_sky54,L-Homoserine,B_6HV_T36
HPos_sky55,L-Isoleucine,B_6HV_T36
HPos_sky59,L-Methionine,B_6HV_T36
HPos_sky60,L-Methionine S-oxide,B_6HV_T36
HPos_sky64,L-Serine,B_6HV_T36
HPos_sky71,N6-Acetyl-L-lysine,B_6HV_T36
HPos_sky72,Ophthalmic acid,B_6HV_T36
HPos_sky73,Pipecolic acid,B_6HV_T36
HPos_sky74,Proline betaine,B_6HV_T36
RP_14640,Methylthioadenosine,B_6HV_T36
RP_20713,Riboflavin,B_6HV_T36
RP_3959,L-Phenylalanine,B_6HV_T36
RP_6828,L-Tryptophan,B_6HV_T36
RP_7155,L-Kynurenine,B_6HV_T36
RP_7669,Desthiobiotin,B_6HV_T36
RP_sky1,Agmatine,B_6HV_T36
RP_sky15,Nicotinic acid,B_6HV_T36
RP_sky16,Pantothenic acid,B_6HV_T36
RP_sky17,Pyridoxal,B_6HV_T36
RP_sky21,Pyridoxine,B_6HV_T36
RP_sky23,S-Adenosylhomocysteine,B_6HV_T36
RP_sky24,S-Adenosylmethionine,B_6HV_T36
RP_sky29,Xanthine,B_6HV_T36
HNeg_1963,Thymidine,B_6HV_T48
HNeg_1982,Uridine,B_6HV_T48
HNeg_2117,D-Fructose 6-phosphate,B_6HV_T48
HNeg_2173,Inosine,B_6HV_T48
HNeg_2634,Trehalose,B_6HV_T48
HNeg_2635,Sucrose,B_6HV_T48
HNeg_3117,UDP-N-acetylglucosamine,B_6HV_T48
HNeg_sky1,2-Ketoglutaric acid,B_6HV_T48
HNeg_sky11,D-Gluconic acid,B_6HV_T48
HNeg_sky19,L-Cysteic acid,B_6HV_T48
HNeg_sky22,N-Acetyl-L-glutamic acid,B_6HV_T48
HNeg_sky27,Succinic acid,B_6HV_T48
HNeg_sky32,Taurine,B_6HV_T48
HNeg_sky34,Threonic acid,B_6HV_T48
HNeg_sky36,Thymine,B_6HV_T48
HNeg_sky6,Adenosine monophosphate,B_6HV_T48
HPos_1007,Hypoxanthine,B_6HV_T48
HPos_1022,Trigonelline,B_6HV_T48
HPos_108,Glycine,B_6HV_T48
HPos_1157,Ectoine,B_6HV_T48
HPos_1230,(3-Carboxypropyl)trimethylammonium,B_6HV_T48
HPos_1241,L-Glutamine,B_6HV_T48
HPos_1251,L-Lysine,B_6HV_T48
HPos_1419,L-Histidine,B_6HV_T48
HPos_1496,5-Hydroxyectoine,B_6HV_T48
HPos_1519,Betonicine,B_6HV_T48
HPos_1848,Arsenobetaine,B_6HV_T48
HPos_1926,L-Tyrosine,B_6HV_T48
HPos_257,Sarcosine,B_6HV_T48
HPos_261,L-Alanine,B_6HV_T48
HPos_2837,Ergothioneine,B_6HV_T48
HPos_3067,Cytidine,B_6HV_T48
HPos_3196,Deoxyadenosine,B_6HV_T48
HPos_3236,2-O-alpha-D-Glucosylglycerol,B_6HV_T48
HPos_3429,Adenosine,B_6HV_T48
HPos_3670,Guanosine,B_6HV_T48
HPos_556,Cytosine,B_6HV_T48
HPos_5986,Glutathione disulfide,B_6HV_T48
HPos_639,L-Proline,B_6HV_T48
HPos_705,L-Threonine,B_6HV_T48
HPos_962,L-Aspartic acid,B_6HV_T48
HPos_978,Dimethylsulfoniopropionate,B_6HV_T48
HPos_989,Adenine,B_6HV_T48
HPos_sky16,Creatine,B_6HV_T48
HPos_sky35,Glycine betaine,B_6HV_T48
HPos_sky38,Guanine,B_6HV_T48
HPos_sky45,Hypotaurine,B_6HV_T48
HPos_sky51,L-Glutamic acid,B_6HV_T48
HPos_sky54,L-Homoserine,B_6HV_T48
HPos_sky55,L-Isoleucine,B_6HV_T48
HPos_sky59,L-Methionine,B_6HV_T48
HPos_sky60,L-Methionine S-oxide,B_6HV_T48
HPos_sky64,L-Serine,B_6HV_T48
HPos_sky71,N6-Acetyl-L-lysine,B_6HV_T48
HPos_sky72,Ophthalmic acid,B_6HV_T48
HPos_sky73,Pipecolic acid,B_6HV_T48
HPos_sky74,Proline betaine,B_6HV_T48
RP_14640,Methylthioadenosine,B_6HV_T48
RP_20713,Riboflavin,B_6HV_T48
RP_3959,L-Phenylalanine,B_6HV_T48
RP_6828,L-Tryptophan,B_6HV_T48
RP_7155,L-Kynurenine,B_6HV_T48
RP_7669,Desthiobiotin,B_6HV_T48
RP_sky15,Nicotinic acid,B_6HV_T48
RP_sky16,Pantothenic acid,B_6HV_T48
RP_sky17,Pyridoxal,B_6HV_T48
RP_sky21,Pyridoxine,B_6HV_T48
RP_sky23,S-Adenosylhomocysteine,B_6HV_T48
RP_sky24,S-Adenosylmethionine,B_6HV_T48
RP_sky29,Xanthine,B_6HV_T48
HNeg_1963,Thymidine,C_1C_T0
HNeg_1982,Uridine,C_1C_T0
HNeg_2117,D-Fructose 6-phosphate,C_1C_T0
HNeg_2173,Inosine,C_1C_T0
HNeg_2635,Sucrose,C_1C_T0
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T0
HNeg_609,"Taurine, 2H4",C_1C_T0
HNeg_sky1,2-Ketoglutaric acid,C_1C_T0
HNeg_sky11,D-Gluconic acid,C_1C_T0
HNeg_sky19,L-Cysteic acid,C_1C_T0
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T0
HNeg_sky32,Taurine,C_1C_T0
HNeg_sky36,Thymine,C_1C_T0
HNeg_sky6,Adenosine monophosphate,C_1C_T0
HPos_108,Glycine,C_1C_T0
HPos_1157,Ectoine,C_1C_T0
HPos_1241,L-Glutamine,C_1C_T0
HPos_1848,Arsenobetaine,C_1C_T0
HPos_1926,L-Tyrosine,C_1C_T0
HPos_257,Sarcosine,C_1C_T0
HPos_261,L-Alanine,C_1C_T0
HPos_3067,Cytidine,C_1C_T0
HPos_3196,Deoxyadenosine,C_1C_T0
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T0
HPos_3429,Adenosine,C_1C_T0
HPos_3670,Guanosine,C_1C_T0
HPos_556,Cytosine,C_1C_T0
HPos_5986,Glutathione disulfide,C_1C_T0
HPos_639,L-Proline,C_1C_T0
HPos_705,L-Threonine,C_1C_T0
HPos_962,L-Aspartic acid,C_1C_T0
HPos_978,Dimethylsulfoniopropionate,C_1C_T0
HPos_989,Adenine,C_1C_T0
HPos_sky35,Glycine betaine,C_1C_T0
HPos_sky38,Guanine,C_1C_T0
HPos_sky45,Hypotaurine,C_1C_T0
HPos_sky51,L-Glutamic acid,C_1C_T0
HPos_sky54,L-Homoserine,C_1C_T0
HPos_sky55,L-Isoleucine,C_1C_T0
HPos_sky59,L-Methionine,C_1C_T0
HPos_sky60,L-Methionine S-oxide,C_1C_T0
HPos_sky64,L-Serine,C_1C_T0
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T0
HPos_sky72,Ophthalmic acid,C_1C_T0
HPos_sky73,Pipecolic acid,C_1C_T0
HPos_sky74,Proline betaine,C_1C_T0
RP_14640,Methylthioadenosine,C_1C_T0
RP_20713,Riboflavin,C_1C_T0
RP_3959,L-Phenylalanine,C_1C_T0
RP_6828,L-Tryptophan,C_1C_T0
RP_7155,L-Kynurenine,C_1C_T0
RP_7669,Desthiobiotin,C_1C_T0
RP_sky1,Agmatine,C_1C_T0
RP_sky16,Pantothenic acid,C_1C_T0
RP_sky17,Pyridoxal,C_1C_T0
RP_sky21,Pyridoxine,C_1C_T0
RP_sky23,S-Adenosylhomocysteine,C_1C_T0
RP_sky24,S-Adenosylmethionine,C_1C_T0
HNeg_1963,Thymidine,C_1C_T12
HNeg_1982,Uridine,C_1C_T12
HNeg_2117,D-Fructose 6-phosphate,C_1C_T12
HNeg_2173,Inosine,C_1C_T12
HNeg_2634,Trehalose,C_1C_T12
HNeg_2635,Sucrose,C_1C_T12
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T12
HNeg_609,"Taurine, 2H4",C_1C_T12
HNeg_sky1,2-Ketoglutaric acid,C_1C_T12
HNeg_sky11,D-Gluconic acid,C_1C_T12
HNeg_sky19,L-Cysteic acid,C_1C_T12
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T12
HNeg_sky32,Taurine,C_1C_T12
HNeg_sky34,Threonic acid,C_1C_T12
HNeg_sky36,Thymine,C_1C_T12
HNeg_sky6,Adenosine monophosphate,C_1C_T12
HPos_1007,Hypoxanthine,C_1C_T12
HPos_108,Glycine,C_1C_T12
HPos_1157,Ectoine,C_1C_T12
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_1C_T12
HPos_1241,L-Glutamine,C_1C_T12
HPos_1419,L-Histidine,C_1C_T12
HPos_1496,5-Hydroxyectoine,C_1C_T12
HPos_1519,Betonicine,C_1C_T12
HPos_1848,Arsenobetaine,C_1C_T12
HPos_1926,L-Tyrosine,C_1C_T12
HPos_257,Sarcosine,C_1C_T12
HPos_261,L-Alanine,C_1C_T12
HPos_3067,Cytidine,C_1C_T12
HPos_3196,Deoxyadenosine,C_1C_T12
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T12
HPos_3429,Adenosine,C_1C_T12
HPos_3670,Guanosine,C_1C_T12
HPos_556,Cytosine,C_1C_T12
HPos_5986,Glutathione disulfide,C_1C_T12
HPos_639,L-Proline,C_1C_T12
HPos_705,L-Threonine,C_1C_T12
HPos_954,L-Asparagine,C_1C_T12
HPos_962,L-Aspartic acid,C_1C_T12
HPos_978,Dimethylsulfoniopropionate,C_1C_T12
HPos_989,Adenine,C_1C_T12
HPos_sky16,Creatine,C_1C_T12
HPos_sky35,Glycine betaine,C_1C_T12
HPos_sky38,Guanine,C_1C_T12
HPos_sky45,Hypotaurine,C_1C_T12
HPos_sky51,L-Glutamic acid,C_1C_T12
HPos_sky54,L-Homoserine,C_1C_T12
HPos_sky55,L-Isoleucine,C_1C_T12
HPos_sky59,L-Methionine,C_1C_T12
HPos_sky60,L-Methionine S-oxide,C_1C_T12
HPos_sky64,L-Serine,C_1C_T12
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T12
HPos_sky72,Ophthalmic acid,C_1C_T12
HPos_sky73,Pipecolic acid,C_1C_T12
HPos_sky74,Proline betaine,C_1C_T12
RP_14640,Methylthioadenosine,C_1C_T12
RP_20713,Riboflavin,C_1C_T12
RP_3959,L-Phenylalanine,C_1C_T12
RP_6828,L-Tryptophan,C_1C_T12
RP_7155,L-Kynurenine,C_1C_T12
RP_7669,Desthiobiotin,C_1C_T12
RP_sky1,Agmatine,C_1C_T12
RP_sky16,Pantothenic acid,C_1C_T12
RP_sky17,Pyridoxal,C_1C_T12
RP_sky21,Pyridoxine,C_1C_T12
RP_sky23,S-Adenosylhomocysteine,C_1C_T12
RP_sky24,S-Adenosylmethionine,C_1C_T12
HNeg_1963,Thymidine,C_1C_T18
HNeg_1982,Uridine,C_1C_T18
HNeg_2117,D-Fructose 6-phosphate,C_1C_T18
HNeg_2173,Inosine,C_1C_T18
HNeg_2634,Trehalose,C_1C_T18
HNeg_2635,Sucrose,C_1C_T18
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T18
HNeg_609,"Taurine, 2H4",C_1C_T18
HNeg_sky1,2-Ketoglutaric acid,C_1C_T18
HNeg_sky11,D-Gluconic acid,C_1C_T18
HNeg_sky19,L-Cysteic acid,C_1C_T18
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T18
HNeg_sky32,Taurine,C_1C_T18
HNeg_sky36,Thymine,C_1C_T18
HNeg_sky6,Adenosine monophosphate,C_1C_T18
HPos_1007,Hypoxanthine,C_1C_T18
HPos_108,Glycine,C_1C_T18
HPos_1157,Ectoine,C_1C_T18
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_1C_T18
HPos_1241,L-Glutamine,C_1C_T18
HPos_1496,5-Hydroxyectoine,C_1C_T18
HPos_1519,Betonicine,C_1C_T18
HPos_1848,Arsenobetaine,C_1C_T18
HPos_1926,L-Tyrosine,C_1C_T18
HPos_261,L-Alanine,C_1C_T18
HPos_3067,Cytidine,C_1C_T18
HPos_3196,Deoxyadenosine,C_1C_T18
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T18
HPos_3429,Adenosine,C_1C_T18
HPos_3670,Guanosine,C_1C_T18
HPos_556,Cytosine,C_1C_T18
HPos_5986,Glutathione disulfide,C_1C_T18
HPos_639,L-Proline,C_1C_T18
HPos_705,L-Threonine,C_1C_T18
HPos_954,L-Asparagine,C_1C_T18
HPos_962,L-Aspartic acid,C_1C_T18
HPos_978,Dimethylsulfoniopropionate,C_1C_T18
HPos_989,Adenine,C_1C_T18
HPos_sky35,Glycine betaine,C_1C_T18
HPos_sky38,Guanine,C_1C_T18
HPos_sky45,Hypotaurine,C_1C_T18
HPos_sky51,L-Glutamic acid,C_1C_T18
HPos_sky54,L-Homoserine,C_1C_T18
HPos_sky55,L-Isoleucine,C_1C_T18
HPos_sky59,L-Methionine,C_1C_T18
HPos_sky60,L-Methionine S-oxide,C_1C_T18
HPos_sky64,L-Serine,C_1C_T18
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T18
HPos_sky72,Ophthalmic acid,C_1C_T18
HPos_sky73,Pipecolic acid,C_1C_T18
HPos_sky74,Proline betaine,C_1C_T18
RP_14640,Methylthioadenosine,C_1C_T18
RP_20713,Riboflavin,C_1C_T18
RP_3959,L-Phenylalanine,C_1C_T18
RP_6828,L-Tryptophan,C_1C_T18
RP_7155,L-Kynurenine,C_1C_T18
RP_7669,Desthiobiotin,C_1C_T18
RP_sky1,Agmatine,C_1C_T18
RP_sky16,Pantothenic acid,C_1C_T18
RP_sky17,Pyridoxal,C_1C_T18
RP_sky21,Pyridoxine,C_1C_T18
RP_sky23,S-Adenosylhomocysteine,C_1C_T18
RP_sky24,S-Adenosylmethionine,C_1C_T18
HNeg_1963,Thymidine,C_1C_T24
HNeg_1982,Uridine,C_1C_T24
HNeg_2117,D-Fructose 6-phosphate,C_1C_T24
HNeg_2173,Inosine,C_1C_T24
HNeg_2634,Trehalose,C_1C_T24
HNeg_2635,Sucrose,C_1C_T24
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T24
HNeg_609,"Taurine, 2H4",C_1C_T24
HNeg_sky1,2-Ketoglutaric acid,C_1C_T24
HNeg_sky11,D-Gluconic acid,C_1C_T24
HNeg_sky19,L-Cysteic acid,C_1C_T24
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T24
HNeg_sky27,Succinic acid,C_1C_T24
HNeg_sky32,Taurine,C_1C_T24
HNeg_sky34,Threonic acid,C_1C_T24
HNeg_sky36,Thymine,C_1C_T24
HNeg_sky6,Adenosine monophosphate,C_1C_T24
HPos_1007,Hypoxanthine,C_1C_T24
HPos_108,Glycine,C_1C_T24
HPos_1157,Ectoine,C_1C_T24
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_1C_T24
HPos_1241,L-Glutamine,C_1C_T24
HPos_1251,L-Lysine,C_1C_T24
HPos_1419,L-Histidine,C_1C_T24
HPos_1496,5-Hydroxyectoine,C_1C_T24
HPos_1519,Betonicine,C_1C_T24
HPos_1848,Arsenobetaine,C_1C_T24
HPos_1926,L-Tyrosine,C_1C_T24
HPos_257,Sarcosine,C_1C_T24
HPos_261,L-Alanine,C_1C_T24
HPos_2837,Ergothioneine,C_1C_T24
HPos_3067,Cytidine,C_1C_T24
HPos_3196,Deoxyadenosine,C_1C_T24
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T24
HPos_3429,Adenosine,C_1C_T24
HPos_3670,Guanosine,C_1C_T24
HPos_556,Cytosine,C_1C_T24
HPos_5986,Glutathione disulfide,C_1C_T24
HPos_639,L-Proline,C_1C_T24
HPos_705,L-Threonine,C_1C_T24
HPos_954,L-Asparagine,C_1C_T24
HPos_962,L-Aspartic acid,C_1C_T24
HPos_978,Dimethylsulfoniopropionate,C_1C_T24
HPos_989,Adenine,C_1C_T24
HPos_sky16,Creatine,C_1C_T24
HPos_sky35,Glycine betaine,C_1C_T24
HPos_sky38,Guanine,C_1C_T24
HPos_sky45,Hypotaurine,C_1C_T24
HPos_sky51,L-Glutamic acid,C_1C_T24
HPos_sky54,L-Homoserine,C_1C_T24
HPos_sky55,L-Isoleucine,C_1C_T24
HPos_sky59,L-Methionine,C_1C_T24
HPos_sky60,L-Methionine S-oxide,C_1C_T24
HPos_sky64,L-Serine,C_1C_T24
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T24
HPos_sky72,Ophthalmic acid,C_1C_T24
HPos_sky73,Pipecolic acid,C_1C_T24
HPos_sky74,Proline betaine,C_1C_T24
RP_14640,Methylthioadenosine,C_1C_T24
RP_20713,Riboflavin,C_1C_T24
RP_3959,L-Phenylalanine,C_1C_T24
RP_6828,L-Tryptophan,C_1C_T24
RP_7155,L-Kynurenine,C_1C_T24
RP_7669,Desthiobiotin,C_1C_T24
RP_sky1,Agmatine,C_1C_T24
RP_sky15,Nicotinic acid,C_1C_T24
RP_sky16,Pantothenic acid,C_1C_T24
RP_sky17,Pyridoxal,C_1C_T24
RP_sky21,Pyridoxine,C_1C_T24
RP_sky23,S-Adenosylhomocysteine,C_1C_T24
RP_sky24,S-Adenosylmethionine,C_1C_T24
HNeg_1963,Thymidine,C_1C_T30
HNeg_1982,Uridine,C_1C_T30
HNeg_2117,D-Fructose 6-phosphate,C_1C_T30
HNeg_2173,Inosine,C_1C_T30
HNeg_2634,Trehalose,C_1C_T30
HNeg_2635,Sucrose,C_1C_T30
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T30
HNeg_609,"Taurine, 2H4",C_1C_T30
HNeg_sky1,2-Ketoglutaric acid,C_1C_T30
HNeg_sky11,D-Gluconic acid,C_1C_T30
HNeg_sky19,L-Cysteic acid,C_1C_T30
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T30
HNeg_sky27,Succinic acid,C_1C_T30
HNeg_sky32,Taurine,C_1C_T30
HNeg_sky34,Threonic acid,C_1C_T30
HNeg_sky36,Thymine,C_1C_T30
HNeg_sky6,Adenosine monophosphate,C_1C_T30
HPos_1007,Hypoxanthine,C_1C_T30
HPos_108,Glycine,C_1C_T30
HPos_1157,Ectoine,C_1C_T30
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_1C_T30
HPos_1241,L-Glutamine,C_1C_T30
HPos_1419,L-Histidine,C_1C_T30
HPos_1496,5-Hydroxyectoine,C_1C_T30
HPos_1519,Betonicine,C_1C_T30
HPos_1848,Arsenobetaine,C_1C_T30
HPos_1926,L-Tyrosine,C_1C_T30
HPos_257,Sarcosine,C_1C_T30
HPos_261,L-Alanine,C_1C_T30
HPos_2837,Ergothioneine,C_1C_T30
HPos_3067,Cytidine,C_1C_T30
HPos_3196,Deoxyadenosine,C_1C_T30
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T30
HPos_3429,Adenosine,C_1C_T30
HPos_3670,Guanosine,C_1C_T30
HPos_556,Cytosine,C_1C_T30
HPos_5986,Glutathione disulfide,C_1C_T30
HPos_639,L-Proline,C_1C_T30
HPos_705,L-Threonine,C_1C_T30
HPos_954,L-Asparagine,C_1C_T30
HPos_962,L-Aspartic acid,C_1C_T30
HPos_978,Dimethylsulfoniopropionate,C_1C_T30
HPos_989,Adenine,C_1C_T30
HPos_sky16,Creatine,C_1C_T30
HPos_sky35,Glycine betaine,C_1C_T30
HPos_sky38,Guanine,C_1C_T30
HPos_sky45,Hypotaurine,C_1C_T30
HPos_sky51,L-Glutamic acid,C_1C_T30
HPos_sky54,L-Homoserine,C_1C_T30
HPos_sky55,L-Isoleucine,C_1C_T30
HPos_sky59,L-Methionine,C_1C_T30
HPos_sky60,L-Methionine S-oxide,C_1C_T30
HPos_sky64,L-Serine,C_1C_T30
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T30
HPos_sky72,Ophthalmic acid,C_1C_T30
HPos_sky73,Pipecolic acid,C_1C_T30
HPos_sky74,Proline betaine,C_1C_T30
RP_14640,Methylthioadenosine,C_1C_T30
RP_20713,Riboflavin,C_1C_T30
RP_3959,L-Phenylalanine,C_1C_T30
RP_6828,L-Tryptophan,C_1C_T30
RP_7155,L-Kynurenine,C_1C_T30
RP_7669,Desthiobiotin,C_1C_T30
RP_sky1,Agmatine,C_1C_T30
RP_sky16,Pantothenic acid,C_1C_T30
RP_sky17,Pyridoxal,C_1C_T30
RP_sky21,Pyridoxine,C_1C_T30
RP_sky23,S-Adenosylhomocysteine,C_1C_T30
RP_sky24,S-Adenosylmethionine,C_1C_T30
HNeg_1963,Thymidine,C_1C_T36
HNeg_1982,Uridine,C_1C_T36
HNeg_2117,D-Fructose 6-phosphate,C_1C_T36
HNeg_2173,Inosine,C_1C_T36
HNeg_2634,Trehalose,C_1C_T36
HNeg_2635,Sucrose,C_1C_T36
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T36
HNeg_609,"Taurine, 2H4",C_1C_T36
HNeg_sky1,2-Ketoglutaric acid,C_1C_T36
HNeg_sky11,D-Gluconic acid,C_1C_T36
HNeg_sky19,L-Cysteic acid,C_1C_T36
HNeg_sky22,N-Acetyl-L-glutamic acid,C_1C_T36
HNeg_sky32,Taurine,C_1C_T36
HNeg_sky34,Threonic acid,C_1C_T36
HNeg_sky36,Thymine,C_1C_T36
HNeg_sky6,Adenosine monophosphate,C_1C_T36
HPos_1007,Hypoxanthine,C_1C_T36
HPos_108,Glycine,C_1C_T36
HPos_1157,Ectoine,C_1C_T36
HPos_1230,(3-Carboxypropyl)trimethylammonium,C_1C_T36
HPos_1241,L-Glutamine,C_1C_T36
HPos_1251,L-Lysine,C_1C_T36
HPos_1419,L-Histidine,C_1C_T36
HPos_1496,5-Hydroxyectoine,C_1C_T36
HPos_1519,Betonicine,C_1C_T36
HPos_1848,Arsenobetaine,C_1C_T36
HPos_1926,L-Tyrosine,C_1C_T36
HPos_257,Sarcosine,C_1C_T36
HPos_261,L-Alanine,C_1C_T36
HPos_2837,Ergothioneine,C_1C_T36
HPos_3067,Cytidine,C_1C_T36
HPos_3196,Deoxyadenosine,C_1C_T36
HPos_3236,2-O-alpha-D-Glucosylglycerol,C_1C_T36
HPos_3429,Adenosine,C_1C_T36
HPos_3670,Guanosine,C_1C_T36
HPos_556,Cytosine,C_1C_T36
HPos_5986,Glutathione disulfide,C_1C_T36
HPos_639,L-Proline,C_1C_T36
HPos_705,L-Threonine,C_1C_T36
HPos_954,L-Asparagine,C_1C_T36
HPos_962,L-Aspartic acid,C_1C_T36
HPos_978,Dimethylsulfoniopropionate,C_1C_T36
HPos_989,Adenine,C_1C_T36
HPos_sky35,Glycine betaine,C_1C_T36
HPos_sky38,Guanine,C_1C_T36
HPos_sky45,Hypotaurine,C_1C_T36
HPos_sky51,L-Glutamic acid,C_1C_T36
HPos_sky54,L-Homoserine,C_1C_T36
HPos_sky55,L-Isoleucine,C_1C_T36
HPos_sky59,L-Methionine,C_1C_T36
HPos_sky60,L-Methionine S-oxide,C_1C_T36
HPos_sky64,L-Serine,C_1C_T36
HPos_sky71,N6-Acetyl-L-lysine,C_1C_T36
HPos_sky72,Ophthalmic acid,C_1C_T36
HPos_sky73,Pipecolic acid,C_1C_T36
HPos_sky74,Proline betaine,C_1C_T36
RP_14640,Methylthioadenosine,C_1C_T36
RP_20713,Riboflavin,C_1C_T36
RP_3959,L-Phenylalanine,C_1C_T36
RP_6828,L-Tryptophan,C_1C_T36
RP_7155,L-Kynurenine,C_1C_T36
RP_7669,Desthiobiotin,C_1C_T36
RP_sky1,Agmatine,C_1C_T36
RP_sky15,Nicotinic acid,C_1C_T36
RP_sky16,Pantothenic acid,C_1C_T36
RP_sky17,Pyridoxal,C_1C_T36
RP_sky21,Pyridoxine,C_1C_T36
RP_sky23,S-Adenosylhomocysteine,C_1C_T36
RP_sky24,S-Adenosylmethionine,C_1C_T36
RP_sky29,Xanthine,C_1C_T36
HNeg_1963,Thymidine,C_1C_T42
HNeg_1982,Uridine,C_1C_T42
HNeg_2117,D-Fructose 6-phosphate,C_1C_T42
HNeg_2173,Inosine,C_1C_T42
HNeg_2634,Trehalose,C_1C_T42
HNeg_2635,Sucrose,C_1C_T42
HNeg_3117,UDP-N-acetylglucosamine,C_1C_T42
