SampID,Time,Rep,Treatment,MF,Name,Metab_nM_in_sample,Metab_nM_C_in_sample,Metab_nM_N_in_sample,Total_FCM_biomass_C_in_sample_nM,Percent_metab_C
C_6HV_T0,0,C,HV,HPos_1241,L-Glutamine,23.907762149187803,119.53881074593902,47.81552429837561,35972.66240280634,0.33230459677239077
C_6HV_T0,0,C,HV,HPos_1848,Arsenobetaine,0.00349796662115483,0.01748983310577416,NA,35972.66240280634,4.86197905229548e-5
C_6HV_T0,0,C,HV,HPos_1926,L-Tyrosine,1.1313797237782792,10.182417514004513,1.1313797237782792,35972.66240280634,0.028305988030538853
C_6HV_T0,0,C,HV,HPos_257,Sarcosine,1.8074248153765529,5.422274446129658,1.8074248153765529,35972.66240280634,0.015073319804393043
C_6HV_T0,0,C,HV,HPos_261,L-Alanine,10.455186463494412,31.36555939048323,10.455186463494412,35972.66240280634,0.08719276610461922
C_6HV_T0,0,C,HV,HPos_3067,Cytidine,0.34642213081756584,3.1177991773580924,1.0392663924526977,35972.66240280634,0.008667134899403118
C_6HV_T0,0,C,HV,HPos_3196,Deoxyadenosine,0.13266056119537434,1.3266056119537435,0.6633028059768717,35972.66240280634,0.0036878160340176845
C_6HV_T0,0,C,HV,HPos_3429,Adenosine,3.837744767289979,38.37744767289979,19.188723836449896,35972.66240280634,0.10668503555051252
C_6HV_T0,0,C,HV,HPos_3670,Guanosine,0.6938645359285255,6.938645359285255,3.4693226796426275,35972.66240280634,0.0192886622668884
C_6HV_T0,0,C,HV,HPos_556,Cytosine,0.9314237436489292,3.7256949745957177,2.794271230946788,35972.66240280634,0.010357017595408965
C_6HV_T0,0,C,HV,HPos_5986,Glutathione disulfide,7.510098854968358,150.20197709936716,45.060593129810144,35972.66240280634,0.41754478836587156
C_6HV_T0,0,C,HV,HPos_639,L-Proline,2.179333242480194,10.89666621240097,2.179333242480194,35972.66240280634,0.030291519961421834
C_6HV_T0,0,C,HV,HPos_705,L-Threonine,5.1734465961744265,20.693786384697702,5.1734465961744265,35972.66240280634,0.057526424241213014
C_6HV_T0,0,C,HV,HPos_954,L-Asparagine,5.837169245019774,23.348676980079095,11.674338490039547,35972.66240280634,0.06490672477513812
C_6HV_T0,0,C,HV,HPos_962,L-Aspartic acid,64.42306626571602,257.69226506286407,64.42306626571602,35972.66240280634,0.7163558320408353
C_6HV_T0,0,C,HV,HPos_978,Dimethylsulfoniopropionate,0.04169523908642047,0.20847619543210236,NA,35972.66240280634,5.795406330998689e-4
C_6HV_T0,0,C,HV,HPos_989,Adenine,0.7003283304917104,3.501641652458552,3.501641652458552,35972.66240280634,0.009734174282816992
C_6HV_T0,0,C,HV,HPos_sky16,Creatine,0.01998727241074383,0.07994908964297534,0.0599618172322315,35972.66240280634,2.2224957593558123e-4
C_6HV_T0,0,C,HV,HPos_sky35,Glycine betaine,1.395060804366694,6.97530402183347,1.395060804366694,35972.66240280634,0.019390569270984245
C_6HV_T0,0,C,HV,HPos_sky38,Guanine,0.3054620123602109,1.5273100618010549,1.5273100618010549,35972.66240280634,0.004245752078895069
C_6HV_T0,0,C,HV,HPos_sky45,Hypotaurine,33.708261646748575,67.41652329349715,33.708261646748575,35972.66240280634,0.18741043556519682
C_6HV_T0,0,C,HV,HPos_sky51,L-Glutamic acid,345.8607777629931,1729.3038888149656,345.8607777629931,35972.66240280634,4.807272448869554
C_6HV_T0,0,C,HV,HPos_sky54,L-Homoserine,0.4583311061116402,1.8333244244465603,0.4583311061116402,35972.66240280634,0.005096437967025585
C_6HV_T0,0,C,HV,HPos_sky55,L-Isoleucine,1.3078007362053632,7.846804417232179,1.3078007362053632,35972.66240280634,0.021813243427375634
C_6HV_T0,0,C,HV,HPos_sky59,L-Methionine,0.2273451758343845,1.1367258791719224,0.2273451758343845,35972.66240280634,0.0031599714984766954
C_6HV_T0,0,C,HV,HPos_sky60,L-Methionine S-oxide,0.10516147859770078,0.5258073929885039,0.10516147859770078,35972.66240280634,0.0014616860634354494
C_6HV_T0,0,C,HV,HPos_sky64,L-Serine,6.0846944661906255,18.254083398571876,6.0846944661906255,35972.66240280634,0.05074432132426155
C_6HV_T0,0,C,HV,HPos_sky71,N6-Acetyl-L-lysine,0.08182203700547193,0.6545762960437754,0.16364407401094386,35972.66240280634,0.0018196492901028918
C_6HV_T0,0,C,HV,HPos_sky72,Ophthalmic acid,0.5324555368139603,5.8570109049535635,1.5973666104418809,35972.66240280634,0.01628183880127994
C_6HV_T0,0,C,HV,HPos_sky74,Proline betaine,0.02514732710076271,0.176031289705339,0.02514732710076271,35972.66240280634,4.893474042433019e-4
C_6HV_T0,0,C,HV,RP_14640,Methylthioadenosine,0.04876450112692408,0.536409512396165,0.24382250563462043,35972.66240280634,0.001491158776044105
C_6HV_T0,0,C,HV,RP_20713,Riboflavin,0.00129062794666597,0.02194067509332153,0.00516251178666388,35972.66240280634,6.099263615141778e-5
C_6HV_T0,0,C,HV,RP_3959,L-Phenylalanine,0.629310504324162,5.663794538917458,0.629310504324162,35972.66240280634,0.015744718796448072
C_6HV_T0,0,C,HV,RP_6828,L-Tryptophan,0.277617583387209,3.053793417259299,0.555235166774418,35972.66240280634,0.008489206006117198
C_6HV_T0,0,C,HV,RP_7155,L-Kynurenine,0.00582334569477695,0.05823345694776955,0.01164669138955391,35972.66240280634,1.6188253261795432e-4
C_6HV_T0,0,C,HV,RP_7669,Desthiobiotin,0.00184024808828868,0.01840248088288681,0.00368049617657736,35972.66240280634,5.1156849823412504e-5
C_6HV_T0,0,C,HV,RP_sky1,Agmatine,0.01396593359026219,0.06982966795131099,0.05586373436104879,35972.66240280634,1.9411870928370137e-4
C_6HV_T0,0,C,HV,RP_sky16,Pantothenic acid,0.00566918152976309,0.05102263376786786,0.00566918152976309,35972.66240280634,1.4183724628591133e-4
C_6HV_T0,0,C,HV,RP_sky17,Pyridoxal,0.01250520174000633,0.1000416139200507,0.01250520174000633,35972.66240280634,2.7810455840000917e-4
C_6HV_T0,0,C,HV,RP_sky21,Pyridoxine,6.726163482113337e-4,0.00538093078569066,6.726163482113337e-4,35972.66240280634,1.4958389027304458e-5
C_6HV_T0,0,C,HV,RP_sky23,S-Adenosylhomocysteine,0.05967280100268173,0.8354192140375442,0.35803680601609034,35972.66240280634,0.0023223724857584366
C_6HV_T0,0,C,HV,RP_sky24,S-Adenosylmethionine,0.6503298762153186,9.75494814322978,3.901979257291911,35972.66240280634,0.027117670730061855
C_6HV_T0,0,C,HV,RP_sky29,Xanthine,0.10066227968938248,0.5033113984469124,0.4026491187575299,35972.66240280634,0.0013991497009897369
C_6HV_T12,12,C,HV,HNeg_1963,Thymidine,1.269615556226206,12.69615556226206,2.539231112452412,53891.21146952606,0.023558860927521314
C_6HV_T12,12,C,HV,HNeg_1982,Uridine,2.916767602433659,26.25090842190293,5.833535204867318,53891.21146952606,0.04871092652416446
C_6HV_T12,12,C,HV,HNeg_2117,D-Fructose 6-phosphate,1.1852332801591243,7.1113996809547455,NA,53891.21146952606,0.013195843045718202
C_6HV_T12,12,C,HV,HNeg_2173,Inosine,1.3858693181499742,13.858693181499742,5.543477272599897,53891.21146952606,0.025716054257448707
C_6HV_T12,12,C,HV,HNeg_2634,Trehalose,1.6157001925576728,19.388402310692072,NA,53891.21146952606,0.03597692792943736
C_6HV_T12,12,C,HV,HNeg_2635,Sucrose,122.49741647000644,1469.9689976400773,NA,53891.21146952606,2.7276599607921277
C_6HV_T12,12,C,HV,HNeg_3117,UDP-N-acetylglucosamine,0.43929941021682783,7.468089973686073,1.3178982306504836,53891.21146952606,0.01385771403173793
C_6HV_T12,12,C,HV,HNeg_sky1,2-Ketoglutaric acid,3.7703800448618088,18.851900224309045,NA,53891.21146952606,0.034981399954182243
C_6HV_T12,12,C,HV,HNeg_sky11,D-Gluconic acid,0.11102178235420591,0.6661306941252356,NA,53891.21146952606,0.0012360655401148543
C_6HV_T12,12,C,HV,HNeg_sky19,L-Cysteic acid,0.2293485107891489,0.6880455323674467,0.2293485107891489,53891.21146952606,0.0012767304976183673
C_6HV_T12,12,C,HV,HNeg_sky22,N-Acetyl-L-glutamic acid,1.1205455728430809,7.843819009901566,1.1205455728430809,53891.21146952606,0.014554913122220348
C_6HV_T12,12,C,HV,HNeg_sky32,Taurine,0.07026562028988247,0.14053124057976493,0.07026562028988247,53891.21146952606,2.6076838272457716e-4
C_6HV_T12,12,C,HV,HNeg_sky36,Thymine,3.1405844549169335,15.702922274584669,6.281168909833867,53891.21146952606,0.029138187556730324
C_6HV_T12,12,C,HV,HNeg_sky6,Adenosine monophosphate,0.8030170763796057,8.030170763796058,4.015085381898029,53891.21146952606,0.014900705597121136
C_6HV_T12,12,C,HV,HPos_1007,Hypoxanthine,0.9156078922856512,4.578039461428256,3.662431569142605,53891.21146952606,0.008494964831171046
C_6HV_T12,12,C,HV,HPos_1157,Ectoine,17.443039636340526,104.65823781804316,34.88607927268105,53891.21146952606,0.19420279293076273
C_6HV_T12,12,C,HV,HPos_1230,(3-Carboxypropyl)trimethylammonium,0.01986013308764689,0.1390209316135282,0.01986013308764689,53891.21146952606,2.5796586831628484e-4
C_6HV_T12,12,C,HV,HPos_1241,L-Glutamine,27.63152097694439,138.15760488472196,55.26304195388879,53891.21146952606,0.25636388776089425
C_6HV_T12,12,C,HV,HPos_1496,5-Hydroxyectoine,0.00432368980940537,0.02594213885643227,0.00864737961881075,53891.21146952606,4.8137976766586156e-5
C_6HV_T12,12,C,HV,HPos_1519,Betonicine,0.01599101641894788,0.11193711493263518,0.01599101641894788,53891.21146952606,2.0770940544903582e-4
C_6HV_T12,12,C,HV,HPos_1848,Arsenobetaine,0.00625560954359164,0.03127804771795821,NA,53891.21146952606,5.803923657504907e-5
C_6HV_T12,12,C,HV,HPos_1926,L-Tyrosine,1.4763690670238403,13.287321603214563,1.4763690670238403,53891.21146952606,0.02465582279724434
C_6HV_T12,12,C,HV,HPos_257,Sarcosine,4.375010714165548,13.125032142496645,4.375010714165548,53891.21146952606,0.024354680076024038
C_6HV_T12,12,C,HV,HPos_261,L-Alanine,24.952036519643546,74.85610955893063,24.952036519643546,53891.21146952606,0.1389022579335772
C_6HV_T12,12,C,HV,HPos_3067,Cytidine,0.876263084503802,7.886367760534218,2.628789253511406,53891.21146952606,0.014633866163861862
C_6HV_T12,12,C,HV,HPos_3196,Deoxyadenosine,0.4251491665627749,4.251491665627748,2.125745832813874,53891.21146952606,0.007889025964895676
C_6HV_T12,12,C,HV,HPos_3236,2-O-alpha-D-Glucosylglycerol,65.19917362429244,586.792562618632,NA,53891.21146952606,1.0888464865007654
C_6HV_T12,12,C,HV,HPos_3429,Adenosine,4.365617831084579,43.65617831084579,21.828089155422894,53891.21146952606,0.08100797350887558
C_6HV_T12,12,C,HV,HPos_3670,Guanosine,1.0443186929644186,10.443186929644186,5.221593464822093,53891.21146952606,0.019378274573674244
C_6HV_T12,12,C,HV,HPos_556,Cytosine,2.519084183214692,10.076336732858769,7.557252549644076,53891.21146952606,0.01869755096998821
C_6HV_T12,12,C,HV,HPos_5986,Glutathione disulfide,5.162957144642492,103.25914289284984,30.977742867854953,53891.21146952606,0.1916066461991487
C_6HV_T12,12,C,HV,HPos_639,L-Proline,4.180444649757297,20.902223248786488,4.180444649757297,53891.21146952606,0.0387859591180393
C_6HV_T12,12,C,HV,HPos_705,L-Threonine,8.650365790186402,34.60146316074561,8.650365790186402,53891.21146952606,0.06420613346261801
C_6HV_T12,12,C,HV,HPos_954,L-Asparagine,7.096231405742906,28.384925622971625,14.192462811485813,53891.21146952606,0.052670787775892715
C_6HV_T12,12,C,HV,HPos_962,L-Aspartic acid,61.62143301790672,246.48573207162687,61.62143301790672,53891.21146952606,0.45737649117613083
C_6HV_T12,12,C,HV,HPos_978,Dimethylsulfoniopropionate,0.0629034168696376,0.31451708434818804,NA,53891.21146952606,5.836147968691305e-4
C_6HV_T12,12,C,HV,HPos_989,Adenine,1.3814082718155911,6.907041359077956,6.907041359077956,53891.21146952606,0.012816637761026565
C_6HV_T12,12,C,HV,HPos_sky16,Creatine,0.02218792671414565,0.0887517068565826,0.06656378014243694,53891.21146952606,1.646867911046482e-4
C_6HV_T12,12,C,HV,HPos_sky35,Glycine betaine,1.5376540523810465,7.688270261905233,1.5376540523810465,53891.21146952606,0.014266278400983302
C_6HV_T12,12,C,HV,HPos_sky38,Guanine,0.7284049805487433,3.642024902743717,3.642024902743717,53891.21146952606,0.006758105456217435
C_6HV_T12,12,C,HV,HPos_sky45,Hypotaurine,67.15816646048027,134.31633292096055,67.15816646048027,53891.21146952606,0.24923606142517798
C_6HV_T12,12,C,HV,HPos_sky51,L-Glutamic acid,206.5439589536803,1032.7197947684017,206.5439589536803,53891.21146952606,1.9163046563768105
C_6HV_T12,12,C,HV,HPos_sky54,L-Homoserine,0.3620178385536174,1.4480713542144696,0.3620178385536174,53891.21146952606,0.002687026909820561
C_6HV_T12,12,C,HV,HPos_sky55,L-Isoleucine,8.81390542439636,52.88343254637816,8.81390542439636,53891.21146952606,0.09812997537879109
C_6HV_T12,12,C,HV,HPos_sky59,L-Methionine,0.4870513053454133,2.4352565267270663,0.4870513053454133,53891.21146952606,0.004518837970647838
C_6HV_T12,12,C,HV,HPos_sky60,L-Methionine S-oxide,0.18818882631453557,0.940944131572678,0.18818882631453557,53891.21146952606,0.0017460066417411212
C_6HV_T12,12,C,HV,HPos_sky64,L-Serine,8.794255809313483,26.38276742794045,8.794255809313483,53891.21146952606,0.048955602794082946
C_6HV_T12,12,C,HV,HPos_sky71,N6-Acetyl-L-lysine,0.07658532381005169,0.6126825904804135,0.15317064762010338,53891.21146952606,0.0011368877666201064
C_6HV_T12,12,C,HV,HPos_sky72,Ophthalmic acid,0.4667962406243465,5.1347586468678115,1.4003887218730395,53891.21146952606,0.009528007455856453
C_6HV_T12,12,C,HV,HPos_sky74,Proline betaine,0.03732514359625099,0.26127600517375693,0.03732514359625099,53891.21146952606,4.8482117593793753e-4
C_6HV_T12,12,C,HV,RP_14640,Methylthioadenosine,0.02789997261422424,0.30689969875646667,0.13949986307112122,53891.21146952606,5.694800513623816e-4
C_6HV_T12,12,C,HV,RP_20713,Riboflavin,0.00352499030030938,0.05992483510525951,0.01409996120123753,53891.21146952606,1.1119593245578696e-4
C_6HV_T12,12,C,HV,RP_3959,L-Phenylalanine,1.2369597412648825,11.13263767138394,1.2369597412648825,53891.21146952606,0.020657612563931928
C_6HV_T12,12,C,HV,RP_6828,L-Tryptophan,0.4690598566201336,5.15965842282147,0.9381197132402672,53891.21146952606,0.009574211234310643
C_6HV_T12,12,C,HV,RP_7155,L-Kynurenine,0.00931658746966263,0.09316587469662636,0.01863317493932527,53891.21146952606,1.7287767737288483e-4
C_6HV_T12,12,C,HV,RP_7669,Desthiobiotin,0.00174131484638856,0.01741314846388567,0.00348262969277713,53891.21146952606,3.231166639059934e-5
C_6HV_T12,12,C,HV,RP_sky1,Agmatine,0.03534781392246208,0.1767390696123104,0.1413912556898483,53891.21146952606,3.279552728411965e-4
C_6HV_T12,12,C,HV,RP_sky16,Pantothenic acid,0.00798050283040582,0.0718245254736524,0.00798050283040582,53891.21146952606,1.3327688043210368e-4
C_6HV_T12,12,C,HV,RP_sky17,Pyridoxal,0.01809061003734445,0.1447248802987556,0.01809061003734445,53891.21146952606,2.685500591883955e-4
C_6HV_T12,12,C,HV,RP_sky21,Pyridoxine,6.429135497750266e-4,0.00514330839820021,6.429135497750266e-4,53891.21146952606,9.543872290027481e-6
C_6HV_T12,12,C,HV,RP_sky23,S-Adenosylhomocysteine,0.1927373476328543,2.6983228668599604,1.1564240857971255,53891.21146952606,0.005006981274462135
C_6HV_T12,12,C,HV,RP_sky24,S-Adenosylmethionine,0.6044205094945697,9.066307642418543,3.626523056967418,53891.21146952606,0.016823350960564844
C_6HV_T12,12,C,HV,RP_sky29,Xanthine,0.17689555127586065,0.8844777563793033,0.7075822051034426,53891.21146952606,0.0016412281933566293
C_6HV_T24,24,C,HV,HNeg_1963,Thymidine,1.0271773682973422,10.27177368297342,2.0543547365946844,27559.617559291288,0.03727110385648459
C_6HV_T24,24,C,HV,HNeg_1982,Uridine,2.1348756323583604,19.21388069122524,4.269751264716721,27559.617559291288,0.06971751567266427
C_6HV_T24,24,C,HV,HNeg_2117,D-Fructose 6-phosphate,1.977783247857904,11.866699487147423,NA,27559.617559291288,0.04305828795199211
C_6HV_T24,24,C,HV,HNeg_2173,Inosine,0.7801916312666239,7.80191631266624,3.120766525066496,27559.617559291288,0.028309232869002374
C_6HV_T24,24,C,HV,HNeg_2634,Trehalose,1.7490771643642768,20.988925972371323,NA,27559.617559291288,0.07615826281774814
C_6HV_T24,24,C,HV,HNeg_2635,Sucrose,5.8441973176834585,70.1303678122015,NA,27559.617559291288,0.2544678555909719
C_6HV_T24,24,C,HV,HNeg_3117,UDP-N-acetylglucosamine,0.30731711941687595,5.224391030086891,0.9219513582506278,27559.617559291288,0.018956689144351245
C_6HV_T24,24,C,HV,HNeg_609,"Taurine, 2H4",NA,NA,NA,27559.617559291288,NA
C_6HV_T24,24,C,HV,HNeg_sky1,2-Ketoglutaric acid,3.9977070741049694,19.988535370524847,NA,27559.617559291288,0.07252834814388064
C_6HV_T24,24,C,HV,HNeg_sky11,D-Gluconic acid,0.13878638350234532,0.832718301014072,NA,27559.617559291288,0.0030215161702537275
C_6HV_T24,24,C,HV,HNeg_sky19,L-Cysteic acid,0.4392649199359184,1.317794759807755,0.4392649199359184,27559.617559291288,0.004781614828190827
C_6HV_T24,24,C,HV,HNeg_sky22,N-Acetyl-L-glutamic acid,0.7858163766069776,5.500714636248843,0.7858163766069776,27559.617559291288,0.019959328624262293
C_6HV_T24,24,C,HV,HNeg_sky27,Succinic acid,NA,NA,NA,27559.617559291288,NA
C_6HV_T24,24,C,HV,HNeg_sky32,Taurine,0.19828658907114127,0.39657317814228255,0.19828658907114127,27559.617559291288,0.0014389647363179181
C_6HV_T24,24,C,HV,HNeg_sky34,Threonic acid,0.11320005550590384,0.4528002220236153,NA,27559.617559291288,0.0016429844175067693
C_6HV_T24,24,C,HV,HNeg_sky36,Thymine,2.54479392908139,12.72396964540695,5.08958785816278,27559.617559291288,0.04616889047183917
C_6HV_T24,24,C,HV,HNeg_sky6,Adenosine monophosphate,0.22148017760039407,2.2148017760039407,1.1074008880019703,27559.617559291288,0.00803640243279521
C_6HV_T24,24,C,HV,HPos_1007,Hypoxanthine,0.7096255967743291,3.5481279838716455,2.8385023870973165,27559.617559291288,0.01287437307951848
C_6HV_T24,24,C,HV,HPos_1022,Trigonelline,0.03563238431570776,0.2494266902099543,0.03563238431570776,27559.617559291288,9.050440909542449e-4
C_6HV_T24,24,C,HV,HPos_1157,Ectoine,25.075770159836605,150.45462095901962,50.15154031967321,27559.617559291288,0.5459241973707877
C_6HV_T24,24,C,HV,HPos_1230,(3-Carboxypropyl)trimethylammonium,0.01274013913090221,0.08918097391631552,0.01274013913090221,27559.617559291288,3.235929298527206e-4
C_6HV_T24,24,C,HV,HPos_1241,L-Glutamine,38.29827464019253,191.4913732009626,76.59654928038505,27559.617559291288,0.694825945204034
C_6HV_T24,24,C,HV,HPos_1251,L-Lysine,5.551452397630592,33.30871438578355,11.102904795261184,27559.617559291288,0.12086058274982864
C_6HV_T24,24,C,HV,HPos_1419,L-Histidine,1.47754361278582,8.865261676714919,4.4326308383574595,27559.617559291288,0.032167578732333085
C_6HV_T24,24,C,HV,HPos_1496,5-Hydroxyectoine,0.00451286309635396,0.0270771785781238,0.00902572619270793,27559.617559291288,9.824947142270906e-5
C_6HV_T24,24,C,HV,HPos_1519,Betonicine,0.01584731446920105,0.11093120128440737,0.01584731446920105,27559.617559291288,4.025135727872561e-4
C_6HV_T24,24,C,HV,HPos_1848,Arsenobetaine,0.00568071572970782,0.02840357864853914,NA,27559.617559291288,1.0306231059785996e-4
C_6HV_T24,24,C,HV,HPos_1926,L-Tyrosine,1.2603665523290306,11.343298970961277,1.2603665523290306,27559.617559291288,0.041159130552365246
C_6HV_T24,24,C,HV,HPos_261,L-Alanine,16.712830772199425,50.138492316598274,16.712830772199425,27559.617559291288,0.18192738781200857
C_6HV_T24,24,C,HV,HPos_2837,Ergothioneine,0.2833504471088821,2.5501540239799385,0.8500513413266462,27559.617559291288,0.009253227184642823
C_6HV_T24,24,C,HV,HPos_3067,Cytidine,0.8218453924482727,7.396608532034454,2.465536177344818,27559.617559291288,0.026838574650470088
C_6HV_T24,24,C,HV,HPos_3196,Deoxyadenosine,0.4934256167282358,4.934256167282359,2.4671280836411795,27559.617559291288,0.017903935555952055
C_6HV_T24,24,C,HV,HPos_3236,2-O-alpha-D-Glucosylglycerol,42.383086948501685,381.4477825365151,NA,27559.617559291288,1.3840822780500306
C_6HV_T24,24,C,HV,HPos_3429,Adenosine,3.00103193852992,30.0103193852992,15.0051596926496,27559.617559291288,0.1088923651452547
C_6HV_T24,24,C,HV,HPos_3670,Guanosine,0.9737941929555846,9.737941929555843,4.8689709647779225,27559.617559291288,0.03533409673993408
C_6HV_T24,24,C,HV,HPos_556,Cytosine,1.7287529724533115,6.915011889813247,5.186258917359935,27559.617559291288,0.0250911024978355
C_6HV_T24,24,C,HV,HPos_5986,Glutathione disulfide,2.228945346506728,44.578906930134565,13.373672079040368,27559.617559291288,0.16175444682506304
C_6HV_T24,24,C,HV,HPos_639,L-Proline,8.342073854190168,41.71036927095084,8.342073854190168,27559.617559291288,0.15134596545549253
C_6HV_T24,24,C,HV,HPos_705,L-Threonine,4.386995719372551,17.547982877490202,4.386995719372551,27559.617559291288,0.06367280982668853
C_6HV_T24,24,C,HV,HPos_954,L-Asparagine,3.614913051934508,14.459652207738031,7.229826103869017,27559.617559291288,0.05246681009498693
C_6HV_T24,24,C,HV,HPos_962,L-Aspartic acid,12.079341144066596,48.317364576266385,12.079341144066596,27559.617559291288,0.17531943058468513
C_6HV_T24,24,C,HV,HPos_978,Dimethylsulfoniopropionate,0.16513352802700476,0.8256676401350238,NA,27559.617559291288,0.0029959328657543837
C_6HV_T24,24,C,HV,HPos_989,Adenine,1.0202034663919457,5.101017331959729,5.101017331959729,27559.617559291288,0.01850902800441801
C_6HV_T24,24,C,HV,HPos_sky16,Creatine,0.02111274304071964,0.08445097216287857,0.06333822912215893,27559.617559291288,3.064301309014619e-4
C_6HV_T24,24,C,HV,HPos_sky35,Glycine betaine,1.500832468175,7.504162340875,1.500832468175,27559.617559291288,0.02722883336363676
C_6HV_T24,24,C,HV,HPos_sky38,Guanine,0.7042007618489874,3.521003809244937,3.521003809244937,27559.617559291288,0.012775953083056794
C_6HV_T24,24,C,HV,HPos_sky45,Hypotaurine,210.46587857987075,420.9317571597415,210.46587857987075,27559.617559291288,1.5273497763681088
C_6HV_T24,24,C,HV,HPos_sky51,L-Glutamic acid,159.57789430288665,797.8894715144332,159.57789430288665,27559.617559291288,2.895139853801917
C_6HV_T24,24,C,HV,HPos_sky54,L-Homoserine,0.3961756300261077,1.5847025201044307,0.3961756300261077,27559.617559291288,0.0057500889360860286
C_6HV_T24,24,C,HV,HPos_sky55,L-Isoleucine,13.285233341492225,79.71140004895334,13.285233341492225,27559.617559291288,0.2892326059222832
C_6HV_T24,24,C,HV,HPos_sky59,L-Methionine,0.9562961861845544,4.781480930922771,0.9562961861845544,27559.617559291288,0.017349591011689387
C_6HV_T24,24,C,HV,HPos_sky60,L-Methionine S-oxide,0.4611260451855484,2.305630225927742,0.4611260451855484,27559.617559291288,0.008365973225018268
C_6HV_T24,24,C,HV,HPos_sky64,L-Serine,4.725820496489427,14.177461489468282,4.725820496489427,27559.617559291288,0.05144288181418749
C_6HV_T24,24,C,HV,HPos_sky71,N6-Acetyl-L-lysine,0.08619641783719113,0.6895713426975291,0.17239283567438227,27559.617559291288,0.002502107807606536
C_6HV_T24,24,C,HV,HPos_sky72,Ophthalmic acid,0.23612035146454372,2.597323866109981,0.7083610543936312,27559.617559291288,0.009424382833042378
C_6HV_T24,24,C,HV,HPos_sky74,Proline betaine,0.02234946227578438,0.15644623593049067,0.02234946227578438,27559.617559291288,5.676647565733267e-4
C_6HV_T24,24,C,HV,RP_14640,Methylthioadenosine,0.01571483402057704,0.17286317422634745,0.0785741701028852,27559.617559291288,6.272335741033147e-4
C_6HV_T24,24,C,HV,RP_20713,Riboflavin,0.03558515068014935,0.604947561562539,0.14234060272059745,27559.617559291288,0.0021950506398032018
C_6HV_T24,24,C,HV,RP_3959,L-Phenylalanine,1.6129817751192734,14.51683597607346,1.6129817751192734,27559.617559291288,0.052674301248347113
C_6HV_T24,24,C,HV,RP_6828,L-Tryptophan,0.34344956472068466,3.7779452119275314,0.6868991294413693,27559.617559291288,0.013708264288500102
C_6HV_T24,24,C,HV,RP_7155,L-Kynurenine,0.01830284535076098,0.18302845350760985,0.03660569070152197,27559.617559291288,6.641182633026223e-4
C_6HV_T24,24,C,HV,RP_7669,Desthiobiotin,8.629190337215615e-5,8.629190337215615e-4,1.725838067443123e-4,27559.617559291288,3.1310994496389233e-6
C_6HV_T24,24,C,HV,RP_sky16,Pantothenic acid,0.04862939868675307,0.4376645881807777,0.04862939868675307,27559.617559291288,0.0015880648098225369
C_6HV_T24,24,C,HV,RP_sky17,Pyridoxal,0.04557994626492129,0.3646395701193703,0.04557994626492129,27559.617559291288,0.0013230937233976161
C_6HV_T24,24,C,HV,RP_sky21,Pyridoxine,8.356104726207442e-4,0.00668488378096595,8.356104726207442e-4,27559.617559291288,2.4256083258717964e-5
C_6HV_T24,24,C,HV,RP_sky23,S-Adenosylhomocysteine,0.06551568745072704,0.9172196243101786,0.3930941247043622,27559.617559291288,0.0033281290001099906
C_6HV_T24,24,C,HV,RP_sky24,S-Adenosylmethionine,0.3284801620238001,4.927202430357001,1.970880972142801,27559.617559291288,0.01787834109002675
C_6HV_T24,24,C,HV,RP_sky29,Xanthine,0.0832383179311057,0.4161915896555285,0.3329532717244228,27559.617559291288,0.0015101500910168332
C_6HV_T36,36,C,HV,HNeg_1963,Thymidine,0.957609261882556,9.57609261882556,1.915218523765112,NA,NA
C_6HV_T36,36,C,HV,HNeg_1982,Uridine,1.7515336083872473,15.763802475485225,3.5030672167744945,NA,NA
C_6HV_T36,36,C,HV,HNeg_2117,D-Fructose 6-phosphate,0.8691905688909829,5.215143413345897,NA,NA,NA
C_6HV_T36,36,C,HV,HNeg_2173,Inosine,0.25227551606285437,2.522755160628543,1.0091020642514177,NA,NA
C_6HV_T36,36,C,HV,HNeg_2634,Trehalose,3.0309356665864855,36.37122799903783,NA,NA,NA
C_6HV_T36,36,C,HV,HNeg_3117,UDP-N-acetylglucosamine,0.10697039898197096,1.8184967826935063,0.3209111969459129,NA,NA
C_6HV_T36,36,C,HV,HNeg_sky1,2-Ketoglutaric acid,1.7576329847011969,8.788164923505983,NA,NA,NA
C_6HV_T36,36,C,HV,HNeg_sky11,D-Gluconic acid,0.08290553875467428,0.4974332325280457,NA,NA,NA
C_6HV_T36,36,C,HV,HNeg_sky19,L-Cysteic acid,0.3042730227170415,0.9128190681511243,0.3042730227170415,NA,NA
C_6HV_T36,36,C,HV,HNeg_sky22,N-Acetyl-L-glutamic acid,0.4173375675593516,2.9213629729154613,0.4173375675593516,NA,NA
C_6HV_T36,36,C,HV,HNeg_sky32,Taurine,0.4074613129665731,0.8149226259331462,0.4074613129665731,NA,NA
C_6HV_T36,36,C,HV,HNeg_sky36,Thymine,2.192248858927442,10.961244294637208,4.384497717854883,NA,NA
C_6HV_T36,36,C,HV,HNeg_sky6,Adenosine monophosphate,0.08776420887770629,0.877642088777063,0.4388210443885315,NA,NA
C_6HV_T36,36,C,HV,HPos_1007,Hypoxanthine,0.3381285711411724,1.690642855705862,1.3525142845646896,NA,NA
