Gene.ID,Gene.Name,KEGG.ID,KEGG.Pathway.ID,KEGG.Pathway.Description,Time,p.adj,Log2FC
WP_011133075.1,nadE,K01916,9108,Metabolism of cofactors and vitamins,24,0.05600328565570603,0.7024947627801152
WP_011133075.1,nadE,K01916,9108,Metabolism of cofactors and vitamins,36,0.39349118036242914,-0.19222896465010375
WP_011133078.1,petF1,K02639,9102,Energy metabolism,0,0.999972841910413,-0.01936430636141182
WP_011133078.1,petF1,K02639,9102,Energy metabolism,12,0.9833197267780448,0.0159710251253652
WP_011133078.1,petF1,K02639,9102,Energy metabolism,24,5.75304248050439e-4,-1.498855633636389
WP_011133078.1,petF1,K02639,9102,Energy metabolism,36,0.04917957636577891,-0.43441781313142913
WP_011133079.1,atpG,K02115,9102,Energy metabolism,0,0.999972841910413,-0.15712354648061377
WP_011133079.1,atpG,K02115,9102,Energy metabolism,12,0.9246906772789952,0.04968236843078925
WP_011133079.1,atpG,K02115,9102,Energy metabolism,24,3.117485447554243e-7,-2.0009033061605814
WP_011133079.1,atpG,K02115,9102,Energy metabolism,36,1.7220277758477528e-4,-0.6395741691830311
WP_011133080.1,atpA,K02111,9102,Energy metabolism,0,0.999972841910413,-0.2529252272390619
WP_011133080.1,atpA,K02111,9102,Energy metabolism,12,0.8622664707873713,0.09634555508293888
WP_011133080.1,atpA,K02111,9102,Energy metabolism,24,3.289944233617247e-7,-1.995338879282086
WP_011133080.1,atpA,K02111,9102,Energy metabolism,36,1.5792097607229645e-5,-0.6330344686001314
WP_011133081.1,atpH,K02113,9102,Energy metabolism,0,0.999972841910413,-0.3619348869835219
WP_011133081.1,atpH,K02113,9102,Energy metabolism,12,0.890198140712217,-0.06993824810717433
WP_011133081.1,atpH,K02113,9102,Energy metabolism,24,9.864230340235004e-10,-2.1957901517559337
WP_011133081.1,atpH,K02113,9102,Energy metabolism,36,5.278382415745411e-6,-0.5588972653326142
WP_011133082.1,atpF,K02109,9102,Energy metabolism,0,0.999972841910413,-0.31032792605215626
WP_011133082.1,atpF,K02109,9102,Energy metabolism,12,0.8894167462266995,-0.07900641632591272
WP_011133082.1,atpF,K02109,9102,Energy metabolism,24,1.2885346547841424e-11,-2.379481166337218
WP_011133082.1,atpF,K02109,9102,Energy metabolism,36,3.895568417290815e-6,-0.6530184375151155
WP_011133083.1,atpF2,K02109,9102,Energy metabolism,0,0.999972841910413,-0.2650585612889156
WP_011133083.1,atpF2,K02109,9102,Energy metabolism,12,0.8172219189153165,-0.13534997737572427
WP_011133083.1,atpF2,K02109,9102,Energy metabolism,24,6.220854909468769e-12,-2.401139007920472
WP_011133083.1,atpF2,K02109,9102,Energy metabolism,36,1.5499554774395423e-4,-1.1151374758356316
WP_011133084.1,atpB,K02108,9102,Energy metabolism,0,0.999972841910413,-0.19765877391150208
WP_011133084.1,atpB,K02108,9102,Energy metabolism,12,0.940215255991294,-0.04053404876148925
WP_011133084.1,atpB,K02108,9102,Energy metabolism,24,6.97466395250657e-8,-1.977219501886182
WP_011133084.1,atpB,K02108,9102,Energy metabolism,36,0.00158365730053344,-0.5240483675759182
WP_011133084.1,atpB,K02108,9123,"Folding, sorting and degradation",0,0.999972841910413,-0.19765877391150208
WP_011133084.1,atpB,K02108,9123,"Folding, sorting and degradation",12,0.940215255991294,-0.04053404876148925
WP_011133084.1,atpB,K02108,9123,"Folding, sorting and degradation",24,6.97466395250657e-8,-1.977219501886182
WP_011133084.1,atpB,K02108,9123,"Folding, sorting and degradation",36,0.00158365730053344,-0.5240483675759182
WP_011133087.1,ccdA,K06196,9131,Membrane transport,0,0.999972841910413,-0.2281114079443435
WP_011133087.1,ccdA,K06196,9131,Membrane transport,12,0.40918787381612726,-0.23965487874655575
WP_011133087.1,ccdA,K06196,9131,Membrane transport,24,0.1969887379913477,-0.4048138180207185
WP_011133087.1,ccdA,K06196,9131,Membrane transport,36,0.00455567994106102,-0.5425710622314105
WP_011133088.1,ccsB,K07399,9192,Genetic information processing,0,0.999972841910413,0.24567604666979945
WP_011133088.1,ccsB,K07399,9192,Genetic information processing,12,0.04126659101094204,0.8843905666478701
WP_011133088.1,ccsB,K07399,9192,Genetic information processing,24,1.66066674827158e-5,1.9024272545819765
WP_011133088.1,ccsB,K07399,9192,Genetic information processing,36,0.00884737856268041,0.9289615033260972
WP_011133089.1,queF,K09457,9122,Translation,0,0.999972841910413,-0.288027164921066
WP_011133089.1,queF,K09457,9122,Translation,12,0.2895774765631891,-0.3689704222423106
WP_011133089.1,queF,K09457,9122,Translation,24,0.00815183306156242,-1.1291603039444869
WP_011133089.1,queF,K09457,9122,Translation,36,0.05078659285560812,-0.5678879802906077
WP_011133089.1,queF,K09457,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.288027164921066
WP_011133089.1,queF,K09457,9108,Metabolism of cofactors and vitamins,12,0.2895774765631891,-0.3689704222423106
WP_011133089.1,queF,K09457,9108,Metabolism of cofactors and vitamins,24,0.00815183306156242,-1.1291603039444869
WP_011133089.1,queF,K09457,9108,Metabolism of cofactors and vitamins,36,0.05078659285560812,-0.5678879802906077
WP_011133091.1,glnK,K04752,9192,Genetic information processing,0,0.7274543229636626,-0.9202186516410938
WP_011133091.1,glnK,K04752,9192,Genetic information processing,12,0.4339996062775052,-0.4898085430040695
WP_011133091.1,glnK,K04752,9192,Genetic information processing,24,0.06459330785263304,-1.0611777207637425
WP_011133091.1,glnK,K04752,9192,Genetic information processing,36,0.9894781008178584,-0.01354263476442391
WP_011133091.1,glnK,K04751,9132,Signal transduction,0,0.7274543229636626,-0.9202186516410938
WP_011133091.1,glnK,K04751,9132,Signal transduction,12,0.4339996062775052,-0.4898085430040695
WP_011133091.1,glnK,K04751,9132,Signal transduction,24,0.06459330785263304,-1.0611777207637425
WP_011133091.1,glnK,K04751,9132,Signal transduction,36,0.9894781008178584,-0.01354263476442391
WP_011133092.1,tly,K06442,9122,Translation,0,0.999972841910413,0.28939388288942475
WP_011133092.1,tly,K06442,9122,Translation,12,0.00963711402359302,0.9902104600173234
WP_011133092.1,tly,K06442,9122,Translation,24,1.2092026957307846e-6,2.1119791718167873
WP_011133092.1,tly,K06442,9122,Translation,36,0.3749622193457508,0.3413262490312849
WP_011133093.1,purB,K01756,9105,Amino acid metabolism,0,0.999972841910413,-0.2707879123382619
WP_011133093.1,purB,K01756,9105,Amino acid metabolism,12,0.8546562401530572,-0.08399406902105641
WP_011133093.1,purB,K01756,9105,Amino acid metabolism,24,0.25751841349438964,0.32976776617120596
WP_011133093.1,purB,K01756,9105,Amino acid metabolism,36,6.594516396400597e-5,-0.9068397284852188
WP_011133093.1,purB,K01756,9104,Nucleotide metabolism,0,0.999972841910413,-0.2707879123382619
WP_011133093.1,purB,K01756,9104,Nucleotide metabolism,12,0.8546562401530572,-0.08399406902105641
WP_011133093.1,purB,K01756,9104,Nucleotide metabolism,24,0.25751841349438964,0.32976776617120596
WP_011133093.1,purB,K01756,9104,Nucleotide metabolism,36,6.594516396400597e-5,-0.9068397284852188
WP_011133094.1,fumc,K01679,9101,Carbohydrate metabolism,0,0.999972841910413,0.05945234616531898
WP_011133094.1,fumc,K01679,9101,Carbohydrate metabolism,12,0.6467940720287241,0.13845963907280873
WP_011133094.1,fumc,K01679,9101,Carbohydrate metabolism,24,0.08859910138603472,0.5160241949155235
WP_011133094.1,fumc,K01679,9101,Carbohydrate metabolism,36,0.064353339125835,-0.3855627113748952
WP_011133094.1,fumc,K01679,9161,Cancers,0,0.999972841910413,0.05945234616531898
WP_011133094.1,fumc,K01679,9161,Cancers,12,0.6467940720287241,0.13845963907280873
WP_011133094.1,fumc,K01679,9161,Cancers,24,0.08859910138603472,0.5160241949155235
WP_011133094.1,fumc,K01679,9161,Cancers,36,0.064353339125835,-0.3855627113748952
WP_011133094.1,fumc,K01679,9102,Energy metabolism,0,0.999972841910413,0.05945234616531898
WP_011133094.1,fumc,K01679,9102,Energy metabolism,12,0.6467940720287241,0.13845963907280873
WP_011133094.1,fumc,K01679,9102,Energy metabolism,24,0.08859910138603472,0.5160241949155235
WP_011133094.1,fumc,K01679,9102,Energy metabolism,36,0.064353339125835,-0.3855627113748952
WP_011133096.1,bioF,K00652,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.16025611752160418
WP_011133096.1,bioF,K00652,9108,Metabolism of cofactors and vitamins,12,0.9830089674542346,0.01618661817747222
WP_011133096.1,bioF,K00652,9108,Metabolism of cofactors and vitamins,24,0.8560060486957837,0.06761288724542437
WP_011133096.1,bioF,K00652,9108,Metabolism of cofactors and vitamins,36,0.21053372752850108,0.2980130797126735
WP_011133096.1,bioF,K00639,9105,Amino acid metabolism,0,0.999972841910413,0.16025611752160418
WP_011133096.1,bioF,K00639,9105,Amino acid metabolism,12,0.9830089674542346,0.01618661817747222
WP_011133096.1,bioF,K00639,9105,Amino acid metabolism,24,0.8560060486957837,0.06761288724542437
WP_011133096.1,bioF,K00639,9105,Amino acid metabolism,36,0.21053372752850108,0.2980130797126735
WP_011133096.1,bioF,K00652,9105,Amino acid metabolism,0,0.999972841910413,0.16025611752160418
WP_011133096.1,bioF,K00652,9105,Amino acid metabolism,12,0.9830089674542346,0.01618661817747222
WP_011133096.1,bioF,K00652,9105,Amino acid metabolism,24,0.8560060486957837,0.06761288724542437
WP_011133096.1,bioF,K00652,9105,Amino acid metabolism,36,0.21053372752850108,0.2980130797126735
WP_011133097.1,PMM1469,K19560,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.27906423629049426
WP_011133097.1,PMM1469,K19560,9108,Metabolism of cofactors and vitamins,12,0.4300351870176736,0.4243847350996409
WP_011133097.1,PMM1469,K19560,9108,Metabolism of cofactors and vitamins,24,0.00542922394150377,1.200987910489396
WP_011133097.1,PMM1469,K19560,9108,Metabolism of cofactors and vitamins,36,0.9026169026777396,0.07336428793077635
WP_011133098.1,cds-WP_011133098.1,K02169,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.2907556266552568
WP_011133098.1,cds-WP_011133098.1,K02169,9108,Metabolism of cofactors and vitamins,12,0.29781979574637163,0.4651471182366887
WP_011133098.1,cds-WP_011133098.1,K02169,9108,Metabolism of cofactors and vitamins,24,0.03663857427451544,0.8372431635075125
WP_011133098.1,cds-WP_011133098.1,K02169,9108,Metabolism of cofactors and vitamins,36,0.16088850672764238,-0.6257431113944718
WP_011133099.1,cioD,K01935,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.15800733064328856
WP_011133099.1,cioD,K01935,9108,Metabolism of cofactors and vitamins,12,0.03567885957729322,0.7398889300009404
WP_011133099.1,cioD,K01935,9108,Metabolism of cofactors and vitamins,24,0.24315393975398197,0.514753195265853
WP_011133099.1,cioD,K01935,9108,Metabolism of cofactors and vitamins,36,0.7316847434097701,-0.15569701817179274
WP_011133100.1,bioA,K00822,9105,Amino acid metabolism,0,0.999972841910413,0.16340979198244351
WP_011133100.1,bioA,K00822,9105,Amino acid metabolism,12,0.11081834175667328,0.4678734529697622
WP_011133100.1,bioA,K00822,9105,Amino acid metabolism,24,0.493247272305188,0.2597549337732659
WP_011133100.1,bioA,K00822,9105,Amino acid metabolism,36,0.6380445351365392,-0.12419763668570284
WP_011133100.1,bioA,K00833,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.16340979198244351
WP_011133100.1,bioA,K00833,9108,Metabolism of cofactors and vitamins,12,0.11081834175667328,0.4678734529697622
WP_011133100.1,bioA,K00833,9108,Metabolism of cofactors and vitamins,24,0.493247272305188,0.2597549337732659
WP_011133100.1,bioA,K00833,9108,Metabolism of cofactors and vitamins,36,0.6380445351365392,-0.12419763668570284
WP_011133100.1,bioA,K00822,9101,Carbohydrate metabolism,0,0.999972841910413,0.16340979198244351
WP_011133100.1,bioA,K00822,9101,Carbohydrate metabolism,12,0.11081834175667328,0.4678734529697622
WP_011133100.1,bioA,K00822,9101,Carbohydrate metabolism,24,0.493247272305188,0.2597549337732659
WP_011133100.1,bioA,K00822,9101,Carbohydrate metabolism,36,0.6380445351365392,-0.12419763668570284
WP_011133100.1,bioA,K00833,9105,Amino acid metabolism,0,0.999972841910413,0.16340979198244351
WP_011133100.1,bioA,K00833,9105,Amino acid metabolism,12,0.11081834175667328,0.4678734529697622
WP_011133100.1,bioA,K00833,9105,Amino acid metabolism,24,0.493247272305188,0.2597549337732659
WP_011133100.1,bioA,K00833,9105,Amino acid metabolism,36,0.6380445351365392,-0.12419763668570284
WP_011133100.1,bioA,K00822,9106,Metabolism of other amino acids,0,0.999972841910413,0.16340979198244351
WP_011133100.1,bioA,K00822,9106,Metabolism of other amino acids,12,0.11081834175667328,0.4678734529697622
WP_011133100.1,bioA,K00822,9106,Metabolism of other amino acids,24,0.493247272305188,0.2597549337732659
WP_011133100.1,bioA,K00822,9106,Metabolism of other amino acids,36,0.6380445351365392,-0.12419763668570284
WP_011133103.1,rsmG,K03501,9124,Replication and repair,0,0.999972841910413,0.01630108551187832
WP_011133103.1,rsmG,K03501,9124,Replication and repair,12,0.6019726270759288,0.2135535517597189
WP_011133103.1,rsmG,K03501,9124,Replication and repair,24,0.30914290735394934,0.4346228153096987
WP_011133103.1,rsmG,K03501,9124,Replication and repair,36,0.1543493904322282,-0.4909422160053168
WP_011133103.1,rsmG,K03501,9122,Translation,0,0.999972841910413,0.01630108551187832
WP_011133103.1,rsmG,K03501,9122,Translation,12,0.6019726270759288,0.2135535517597189
WP_011133103.1,rsmG,K03501,9122,Translation,24,0.30914290735394934,0.4346228153096987
WP_011133103.1,rsmG,K03501,9122,Translation,36,0.1543493904322282,-0.4909422160053168
WP_011133104.1,PMM1476,K07079,9194,Poorly characterized,0,0.26292141925202406,0.4874505855029491
WP_011133104.1,PMM1476,K07079,9194,Poorly characterized,12,0.01909266007204771,0.9636394478100055
WP_011133104.1,PMM1476,K07079,9194,Poorly characterized,24,6.556191496993606e-22,2.593272750438763
WP_011133104.1,PMM1476,K07079,9194,Poorly characterized,36,1.3237312750979543e-16,1.6613239866154796
WP_011133105.1,fer,K05337,9191,Metabolism,0,0.999972841910413,0.3235807265717461
WP_011133105.1,fer,K05337,9191,Metabolism,12,0.12222752324602898,0.5711760357467962
WP_011133105.1,fer,K05337,9191,Metabolism,24,3.1468719662050386e-4,1.1309492985260112
WP_011133105.1,fer,K05337,9191,Metabolism,36,0.0700603311085273,0.2985171645127325
WP_011133109.1,rlmN,K06941,9122,Translation,0,0.999972841910413,0.0065116544738538
WP_011133109.1,rlmN,K06941,9122,Translation,12,0.9981104367008868,0.00121676181870784
WP_011133109.1,rlmN,K06941,9122,Translation,24,0.08214555573337645,-0.5265897584245449
WP_011133109.1,rlmN,K06941,9122,Translation,36,0.843701964764229,0.05281479567612756
WP_011133111.1,rpoC2,K03046,9104,Nucleotide metabolism,0,0.999972841910413,-0.0996536459352757
WP_011133111.1,rpoC2,K03046,9104,Nucleotide metabolism,12,0.7884188570147185,-0.14054972443340097
WP_011133111.1,rpoC2,K03046,9104,Nucleotide metabolism,24,3.15435553811021e-12,-1.97321645646402
WP_011133111.1,rpoC2,K03046,9104,Nucleotide metabolism,36,2.2004739740127567e-5,-0.7832021870725814
WP_011133111.1,rpoC2,K03046,9124,Replication and repair,0,0.999972841910413,-0.0996536459352757
WP_011133111.1,rpoC2,K03046,9124,Replication and repair,12,0.7884188570147185,-0.14054972443340097
WP_011133111.1,rpoC2,K03046,9124,Replication and repair,24,3.15435553811021e-12,-1.97321645646402
WP_011133111.1,rpoC2,K03046,9124,Replication and repair,36,2.2004739740127567e-5,-0.7832021870725814
WP_011133111.1,rpoC2,K03046,9121,Transcription,0,0.999972841910413,-0.0996536459352757
WP_011133111.1,rpoC2,K03046,9121,Transcription,12,0.7884188570147185,-0.14054972443340097
WP_011133111.1,rpoC2,K03046,9121,Transcription,24,3.15435553811021e-12,-1.97321645646402
WP_011133111.1,rpoC2,K03046,9121,Transcription,36,2.2004739740127567e-5,-0.7832021870725814
WP_011133112.1,rpoC1,K03046,9121,Transcription,0,0.999972841910413,-0.1394419483679966
WP_011133112.1,rpoC1,K03046,9121,Transcription,12,0.5911326328294947,-0.20907954668214787
WP_011133112.1,rpoC1,K03046,9121,Transcription,24,2.2764003398839838e-9,-1.4674226141846558
WP_011133112.1,rpoC1,K03046,9121,Transcription,36,5.781260706601463e-6,-0.8299490969194897
WP_011133112.1,rpoC1,K03046,9104,Nucleotide metabolism,0,0.999972841910413,-0.1394419483679966
WP_011133112.1,rpoC1,K03046,9104,Nucleotide metabolism,12,0.5911326328294947,-0.20907954668214787
WP_011133112.1,rpoC1,K03046,9104,Nucleotide metabolism,24,2.2764003398839838e-9,-1.4674226141846558
WP_011133112.1,rpoC1,K03046,9104,Nucleotide metabolism,36,5.781260706601463e-6,-0.8299490969194897
WP_011133112.1,rpoC1,K03046,9124,Replication and repair,0,0.999972841910413,-0.1394419483679966
WP_011133112.1,rpoC1,K03046,9124,Replication and repair,12,0.5911326328294947,-0.20907954668214787
WP_011133112.1,rpoC1,K03046,9124,Replication and repair,24,2.2764003398839838e-9,-1.4674226141846558
WP_011133112.1,rpoC1,K03046,9124,Replication and repair,36,5.781260706601463e-6,-0.8299490969194897
WP_011133113.1,rpoB,K03043,9121,Transcription,0,0.999972841910413,0.08216866228846845
WP_011133113.1,rpoB,K03043,9121,Transcription,12,0.9802229578321594,-0.01721399747809785
WP_011133113.1,rpoB,K03043,9121,Transcription,24,0.00977004726521322,-0.7037239757841581
WP_011133113.1,rpoB,K03043,9121,Transcription,36,0.17060548823998445,-0.2781922154602927
WP_011133113.1,rpoB,K03043,9104,Nucleotide metabolism,0,0.999972841910413,0.08216866228846845
WP_011133113.1,rpoB,K03043,9104,Nucleotide metabolism,12,0.9802229578321594,-0.01721399747809785
WP_011133113.1,rpoB,K03043,9104,Nucleotide metabolism,24,0.00977004726521322,-0.7037239757841581
WP_011133113.1,rpoB,K03043,9104,Nucleotide metabolism,36,0.17060548823998445,-0.2781922154602927
WP_011133113.1,rpoB,K03043,9124,Replication and repair,0,0.999972841910413,0.08216866228846845
WP_011133113.1,rpoB,K03043,9124,Replication and repair,12,0.9802229578321594,-0.01721399747809785
WP_011133113.1,rpoB,K03043,9124,Replication and repair,24,0.00977004726521322,-0.7037239757841581
WP_011133113.1,rpoB,K03043,9124,Replication and repair,36,0.17060548823998445,-0.2781922154602927
WP_011133114.1,dtd3,K03424,9192,Genetic information processing,0,0.999972841910413,0.3133640712239278
WP_011133114.1,dtd3,K03424,9192,Genetic information processing,12,0.935113526333468,0.03432227690976754
WP_011133114.1,dtd3,K03424,9192,Genetic information processing,24,0.902455438936602,-0.05610473401870553
WP_011133114.1,dtd3,K03424,9192,Genetic information processing,36,5.5552023717447016e-11,1.1594066437925274
WP_011133115.1,rpsT,K02968,9122,Translation,0,0.999972841910413,0.00775391454885757
WP_011133115.1,rpsT,K02968,9122,Translation,12,0.6288275019586305,-0.1766534423535415
WP_011133115.1,rpsT,K02968,9122,Translation,24,0.00655160058416922,-1.024242626261486
WP_011133115.1,rpsT,K02968,9122,Translation,36,0.5451800902786827,0.1359117308266279
WP_011133116.1,hisD,K00013,9105,Amino acid metabolism,0,0.999972841910413,0.07391951498790812
WP_011133116.1,hisD,K00013,9105,Amino acid metabolism,12,0.48891795449298975,-0.2148139371880486
WP_011133116.1,hisD,K00013,9105,Amino acid metabolism,24,0.5963212351119093,0.18316454938060817
WP_011133116.1,hisD,K00013,9105,Amino acid metabolism,36,0.13345655876726142,0.27944561848551025
WP_011133117.1,rpiA,K01807,9102,Energy metabolism,0,0.999972841910413,-0.25890546666826
WP_011133117.1,rpiA,K01807,9102,Energy metabolism,12,0.6905272063350144,-0.15875818315366722
WP_011133117.1,rpiA,K01807,9102,Energy metabolism,24,8.741931265134144e-7,-1.583634270938412
WP_011133117.1,rpiA,K01807,9102,Energy metabolism,36,2.904188119226912e-5,-0.6797635562425925
WP_011133117.1,rpiA,K01807,9101,Carbohydrate metabolism,0,0.999972841910413,-0.25890546666826
WP_011133117.1,rpiA,K01807,9101,Carbohydrate metabolism,12,0.6905272063350144,-0.15875818315366722
WP_011133117.1,rpiA,K01807,9101,Carbohydrate metabolism,24,8.741931265134144e-7,-1.583634270938412
WP_011133117.1,rpiA,K01807,9101,Carbohydrate metabolism,36,2.904188119226912e-5,-0.6797635562425925
WP_011133119.1,rimP,K09748,9122,Translation,0,0.999972841910413,-0.3739838290141689
WP_011133119.1,rimP,K09748,9122,Translation,12,0.0039166303614346,-0.8104930085034114
WP_011133119.1,rimP,K09748,9122,Translation,24,3.624346082516943e-7,-1.6748325220508733
WP_011133119.1,rimP,K09748,9122,Translation,36,0.11205707990843553,-0.5616452565054878
WP_011133120.1,nusA,K02600,9122,Translation,0,0.999972841910413,-0.04668957489572348
WP_011133120.1,nusA,K02600,9122,Translation,12,0.41305144476084743,-0.3489349885381004
WP_011133120.1,nusA,K02600,9122,Translation,24,3.327095420007852e-5,-1.6261075054134253
WP_011133120.1,nusA,K02600,9122,Translation,36,0.00575014551141825,-0.4274226386771863
WP_011133120.1,nusA,K02600,9121,Transcription,0,0.999972841910413,-0.04668957489572348
WP_011133120.1,nusA,K02600,9121,Transcription,12,0.41305144476084743,-0.3489349885381004
WP_011133120.1,nusA,K02600,9121,Transcription,24,3.327095420007852e-5,-1.6261075054134253
WP_011133120.1,nusA,K02600,9121,Transcription,36,0.00575014551141825,-0.4274226386771863
WP_011133122.1,infB,K02519,9122,Translation,0,0.999972841910413,0.05463270923741126
WP_011133122.1,infB,K02519,9122,Translation,12,0.6873189527760895,-0.17727857505182396
WP_011133122.1,infB,K02519,9122,Translation,24,0.00676751542466412,-1.0737913941533153
WP_011133122.1,infB,K02519,9122,Translation,36,0.00527236731362805,-0.5251229190844318
WP_011133128.1,dapL,K10206,9105,Amino acid metabolism,0,0.999972841910413,-0.3762131569500059
WP_011133128.1,dapL,K10206,9105,Amino acid metabolism,12,0.08447678521070145,0.4573462394558604
WP_011133128.1,dapL,K10206,9105,Amino acid metabolism,24,0.2990478384491979,-0.43272139099344903
WP_011133128.1,dapL,K10206,9105,Amino acid metabolism,36,4.167103943273429e-5,-0.785235984090469
WP_011133129.1,rne,K08300,9122,Translation,0,0.999972841910413,0.29538754494174546
WP_011133129.1,rne,K08300,9122,Translation,12,7.641697278170804e-6,1.5059734058662642
WP_011133129.1,rne,K08300,9122,Translation,24,7.276260491350919e-6,2.3715397191128447
WP_011133129.1,rne,K08300,9122,Translation,36,0.01898869683995109,0.5548610550598919
WP_011133129.1,rne,K08300,9123,"Folding, sorting and degradation",0,0.999972841910413,0.29538754494174546
WP_011133129.1,rne,K08300,9123,"Folding, sorting and degradation",12,7.641697278170804e-6,1.5059734058662642
WP_011133129.1,rne,K08300,9123,"Folding, sorting and degradation",24,7.276260491350919e-6,2.3715397191128447
WP_011133129.1,rne,K08300,9123,"Folding, sorting and degradation",36,0.01898869683995109,0.5548610550598919
WP_011133130.1,rnhB,K03470,9124,Replication and repair,0,0.01470777481971017,0.9973082646255856
WP_011133130.1,rnhB,K03470,9124,Replication and repair,12,2.4974861102143165e-13,2.5997686925139205
WP_011133130.1,rnhB,K03470,9124,Replication and repair,24,9.129378339558736e-12,3.6773126870411303
WP_011133130.1,rnhB,K03470,9124,Replication and repair,36,0.00604072841024643,0.8090881853283403
WP_011133132.1,pheA,K04518,9105,Amino acid metabolism,0,0.999972841910413,-0.13334247716745276
WP_011133132.1,pheA,K04518,9105,Amino acid metabolism,12,0.8871877228921838,-0.05851852664433676
WP_011133132.1,pheA,K04518,9105,Amino acid metabolism,24,0.20252045827449253,-0.4153835698514149
WP_011133132.1,pheA,K04518,9105,Amino acid metabolism,36,6.515143711632002e-4,-0.6825514545964103
WP_011133133.1,ubiE,K18534,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.1000854613011838
WP_011133133.1,ubiE,K18534,9108,Metabolism of cofactors and vitamins,12,0.1808673585489395,0.43284792420217433
WP_011133133.1,ubiE,K18534,9108,Metabolism of cofactors and vitamins,24,4.8189982505722983e-4,1.0544612295860512
WP_011133133.1,ubiE,K18534,9108,Metabolism of cofactors and vitamins,36,2.5834730945742017e-8,1.3819797898389334
WP_011133134.1,lon,K01338,9112,Enzyme families,0,0.999972841910413,-0.00743277677835261
WP_011133134.1,lon,K01338,9112,Enzyme families,12,0.8663254447035831,0.06054367551364541
WP_011133134.1,lon,K01338,9112,Enzyme families,24,1.6914923718494155e-5,-1.0127717076140232
WP_011133134.1,lon,K01338,9112,Enzyme families,36,0.06555439228954557,-0.27912163538166623
WP_011133134.1,lon,K01338,9143,Cell growth and death,0,0.999972841910413,-0.00743277677835261
WP_011133134.1,lon,K01338,9143,Cell growth and death,12,0.8663254447035831,0.06054367551364541
WP_011133134.1,lon,K01338,9143,Cell growth and death,24,1.6914923718494155e-5,-1.0127717076140232
WP_011133134.1,lon,K01338,9143,Cell growth and death,36,0.06555439228954557,-0.27912163538166623
WP_011133135.1,rpsJ,K02946,9122,Translation,0,0.999972841910413,-0.22246521498110783
WP_011133135.1,rpsJ,K02946,9122,Translation,12,0.5100586128940339,-0.2594323959941221
WP_011133135.1,rpsJ,K02946,9122,Translation,24,5.255411139499987e-13,-1.7527090023045586
WP_011133135.1,rpsJ,K02946,9122,Translation,36,1.2390108526034044e-6,-0.7668421054776312
WP_011133136.1,tuf,K02358,9122,Translation,0,0.999972841910413,-0.2454051956179561
WP_011133136.1,tuf,K02358,9122,Translation,12,0.7448486713299528,-0.16753258363887324
WP_011133136.1,tuf,K02358,9122,Translation,24,4.867403232004356e-13,-1.9029605711510904
WP_011133136.1,tuf,K02358,9122,Translation,36,5.0996101203983776e-8,-0.7696038424391722
WP_011133136.1,tuf,K02358,9141,Transport and catabolism,0,0.999972841910413,-0.2454051956179561
WP_011133136.1,tuf,K02358,9141,Transport and catabolism,12,0.7448486713299528,-0.16753258363887324
WP_011133136.1,tuf,K02358,9141,Transport and catabolism,24,4.867403232004356e-13,-1.9029605711510904
WP_011133136.1,tuf,K02358,9141,Transport and catabolism,36,5.0996101203983776e-8,-0.7696038424391722
WP_011133137.1,fusA,K02355,9122,Translation,0,0.999972841910413,-0.20000504331501337
WP_011133137.1,fusA,K02355,9122,Translation,12,0.48269388640390687,-0.2953923783795569
WP_011133137.1,fusA,K02355,9122,Translation,24,1.530760698401919e-11,-1.6674080741961743
WP_011133137.1,fusA,K02355,9122,Translation,36,5.130967997544221e-9,-0.7662792580810245
WP_011133138.1,rpsG,K02992,9122,Translation,0,0.999972841910413,-0.20525185818500005
WP_011133138.1,rpsG,K02992,9122,Translation,12,0.6987221330191065,-0.1850900646576011
WP_011133138.1,rpsG,K02992,9122,Translation,24,2.5189069149344992e-9,-1.6048240178553022
WP_011133138.1,rpsG,K02992,9122,Translation,36,0.01377635583938225,-0.4265206068764349
WP_011133139.1,rpsL,K02950,9122,Translation,0,0.999972841910413,-0.12851687504874748
WP_011133139.1,rpsL,K02950,9122,Translation,12,0.8434188065838955,-0.106148283827685
WP_011133139.1,rpsL,K02950,9122,Translation,24,8.017217565109967e-7,-1.4859507881795222
WP_011133139.1,rpsL,K02950,9122,Translation,36,3.2020940004192375e-4,-0.5739239736690357
WP_011133140.1,glsF,K00284,9101,Carbohydrate metabolism,0,0.999972841910413,0.24871948666658147
WP_011133140.1,glsF,K00284,9101,Carbohydrate metabolism,12,0.7186980289496095,0.11938937191325263
WP_011133140.1,glsF,K00284,9101,Carbohydrate metabolism,24,0.02979936631841293,0.7436151299083109
WP_011133140.1,glsF,K00284,9101,Carbohydrate metabolism,36,0.15020886567111855,-0.2646607580737487
WP_011133140.1,glsF,K00284,9102,Energy metabolism,0,0.999972841910413,0.24871948666658147
WP_011133140.1,glsF,K00284,9102,Energy metabolism,12,0.7186980289496095,0.11938937191325263
