rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
126	C10H22O5	[M + H3N + H]+	C10H25NO5	51.64919430265998	48.32083549956748	3.3283588030924958	7	0.6406530979447891	2.0116700250062536	2.0116700250062536	1.0917276670782834		240.18081	65.957	90_201006_Poo_TruePooMortality_DDApos_90
127	C8H14N6O5S	[M + H]+	C8H14N6O5S	51.615665644257014	51.615665644257014	0.0	32	0.7808388491169782	3.303117970860363	3.303117970860363	5.69532197437629		307.08366	54.518	47_201006_Poo_TruePooMortality_DDApos_47
128	C16H34O8	[M + H3N + H]+	C16H37NO8	51.614823551399795	48.192975725846104	3.4218478255536877	9	0.8437778403953162	1.2449104925589032	1.2449104925589032	1.864555502493029		372.25989	137.473	182_201006_Poo_TruePooMortality_DDApos_182
129	C8H10N4O	[M + H]+	C8H10N4O	50.53730997721573	47.3004263385423	3.236883638673426	18	0.9975835827581166	6.390143359867803	6.390143359867803	1.223671117242615		179.09296	1078.375	305_201006_Poo_TruePooMortality_DDApos_305
130	C6H16N4OS	[M + Na]+	C6H16N4OS	50.4236568596025	47.85024161403258	2.573415245569919	9	0.6602841392617964	7.805901038357025	7.805901038357025	-1.6251576388695563		215.09335	279.308	225_201006_Poo_TruePooMortality_DDApos_225
131	C15H27N5O5	[M + H]+	C15H27N5O5	50.17848651009637	45.249901600936646	4.928584909159723	7	0.6790080247716089	6.1422711000005865	6.1422711000005865	-2.468769726720273		358.20761	141.249	188_201006_Poo_TruePooMortality_DDApos_188
132	C17H23N3O3	[M + H]+	C17H23N3O3	49.932888706089386	46.88408443600357	3.0488042700858156	9	0.8363516777147175	2.031456078154515	2.031456078154515	2.1913096852299367		318.18192	303.012	230_201006_Poo_TruePooMortality_DDApos_230
133	C20H42O11	[M + H3N + H]+	C20H45NO11	49.85356245233018	49.85356245233018	0.0	16	0.6365544626683605	1.3345640252133064	1.3345640252133064	2.522624813526195		476.30774	258.925	219_201006_Poo_TruePooMortality_DDApos_219
134	C14H19N3O5	[M + H]+	C14H19N3O5	49.629078053074046	46.522266424295815	3.106811628778229	8	0.8776047455068314	1.3732555837085823	1.3732555837085823	1.354472209648018		310.14017	82.244	135_201006_Poo_TruePooMortality_DDApos_135
135	C17H33N3O4	[M + H]+	C17H33N3O4	49.11599128014871	46.09695857724928	3.019032702899427	8	0.7965340044748745	1.570120611447087	1.570120611447087	1.9394663573586022		344.25505	271.78	222_201006_Poo_TruePooMortality_DDApos_222
136	C11H23NO2	[M + H]+	C11H23NO2	48.764769085194054	43.400883426486224	5.3638856587078285	16	0.9207206916367272	8.370462604277478	8.370462604277478	1.3082067223566507		202.18042	55.655	54_201006_Poo_TruePooMortality_DDApos_54
137	C13H22N2O2	[M + H]+	C13H22N2O2	48.746154115472336	45.36168786330841	3.384466252163928	17	0.9126906433965495	6.311955074926792	6.311955074926792	1.3842438557952013		239.17574	89.61	150_201006_Poo_TruePooMortality_DDApos_150
138	C12H25N3O3	[M + H]+	C12H25N3O3	48.11080027861372	45.22921908894751	2.881581189666214	25	0.914430885863066	2.669266711364516	2.669266711364516	1.6841181789792095		260.19731	54.452	51_201006_Poo_TruePooMortality_DDApos_51
139	C44H64O	[M + K]+	C44H64O	48.02012908521498	45.66273259333515	2.3573964918798307	22	0.8976282245743799	1.8516094117846351	1.8516094117846351	2.290330068220591		647.46036	920.852	292_201006_Poo_TruePooMortality_DDApos_292
140	C14H20N6O5S	[M + H]+	C14H20N6O5S	47.893493742875734	47.893493742875734	0.0	14	0.8349893705730356	2.292591687905395	2.292591687905395	1.7442300825865036		385.12954	60.75	79_201006_Poo_TruePooMortality_DDApos_79
141	C16H32O10	[M + H3N + H]+	C16H35NO10	47.71223039592107	47.71223039592107	0.0	18	0.5773352992603534	1.9197598466917798	1.9197598466917798	2.264041660678598		402.23428	190.342	204_201006_Poo_TruePooMortality_DDApos_204
142	C6H9N3O	[M + H]+	C6H9N3O	47.05402587679139	45.68742863427289	1.3665972425185042	16	0.9918268627274694	8.116713372471308	8.116713372471308	1.05019601047089		140.08199	1077.808	300_201006_Poo_TruePooMortality_DDApos_300
143	C17H24N4O6	[M + H]+	C17H24N4O6	46.210931435089066	40.56834697365863	5.642584461430436	17	0.782141443195596	5.05000708446104	5.05000708446104	2.0512277933143332		381.17764	110.345	170_201006_Poo_TruePooMortality_DDApos_170
144	C15H26O11	[M + H]+	C15H26O11	46.051076125400066	40.532574315720645	5.518501809679419	13	0.21738623839145213	9.337441705593688	9.337441705593688	-2.7422883305455743		383.15374	264.227	221_201006_Poo_TruePooMortality_DDApos_221
145	C8H11N3O	[M + H]+	C8H11N3O	45.3300891883807	42.610748820696074	2.7193403676846217	16	0.9514961751079338	6.804969760046539	6.804969760046539	1.3778700241185269		166.09772	1079.512	312_201006_Poo_TruePooMortality_DDApos_312
146	C9H11N5O2	[M + H]+	C9H11N5O2	45.00517080399637	43.07771066807541	1.9274601359209573	9	0.8816940815119395	1.5834026511893906	1.5834026511893906	1.6735128522568923		222.09892	205.073	206_201006_Poo_TruePooMortality_DDApos_206
147	C9H18N2O3	[M + H]+	C9H18N2O3	44.697798200537044	41.61882874677071	3.078969453766332	6	0.8938182393641699	2.2810175141633477	2.2810175141633477	1.5216887946912405		203.13933	66.666	96_201006_Poo_TruePooMortality_DDApos_96
148	C30H58O4S	[M + H3N + H]+	C30H61NO4S	44.6631716273686	44.6631716273686	0.0	14	0.8250657405265691	4.156646979148502	4.156646979148502	1.4624418020880434		532.44019	880.17	281_201006_Poo_TruePooMortality_DDApos_281
149	C4H7N3O2S	[M + K]+	C4H7N3O2S	44.23822463829243	43.00784024326813	1.2303843950243007	11	0.39991214881451487	-5.943361560022753	5.943361560022753	-3.7954986102843558		199.98830	229.961	208_201006_Poo_TruePooMortality_DDApos_208
150	C18H38O9	[M + H3N + H]+	C18H41NO9	44.07322511398173	40.45191643375519	3.62130868022654	8	0.78890653571848	1.7573614848493682	1.7573614848493682	1.3737683851297127		416.28598	186.73	199_201006_Poo_TruePooMortality_DDApos_199
151	C14H20N2O3	[M + H]+	C14H20N2O3	43.97332646703439	40.74903161310038	3.224294853934013	7	0.8520012417363058	3.3395552308632332	3.3395552308632332	1.6275472958508825		265.15510	151.693	194_201006_Poo_TruePooMortality_DDApos_194
152	C16H35NO3	[M + H]+	C16H35NO3	43.89168279136682	40.35523194049512	3.5364508508716943	16	0.891387493773186	7.5593296300349495	7.5593296300349495	1.5640861481912816		290.26942	559.437	264_201006_Poo_TruePooMortality_DDApos_264
153	C11H21NO	[M + H]+	C11H21NO	43.3331408031781	40.048089733108114	3.2850510700699864	17	0.7418781293578882	7.598387882491102	7.598387882491102	1.3837062378814928		184.16985	394.818	233_201006_Poo_TruePooMortality_DDApos_233
154	C49H67NO	[M + Na]+	C49H67NO	43.20749054407885	37.63864174825859	5.568848795820262	7	0.8299296972997947	0.9295130324726453	0.9295130324726453	1.9071831900376968		708.51284	895.62	287_201006_Poo_TruePooMortality_DDApos_287
155	C9H28N11O3	[M + H]+	C9H28N11O3	43.167916499989346	43.167916499989346	0.0	15	0.5370937067205699	2.1392442812094066	2.873954222567512	-53092.04871451808		339.24432	534.487	258_201006_Poo_TruePooMortality_DDApos_258
156	C13H24N2O3	[M + H]+	C13H24N2O3	43.02399595294281	39.68570320561751	3.338292747325307	15	0.9031057924858577	6.369658317744169	6.369658317744169	1.3248541995467393		257.18631	67.085	100_201006_Poo_TruePooMortality_DDApos_100
157	C10H13N5O4	[M + H]+	C10H13N5O4	42.88236418051404	40.56645140051375	2.31591278000029	11	0.8620841218318367	1.8510553309851216	1.8510553309851216	1.7226097395815643		268.10449	85.659	147_201006_Poo_TruePooMortality_DDApos_147
158	C11H22N2O	[M + H]+	C11H22N2O	42.83044803053189	39.62496913062615	3.2054788999057426	17	0.8990523800004482	6.228957428341538	6.228957428341538	1.7177008745432196		199.18083	67.661	102_201006_Poo_TruePooMortality_DDApos_102
159	C5H6N2O2	[M + H]+	C5H6N2O2	42.30197089636032	39.94241662065393	2.3595542757063885	8	0.831287901856704	7.840268916867947	7.840268916867947	2.442627664853802		127.05051	86.934	148_201006_Poo_TruePooMortality_DDApos_148
160	C18H38O10	[M + H3N + H]+	C18H41NO10	42.141097425395586	42.141097425395586	0.0	15	0.5721656904592085	2.1445202848814517	2.1445202848814517	2.109222069013136		432.28123	233.301	212_201006_Poo_TruePooMortality_DDApos_212
161	C7H9N5O2	[M + H]+	C7H9N5O2	41.73317996938595	39.87195663167595	1.8612233377100014	11	0.8689965234887119	1.8612133196813796	1.8612133196813796	1.6602221676561069		196.08323	100.361	157_201006_Poo_TruePooMortality_DDApos_157
162	C8H16N2O3	[M + H]+	C8H16N2O3	41.284626270424134	41.284626270424134	0.0	7	0.9683960839760116	3.6425493091725696	3.6425493091725696	1.2560031311997042		189.12361	57.175	62_201006_Poo_TruePooMortality_DDApos_62
163	C4H7N3O2S	[M + K]+	C4H7N3O2S	40.8140823539018	39.498929174576105	1.3151531793257	10	0.6147084437389059	-5.646529234790507	5.646529234790507	-3.337706621705943		199.98839	245.418	217_201006_Poo_TruePooMortality_DDApos_217
164	C15H22O2	[M + H]+	C15H22O2	40.71428256140335	37.190696611682945	3.523585949720406	6	0.8287923659013171	1.5537427512575668	1.5537427512575668	1.9862873701698383		235.16972	634.344	270_201006_Poo_TruePooMortality_DDApos_270
165	C9H6O2	[M + H]+	C9H6O2	40.19047705283825	36.900890447772014	3.2895866050662352	6	0.8693137870555462	5.8785637811215805	5.8785637811215805	-122482.96478068255		147.04421	60.185	76_201006_Poo_TruePooMortality_DDApos_76
166	C14H30O8	[M + H]+	C14H30O8	40.00470741254444	36.51761153525319	3.4870958772912513	7	0.8322510503783075	7.1952066978248475	7.1952066978248475	1.5247152133618058		327.20184	138.624	185_201006_Poo_TruePooMortality_DDApos_185
167	C14H20N2O4	[M + H]+	C14H20N2O4	39.40990659353821	36.1112682918259	3.2986383017123106	6	0.8696751300536414	2.662127462128862	2.662127462128862	1.7850861663917388		281.15009	108.251	167_201006_Poo_TruePooMortality_DDApos_167
168	C6H5N5O	[M + H]+	C6H5N5O	39.40013653966878	37.26511418181739	2.1350223578513914	17	0.8609530694384322	3.3530045071324657	4.169721687815242	1.1791475726011422		164.05688	70.017	112_201006_Poo_TruePooMortality_DDApos_112
169	C18H39NO2	[M + H]+	C18H39NO2	39.35309909756207	35.79098158734061	3.5621175102214626	10	0.7722332024342987	6.159577618942326	6.159577618942326	1.6249367412954683		302.30585	613.605	269_201006_Poo_TruePooMortality_DDApos_269
170	C6H19N4O6	[M + H3N + H]+	C6H22N5O6	39.07144179414323	36.14426405383321	2.9271777403100203	18	0.7758920839799657	2.9250772850389333	3.166277522862406	-0.3840717216657421		261.16418	66.666	95_201006_Poo_TruePooMortality_DDApos_95
171	C2H5N2O3	[M + Na]+	C2H5N2O3	38.59450702398567	37.012404336976694	1.5821026870089772	6	0.3389985272319929	7.370761579464613	7.370761579464613	2.4517736365444263		128.01955	53.888	44_201006_Poo_TruePooMortality_DDApos_44
172	C22H46O12	[M + H3N + H]+	C22H49NO12	38.57966842601626	38.57966842601626	0.0	15	0.6951434540312861	1.8700604371074443	1.8700604371074443	2.7976451662684148		520.33421	279.842	226_201006_Poo_TruePooMortality_DDApos_226
173	C8H10N4	[M + H]+	C8H10N4	38.576948375212865	35.307357377120425	3.26959099809244	16	0.9347168575687697	7.031771056082408	7.031771056082408	1.411460289667047		163.09805	1079.512	313_201006_Poo_TruePooMortality_DDApos_313
174	C15H22N2O3	[M + H]+	C15H22N2O3	38.50012818202967	35.12047429697539	3.3796538850542825	6	0.8441647113874101	3.6370530494789275	3.6370530494789275	1.820439951516292		279.17083	231.849	209_201006_Poo_TruePooMortality_DDApos_209
175	C8H10N4	[M + H]+	C8H10N4	38.236523546053114	35.75983052682919	2.476693019223922	16	0.841060230760502	4.999881372585065	4.999881372585065	1.0372369814947617		163.09799	1078.125	302_201006_Poo_TruePooMortality_DDApos_302
176	C18H18N5O10P	[M + H]+	C18H18N5O10P	38.07876556413213	34.94929285227085	3.1294727118612755	23	0.8493498883176743	1.93765977548426	1.93765977548426	1.4980684570398457		496.08715	60.185	77_201006_Poo_TruePooMortality_DDApos_77
177	C5H8N2O	[M + H]+	C5H8N2O	37.56290741667541	34.14007076914762	3.422836647527788	12	1.0	10.626401723986753	10.626401723986753	3.700308978862087		113.07136	1077.808	298_201006_Poo_TruePooMortality_DDApos_298
177	C5H8N2O	[M + H]+	C5H8N2O	37.28864474747017	32.93703994274266	4.351604804727512	11	1.0	10.768016473118895	10.768016473118895	3.227991405261097		113.07130	1078.193	310_201006_Poo_TruePooMortality_DDApos_310
178	C26H37NO6	[M + H]+	C26H37NO6	37.175856270809554	30.88961326259325	6.286243008216305	16	0.8742181622926356	4.224937279056657	4.224937279056657	2.0643921291321528		460.27031	580.011	268_201006_Poo_TruePooMortality_DDApos_268
179	C3H9N4O3P	[M + Na]+	C3H9N4O3P	36.98724547588664	36.98724547588664	0.0	13	0.5200282984713586	3.783178328172995	3.783178328172995	-7.583660024069155		203.02891	37.544	1_201006_Poo_TruePooMortality_DDApos_1
180	C51H56ClNO2	[M + H]+	C51H56ClNO2	36.81974403292104	26.52830154632765	10.291442486593386	27	0.7246652234330252	2.105338408199473	2.105338408199473	2.145270625660227		750.40884	920.852	293_201006_Poo_TruePooMortality_DDApos_293
181	C12H24N2O3	[M + H]+	C12H24N2O3	36.63663230585808	33.39715248426363	3.2394798215944505	5	0.8668264664209843	3.0200281526381545	3.0200281526381545	2.0535177736082213		245.18647	129.727	180_201006_Poo_TruePooMortality_DDApos_180
182	C34H68N2O2	[M + H]+	C34H68N2O2	36.24810655202786	29.874673718725923	6.373432833301939	6	0.9428074189263739	0.49663825852168275	0.49663825852168275	2.580839337286565		537.53674	868.747	280_201006_Poo_TruePooMortality_DDApos_280
183	C9H18N2O	[M + H]+	C9H18N2O	36.16485673685066	33.1062198044099	3.0586369324407587	6	0.8469731366411164	8.72927330407413	8.72927330407413	1.4003739275446772		171.14943	645.733	272_201006_Poo_TruePooMortality_DDApos_272
184	C8H12N8O3	[M + H]+	C8H12N8O3	36.052860156000634	33.055409499730914	2.9974506562697227	10	0.9889456330976496	3.205814610976131	5.454957213655724	-9.897797501799545		269.10785	65.533	89_201006_Poo_TruePooMortality_DDApos_89
185	C11H16N4O4	[M + H]+	C11H16N4O4	35.977090070107685	35.977090070107685	0.0	10	0.8430916255241522	6.429011188632889	6.547654769256767	3.851334157823322		269.12547	47.611	36_201006_Poo_TruePooMortality_DDApos_36
186	C7H7NO2	[M + H]+	C7H7NO2	35.412298351233545	32.44001375953862	2.9722845916949203	8	0.7307803080321911	6.2318198602177235	6.2318198602177235	7.015604975418112		138.05592	56.139	58_201006_Poo_TruePooMortality_DDApos_58
187	C16H25N5O8	[M + Na]+	C16H25N5O8	35.38446564074237	30.041739635427618	5.342726005314753	11	0.9507485619722352	1.1407880351209538	1.2714888757149188	2.1178672482255725		438.16046	60.185	74_201006_Poo_TruePooMortality_DDApos_74
188	C21H41N5O7	[M + H]+	C21H41N5O7	35.27468671334772	28.967281463940036	6.307405249407683	6	0.8463855109917794	5.3076648863356795	5.3076648863356795	-0.28520695100929533		476.30774	260.321	220_201006_Poo_TruePooMortality_DDApos_220
189	C10H13N5O3	[M + H]+	C10H13N5O3	34.96139792898965	34.96139792898965	0.0	7	0.9810646105642581	5.893335714438515	5.893335714438515	1.4924307530342644		252.10949	76.344	125_201006_Poo_TruePooMortality_DDApos_125
190	C9H18N2O3	[M + H]+	C9H18N2O3	34.95655267861945	31.911344206647144	3.04520847197231	5	0.9112597268915671	2.1226066700864963	2.1226066700864963	1.897262551446773		203.13940	60.286	69_201006_Poo_TruePooMortality_DDApos_69
191	C6H10N2O5P	[M + Na]+	C6H10N2O5P	34.83163038024446	34.83163038024446	0.0	9	0.6668211529455425	0.42356540448080326	3.9530689698303525	8.268890608533852		244.02397	38.071	2_201006_Poo_TruePooMortality_DDApos_2
192	C15H22N2O3	[M + H]+	C15H22N2O3	34.5125743826132	31.1387922008522	3.373782181761002	5	0.7674424521478295	1.820439951516292	1.820439951516292	1.7475633665521706		279.17081	255.255	218_201006_Poo_TruePooMortality_DDApos_218
193	C19H20O4	[M + H]+	C19H20O4	34.46364715157323	26.469850082111222	7.993797069462003	5	0.7819977137644377	4.576815650492542	4.576815650492542	1.5823358649400983		313.14393	661.54	273_201006_Poo_TruePooMortality_DDApos_273
194	C21H41N5O6	[M + H]+	C21H41N5O6	34.35773987256711	30.767839643223606	3.589900229343502	6	0.6329959752132217	1.265347294938873	1.8106711025302364	-0.8677776105718645		460.31256	233.753	213_201006_Poo_TruePooMortality_DDApos_213
195	C9H17N	[M + H3N + H]+	C9H20N2	34.280196125188496	34.280196125188496	0.0	6	0.4160912341564223	9.635442450192372	9.635442450192372	0.7885693602000529		157.17005	43.686	17_201006_Poo_TruePooMortality_DDApos_17
196	C11H21N3O4	[M + Na]+	C11H21N3O4	34.27637509100559	31.478494744299972	2.79788034670562	7	0.6726676365924521	1.293302423539783	1.293302423539783	1.6177926779050726		282.14288	67.085	98_201006_Poo_TruePooMortality_DDApos_98
197	C8H17N4O7P3	[M + H]+	C8H17N4O7P3	33.90633093649236	30.74008897199119	3.1662419645011677	17	0.7103067403753324	-1.1706670569430957	2.930907705828109	-0.341514338665631		375.03816	49.856	40_201006_Poo_TruePooMortality_DDApos_40
198	C16H22O4	[M + H]+	C16H22O4	33.80693256061194	30.241674926537613	3.5652576340743276	5	0.7052891786427564	1.9217541643347378	1.9217541643347378	1.7945020526422348		279.15959	645.258	271_201006_Poo_TruePooMortality_DDApos_271
199	C9H8O2	[M + H3N + H]+	C9H11NO2	33.58281690740777	33.58281690740777	0.0	6	0.9851375228163307	4.067353621985514	4.067353621985514	0.6911359816038974		166.08637	69.349	110_201006_Poo_TruePooMortality_DDApos_110
200	C19H37N5O6	[M + H]+	C19H37N5O6	32.96911139383377	27.214015482059242	5.755095911774529	5	0.8264145006148739	4.333255602885763	4.333255602885763	-0.9139820141967873		432.28127	234.015	214_201006_Poo_TruePooMortality_DDApos_214
201	C24H38O4	[M + H]+	C24H38O4	32.72730189457148	29.005223479727142	3.7220784148443413	6	0.7284284363037419	4.449476957260166	4.449476957260166	1.6777514058878629		391.28494	790.416	277_201006_Poo_TruePooMortality_DDApos_277
202	C17H33N5O4	[M + H]+	C17H33N5O4	32.31134476816224	29.160525420712133	3.150819347450109	6	0.6119079402972357	5.48351045590608	5.48351045590608	-1.7690640756722424		372.25987	138.624	184_201006_Poo_TruePooMortality_DDApos_184
203	C6H8N4	[M + H]+	C6H8N4	31.890229210582454	31.890229210582454	0.0	18	0.917712351527315	8.5325330488945	8.5325330488945	1.5838901897667115		137.08239	1078.375	304_201006_Poo_TruePooMortality_DDApos_304
204	C10H21NO5	[M + Na]+	C10H21NO5	31.415858680743433	28.142053049466508	3.2738056312769257	4	0.9290658554334219	1.1310921258503206	1.1310921258503206	0.87316702012145		258.13142	43.686	19_201006_Poo_TruePooMortality_DDApos_19
205	C8H16N2O3	[M + H]+	C8H16N2O3	31.35148338146052	28.55402948813232	2.7974538933281985	8	0.9926764322328986	5.762300954724344	5.762300954724344	1.0677463408627976		189.12357	47.001	33_201006_Poo_TruePooMortality_DDApos_33
206	C8H10N4	[M + H]+	C8H10N4	31.049479333027655	28.13614085549905	2.913338477528606	15	0.8199089975171866	3.82272381799388	3.82272381799388	0.7565693165586885		163.09795	1079.321	317_201006_Poo_TruePooMortality_DDApos_317
207	C8H10N4O	[M + H]+	C8H10N4O	31.043283272914326	28.532031421616296	2.5112518512980317	11	1.0000000000000002	4.783748807205638	4.783748807205638	0.9680702060935495		179.09291	1077.56	299_201006_Poo_TruePooMortality_DDApos_299
208	C9H10N4O3	[M + H]+	C9H10N4O3	30.97840868750853	28.12526078693756	2.8531479005709715	16	0.8009489129220123	1.8173094137272359	1.8173094137272359	1.4076554554167389		223.08288	148.535	193_201006_Poo_TruePooMortality_DDApos_193
209	C6H8N4	[M + H]+	C6H8N4	30.608626265420686	28.506263059522325	2.102363205898362	16	0.8867494937130644	7.674498364658078	7.674498364658078	0.8603687827141736		137.08229	1078.757	316_201006_Poo_TruePooMortality_DDApos_316
210	C6H6N2	[M + H]+	C6H6N2	30.369043009514755	27.9311594291877	2.437883580327053	8	0.8688568554815634	11.484265538075412	11.484265538075412	4.744256320892534		107.06088	1078.125	303_201006_Poo_TruePooMortality_DDApos_303
211	C11H15N5O3S	[M + H]+	C11H15N5O3S	30.320675704427106	27.87428670938568	2.4463889950414286	8	0.8891877085769123	2.2064721036821284	4.011946018251521	1.5887161929874545		298.09731	137.379	181_201006_Poo_TruePooMortality_DDApos_181
212	C6H6N2O2	[M + H]+	C6H6N2O2	30.275190111916714	27.635018288984476	2.6401718229322397	4	0.9426750951143845	5.247463594148874	5.247463594148874	1.6282852238705499		139.05043	63.131	82_201006_Poo_TruePooMortality_DDApos_82
213	C6H6N2	[M + H]+	C6H6N2	30.226085646991308	30.226085646991308	0.0	8	0.8664493416529454	12.530625937132786	12.530625937132786	4.815518182449583		107.06089	1079.512	314_201006_Poo_TruePooMortality_DDApos_314
214	C14H31NO	[M + H]+	C14H31NO	30.013596397598786	26.497627358798436	3.5159690388003506	7	0.5545154519767902	9.21231833465124	9.21231833465124	1.4240340040533936		230.24817	550.054	261_201006_Poo_TruePooMortality_DDApos_261
215	C8H10N4O	[M + H]+	C8H10N4O	29.68136529824407	26.364210887903738	3.3171544103403328	11	0.9999999999999994	4.645123672053984	4.645123672053984	0.2864671375614172		179.09279	1078.757	315_201006_Poo_TruePooMortality_DDApos_315
216	C6H7N5O2	[M + H]+	C6H7N5O2	29.251027483899545	29.154726449971342	0.09630103392820466	7	0.7529553875502581	1.5473778961954077	1.5473778961954077	1.4787124624088213		182.06752	78.25	128_201006_Poo_TruePooMortality_DDApos_128
217	C6H13NO2	[M + H]+	C6H13NO2	28.97435707145583	24.287444310222938	4.686912761232891	4	0.9936838644844072	9.828026381167904	9.828026381167904	1.4492542634990262		132.10210	54.452	48_201006_Poo_TruePooMortality_DDApos_48
218	C10H20NO3P2S	[M + Na]+	C10H20NO3P2S	28.720765221940532	23.68078102494792	5.039984196992611	11	0.7918641835186165	-0.32966191016552765	0.7163629882620002	3.1490690230469247		319.05414	470.372	245_201006_Poo_TruePooMortality_DDApos_245
219	C10H13N5O5	[M + H]+	C10H13N5O5	28.648872036589367	26.30467649060978	2.3441955459795887	6	0.9644925156457723	1.5573650792217266	1.5573650792217266	1.5867117965002226		284.09940	70.017	113_201006_Poo_TruePooMortality_DDApos_113
220	C15H32N2O2	[M + H]+	C15H32N2O2	28.351036173990703	24.98769515410411	3.363341019886593	4	0.40335915819443613	-0.1595756489146294	0.46152830341350587	1.3672414063705245		273.25403	512.141	253_201006_Poo_TruePooMortality_DDApos_253
221	C11H22N2O3	[M + H]+	C11H22N2O3	28.34321249783432	25.191640495432974	3.1515720024013443	7	0.9927052991865655	8.265629989723417	8.265629989723417	1.4283583257426866		231.17065	95.957	155_201006_Poo_TruePooMortality_DDApos_155
222	C15H32N2O3	[M + H]+	C15H32N2O3	28.265616691432978	24.83590988423384	3.429706807199139	4	0.3152108217084806	1.3101503312567984	1.3101503312567984	1.517179343857563		289.24901	483.32	250_201006_Poo_TruePooMortality_DDApos_250
223	C3H10N3O4	[M + H]+	C3H10N3O4	27.677514104433694	26.0853621647637	1.5921519396699937	8	0.750090611167692	-0.958035626837525	1.2566928227061496	-3.12541192575429		153.07393	54.452	49_201006_Poo_TruePooMortality_DDApos_49
224	C6H12N6O4	[M + H]+	C6H12N6O4	27.519179481006027	27.519179481006027	0.0	6	0.8311611523742605	5.480666961388369	5.480666961388369	2.626970363469066		233.09989	58.484	68_201006_Poo_TruePooMortality_DDApos_68
225	C14H31NO2	[M + H]+	C14H31NO2	27.49466911902943	23.995466276147905	3.499202842881528	8	0.49825668329887013	3.177777987063417	4.035775342257887	1.9063004292200285		246.24323	463.199	238_201006_Poo_TruePooMortality_DDApos_238
226	C5H7NO2P	[M + K]+	C5H7NO2P	27.452572786253402	24.769978111880075	2.682594674373327	6	0.7057949120787717	6.0276926120032845	6.0276926120032845	4.784197917835723		182.98547	72.177	118_201006_Poo_TruePooMortality_DDApos_118
227	C6H12N3O4	[M + H]+	C6H12N3O4	27.434736999274804	27.434736999274804	0.0	8	0.17123251474364556	-2.393064129414287	2.393064129414287	-2.0226055734644817		191.08967	120.46	173_201006_Poo_TruePooMortality_DDApos_173
228	C5H4N4O	[M + H]+	C5H4N4O	26.77050415630572	25.940206038696097	0.8302981176096227	7	0.8069333338156911	6.537930337521036	6.537930337521036	1.4054963018199786		137.04598	67.085	99_201006_Poo_TruePooMortality_DDApos_99
229	C3H5ClN3O2S	[M + H]+	C3H5ClN3O2S	26.73806255004243	26.73806255004243	0.0	7	0.7265364013980485	-6.821599402407308	6.821599402407308	-4.850879128972257		182.98549	117.225	171_201006_Poo_TruePooMortality_DDApos_171
230	C16H15N2O5PS8	[M + H]+	C16H15N2O5PS8	26.383145876344628	18.281032228805003	8.102113647539625	12	0.6153858210828828	-3.2024289277332527	3.923302918773696	-3.7290526076302997		602.85345	43.65	21_201006_Poo_TruePooMortality_DDApos_21
231	C3H14N7O2	[M + H]+	C3H14N7O2	26.262061380221148	26.262061380221148	0.0	6	0.7944257561668912	-3.182440601151119	3.6825607136482073	-3.2872119372706736		181.12758	146.357	192_201006_Poo_TruePooMortality_DDApos_192
232	C8H6O	[M + H]+	C8H6O	26.10367382866092	26.10367382866092	0.0	4	0.942063904233246	7.8374606626664365	7.8374606626664365	2.987870639991466		119.04950	60.185	75_201006_Poo_TruePooMortality_DDApos_75
233	C21H36N4O3	[M + H]+	C21H36N4O3	26.05272399907359	23.02435454740779	3.0283694516658004	5	0.7620860522443657	0.2015143023623212	1.1737327011978649	1.7676223770832664		393.28671	552.843	263_201006_Poo_TruePooMortality_DDApos_263
234	C6H9N3O	[M + H]+	C6H9N3O	25.588242927866137	23.106535939488435	2.481706988377703	10	0.9917938918210517	6.032144707212714	6.032144707212714	0.5055584792173828		140.08191	1078.193	309_201006_Poo_TruePooMortality_DDApos_309
235	C5H5N5O	[M + H]+	C5H5N5O	25.281670313584122	23.707721701617746	1.5739486119663775	7	0.33185396082453295	2.888855334413086	4.2261968414034214	0.8039073711257821		152.05681	85.421	146_201006_Poo_TruePooMortality_DDApos_146
236	C9H18N2O3	[M + H]+	C9H18N2O3	25.236907773802223	22.14712442041878	3.089783353383441	4	0.9274244895270934	8.441574539557084	8.441574539557084	1.2963444052242126		203.13928	57.917	66_201006_Poo_TruePooMortality_DDApos_66
237	C11H15N5O3S	[M + H]+	C11H15N5O3S	25.157042374022268	22.672376164484152	2.484666209538116	6	0.8917576849796393	2.179773546848453	2.179773546848453	1.674028175566589		298.09734	48.17	38_201006_Poo_TruePooMortality_DDApos_38
238	C8H16N2O2S	[M + Na]+	C8H16N2O2S	24.85680302349818	23.260446608863965	1.596356414634215	13	0.2946519159467054	4.846087856550184	4.846087856550184	-3.161621539137097		227.08175	50.983	41_201006_Poo_TruePooMortality_DDApos_41
239	C4H5N2O8PS	[M + Na]+	C4H5N2O8PS	24.03001188619466	21.73467484517007	2.295337041024592	6	0.6481069687319667	2.640911640162693	2.640911640162693	-1.783481467336969		294.93912	43.73	15_201006_Poo_TruePooMortality_DDApos_15
