id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
141_200929_Poo_TruePooMortality_DDApos_141	C10H23N5O4	[M + Na]+	Amino acids and Peptides	0.9734787940979004	Small peptides	0.9918849468231201	Aminoacids	0.5868240594863892	Alpha amino acids	0.779942512512207	Amino acids and derivatives	0.9913482069969177	Amino acids, peptides, and analogues	0.9913915395736694	Carboxylic acids and derivatives	0.985653281211853	Organic acids and derivatives	0.9931476712226868	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
120_200929_Poo_TruePooMortality_DDApos_120	C7H13N5O11	[M + Na]+	Amino acids and Peptides	0.9970481991767883	Small peptides	0.9913331866264343	Aminoacids	0.986642599105835	Arginine and derivatives	0.6035228371620178	Amino acids and derivatives	0.9999202489852905	Amino acids, peptides, and analogues	0.9999226331710815	Carboxylic acids and derivatives	0.9997174143791199	Organic acids and derivatives	0.999996542930603	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Organic nitro compounds; Carboxylic acids; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Arginine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
173_200929_Poo_TruePooMortality_DDApos_173	C7H6N4OS2Si	[M + Na]+	Alkaloids	0.9910059571266174	Pseudoalkaloids	0.3662559688091278	Purine alkaloids	0.40022778511047363	Purines and purine derivatives	0.9184085726737976			Purines and purine derivatives	0.9184085726737976	Imidazopyrimidines	0.8346650004386902	Organoheterocyclic compounds	0.9992566704750061	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Purines and purine derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Imidazopyrimidines; Pyrimidinethiones; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
165_200929_Poo_TruePooMortality_DDApos_165	C3H9N3O3S	[M + H]+	Alkaloids	0.6462393403053284	Small peptides	0.24968509376049042	Aminoacids	0.2796262204647064	Alkanesulfonic acids	0.9998949766159058	Alkanesulfonic acids and derivatives	0.9998352527618408	Organosulfonic acids and derivatives	0.9983547329902649	Organic sulfonic acids and derivatives	0.9983506202697754	Organic acids and derivatives	0.9874699115753174	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Guanidines; Sulfonyls; Organosulfonic acids; Alkanesulfonic acids and derivatives; Carboximidamides; Alkanesulfonic acids; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
108_200929_Poo_TruePooMortality_DDApos_108	C15H15NO4S2	[M + H]+	Alkaloids	0.8158385753631592	Lysine alkaloids	0.5039095282554626	Simple coumarins	0.15451490879058838	Benzothiazoles	0.8644185662269592					Benzothiazoles	0.8644185662269592	Organoheterocyclic compounds	0.9975464940071106	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Benzothiazoles; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonamides; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
174_200929_Poo_TruePooMortality_DDApos_174	C10H15NO2S	[M + H]+	Alkaloids	0.9984140396118164	Ornithine alkaloids	0.6200828552246094	Phenylalanine-derived alkaloids	0.5197539329528809	Benzenesulfonamides	0.997947633266449			Benzenesulfonamides	0.997947633266449	Benzene and substituted derivatives	0.9998711347579956	Benzenoids	0.9999992847442627	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
193_200929_Poo_TruePooMortality_DDApos_193	C6H14N4O2	[M + H]+	Amino acids and Peptides	0.9998660087585449	Small peptides	0.9999450445175171	Aminoacids	0.9969398975372314	L-alpha-amino acids	0.5888354778289795	Amino acids and derivatives	0.9999154806137085	Amino acids, peptides, and analogues	0.9999183416366577	Carboxylic acids and derivatives	0.9999493360519409	Organic acids and derivatives	0.9999797344207764	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
142_200929_Poo_TruePooMortality_DDApos_142	C9H18O8	[M + H3N + H]+	Carbohydrates	0.9197180867195129	Saccharides	0.8811664581298828	Disaccharides	0.5600777864456177	Fatty acyl glycosides of mono- and disaccharides	0.5175005793571472	Fatty acyl glycosides of mono- and disaccharides	0.5175005793571472	Fatty acyl glycosides	0.5308128595352173	Fatty Acyls	0.584387481212616	Lipids and lipid-like molecules	0.6603420376777649	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
151_200929_Poo_TruePooMortality_DDApos_151	C11H18N3O7P	[M + H]+	Carbohydrates	0.9558030962944031	Nucleosides	0.9646689891815186	Pyrimidine nucleos(t)ides	0.960379958152771	Pyrimidine 2'-deoxyribonucleoside monophosphates	0.9802666306495667	Pyrimidine deoxyribonucleoside monophosphates	0.8765029907226562	Pyrimidine deoxyribonucleotides	0.26295143365859985	Pyrimidine nucleotides	0.8871287703514099	Nucleosides, nucleotides, and analogues	0.9318332672119141	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Diazines; Pyrimidine nucleotides; Secondary alcohols; Pyrimidine deoxyribonucleoside monophosphates; Pyrimidine 2'-deoxyribonucleoside monophosphates; Hydropyrimidines; Amines; Primary amines; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
166_200929_Poo_TruePooMortality_DDApos_166	C16H26N4OS2	[M + Na]+	Alkaloids	0.9856523275375366	Lysine alkaloids	0.7817848920822144	Quinolizidine alkaloids	0.477924644947052	Piperidines	0.6792505979537964					Piperidines	0.6792505979537964	Organoheterocyclic compounds	0.9995427131652832	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Isothioureas; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Tertiary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
194_200929_Poo_TruePooMortality_DDApos_194	C6H14N4O2	[M + H]+	Amino acids and Peptides	0.9998691082000732	Small peptides	0.9999456405639648	Aminoacids	0.9969344139099121	L-alpha-amino acids	0.5909317135810852	Amino acids and derivatives	0.9999159574508667	Amino acids, peptides, and analogues	0.9999186992645264	Carboxylic acids and derivatives	0.9999487400054932	Organic acids and derivatives	0.9999797344207764	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
175_200929_Poo_TruePooMortality_DDApos_175	C15H8ClNO9P2	[M + Na]+	Shikimates and Phenylpropanoids	0.6555087566375732	Coumarins	0.4226684272289276	Simple coumarins	0.26661553978919983	Aryl phosphotriesters	0.7678258419036865	Aryl phosphates	0.9068970084190369	Phosphate esters	0.9853078722953796	Organic phosphoric acids and derivatives	0.9993079900741577	Organic acids and derivatives	0.8846522569656372	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Pyranones and derivatives; Aryl chlorides; Organochlorides; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Aryl phosphates; Aryl phosphotriesters; Organic nitrogen compounds; Chemical entities
181_200929_Poo_TruePooMortality_DDApos_181	C8H9NO6S	[M + H]+	Alkaloids	0.7553213238716125	Peptide alkaloids	0.06249120831489563	Simple coumarins	0.01615271344780922	Sulfuric acid esters	0.6131923794746399			Sulfuric acid esters	0.6131923794746399	Organic sulfuric acids and derivatives	0.7623315453529358	Organic acids and derivatives	0.9994221925735474	Organic compounds; Organoheterocyclic compounds; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Pyrrolidones; Organosulfonic acids; Carboxylic acid imides; Carbonyl compounds; Pyrrolidine-2-ones; Dicarboximides; Alkanesulfonic acids; Sulfuric acid esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
195_200929_Poo_TruePooMortality_DDApos_195	C5H12NO3P	[M + H]+	Amino acids and Peptides	0.795248806476593	Small peptides	0.7561290860176086	Aminoacids	0.4791947603225708	Monoalkylamines	0.7778983116149902	Primary amines	0.7187007665634155	Amines	0.8172857761383057	Organonitrogen compounds	0.9994126558303833	Organic nitrogen compounds	0.9999356269836426	Organic compounds; Organonitrogen compounds; Organophosphorus compounds; Monoalkylamines; Amines; Primary amines; Organic cations; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
152_200929_Poo_TruePooMortality_DDApos_152	C5H9NO4	[M + H]+	Amino acids and Peptides	0.9806838631629944	Small peptides	0.9975534081459045	Aminoacids	0.9860106706619263	Alpha amino acids	0.9262906908988953	Amino acids and derivatives	0.9993422627449036	Amino acids, peptides, and analogues	0.9993382096290588	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
144_200929_Poo_TruePooMortality_DDApos_144	C9H18O8	[M + H3N + H]+	Carbohydrates	0.9405770897865295	Saccharides	0.8581197261810303	Disaccharides	0.9265289902687073	Hexoses	0.5298759937286377	Monosaccharides	0.8449783325195312	Carbohydrates and carbohydrate conjugates	0.9999076128005981	Organooxygen compounds	0.9999996423721313	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
196_200929_Poo_TruePooMortality_DDApos_196	C5H12NO3P	[M + H]+	Amino acids and Peptides	0.8326671719551086	Small peptides	0.8109732270240784	Aminoacids	0.5414255261421204	Monoalkylamines	0.7896120548248291	Primary amines	0.7299964427947998	Amines	0.8417184352874756	Organonitrogen compounds	0.999473512172699	Organic nitrogen compounds	0.9999450445175171	Organic compounds; Organonitrogen compounds; Organophosphorus compounds; Monoalkylamines; Amines; Primary amines; Organic cations; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
167_200929_Poo_TruePooMortality_DDApos_167	C12H22O11	[M + Na]+	Carbohydrates	0.9853529334068298	Saccharides	0.9828338623046875	Disaccharides	0.999972939491272	Disaccharides	0.8515809774398804	Disaccharides	0.8515809774398804	Carbohydrates and carbohydrate conjugates	0.99997878074646	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
205_200929_Poo_TruePooMortality_DDApos_205	C8H10N4O	[M + H3N + H]+	Alkaloids	0.987159013748169	Peptide alkaloids	0.5595560669898987	Pyrazine and Piperazine alkaloids	0.4853370189666748	Pyrimidines and pyrimidine derivatives	0.5964253544807434			Pyrimidines and pyrimidine derivatives	0.5964253544807434	Diazines	0.845190703868866	Organoheterocyclic compounds	0.999586284160614	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Carbonyl compounds; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
197_200929_Poo_TruePooMortality_DDApos_197	C5H12NO3P	[M + H]+	Amino acids and Peptides	0.7913111448287964	Small peptides	0.751064121723175	Aminoacids	0.4854932129383087	Monoalkylamines	0.7731318473815918	Primary amines	0.7184715867042542	Amines	0.8146172761917114	Organonitrogen compounds	0.9993941783905029	Organic nitrogen compounds	0.999932050704956	Organic compounds; Organonitrogen compounds; Organophosphorus compounds; Monoalkylamines; Amines; Primary amines; Organic cations; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
176_200929_Poo_TruePooMortality_DDApos_176	C15H30N6O21S6	[M + H]+	Amino acids and Peptides	0.9978011250495911	Small peptides	0.9994569420814514	Tripeptides	0.9343181252479553	Gamma-glutamyl peptides	0.9966676831245422	Peptides	0.9998053908348083	Amino acids, peptides, and analogues	0.9991416931152344	Carboxylic acids and derivatives	0.9991053938865662	Organic acids and derivatives	0.9999927282333374	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Organic disulfides; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Dialkyldisulfides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
182_200929_Poo_TruePooMortality_DDApos_182	C8H14ClN6O13P3Si	[M + Na]+	Carbohydrates	0.9982933402061462	Nucleosides	0.9490653276443481	Purine nucleos(t)ides	0.7729946970939636	Pyrimidine 2'-deoxyribonucleoside triphosphates	0.6576196551322937	Pyrimidine deoxyribonucleoside triphosphates	0.15347906947135925	Pyrimidine deoxyribonucleotides	0.03150446340441704	Pyrimidine nucleotides	0.1208275705575943	Nucleosides, nucleotides, and analogues	0.9094234108924866	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Organochlorides; Secondary alcohols; Imidazopyrimidines; Oxolanes; Glycosyl compounds; Pyrimidine 2'-deoxyribonucleoside triphosphates; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
199_200929_Poo_TruePooMortality_DDApos_199	C4H8N2O	[M + H]+	Alkaloids	0.5418104529380798	Small peptides	0.36021506786346436	Aminoacids	0.24158549308776855	Acetamides	0.9211546182632446	Carboxylic acid amides	0.9561694264411926	Carboxylic acid derivatives	0.9717953205108643	Carboxylic acids and derivatives	0.9786550402641296	Organic acids and derivatives	0.9767763614654541	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid hydrazides; Carbonyl compounds; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
206_200929_Poo_TruePooMortality_DDApos_206	C4H7N3	[M + H]+	Alkaloids	0.9458675384521484	Pseudoalkaloids	0.5042551755905151	Imidazole alkaloids	0.3438263237476349	Aminopyrimidines and derivatives	0.9132479429244995	Aminopyrimidines and derivatives	0.9132479429244995	Pyrimidines and pyrimidine derivatives	0.636337399482727	Diazines	0.8415780663490295	Organoheterocyclic compounds	0.999745786190033	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Organic cations; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
153_200929_Poo_TruePooMortality_DDApos_153	C5H9NO4	[M + H]+	Amino acids and Peptides	0.9815714955329895	Small peptides	0.9976348876953125	Aminoacids	0.9861595034599304	Alpha amino acids	0.9233161807060242	Amino acids and derivatives	0.9993441700935364	Amino acids, peptides, and analogues	0.9993434548377991	Carboxylic acids and derivatives	0.9999994039535522	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
177_200929_Poo_TruePooMortality_DDApos_177	C4H9N4O5Si	[M + Na]+	Amino acids and Peptides	0.7953944802284241	Small peptides	0.836588978767395	Aminoacids	0.7292541861534119	Alpha amino acids	0.5347689390182495	Amino acids and derivatives	0.8505430817604065	Amino acids, peptides, and analogues	0.8595540523529053	Carboxylic acids and derivatives	0.40902867913246155	Organic acids and derivatives	0.9017480611801147	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
183_200929_Poo_TruePooMortality_DDApos_183	C6H10N2O4PS	[M + Na]+	Alkaloids	0.8965792655944824	Small peptides	0.25774097442626953	Aminoacids	0.2814007103443146	Azoles	0.9765779376029968					Azoles	0.9765779376029968	Organoheterocyclic compounds	0.9998995065689087	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
200_200929_Poo_TruePooMortality_DDApos_200	C6H5N3	[M + H3N + H]+	Alkaloids	0.9991814494132996	Nicotinic acid alkaloids	0.920131504535675	Pyridine alkaloids	0.8667832016944885	Pyridines and derivatives	0.6504456996917725					Pyridines and derivatives	0.6504456996917725	Organoheterocyclic compounds	0.999940037727356	Organic compounds; Organoheterocyclic compounds; Imidazoles; Pyridines and derivatives; Organonitrogen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
207_200929_Poo_TruePooMortality_DDApos_207	C8H10N4O	[M + H]+	Alkaloids	0.9852928519248962	Peptide alkaloids	0.42604565620422363	Pyrazine and Piperazine alkaloids	0.5526494979858398	N-acetylarylamines	0.6832051277160645	N-acetylarylamines	0.6832051277160645	N-arylamides	0.8583809733390808	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; N-arylamides; Imidolactams; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; N-acetylarylamines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
201_200929_Poo_TruePooMortality_DDApos_201	C4H7N3	[M + H]+	Alkaloids	0.8935093283653259	Histidine alkaloids	0.4125024080276489	Imidazole alkaloids	0.42642101645469666	Aminopyrimidines and derivatives	0.8356564044952393	Aminopyrimidines and derivatives	0.8356564044952393	Pyrimidines and pyrimidine derivatives	0.5583509206771851	Diazines	0.8112673759460449	Organoheterocyclic compounds	0.9997578263282776	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
154_200929_Poo_TruePooMortality_DDApos_154	C7H17NO4S	[M + H]+	Alkaloids	0.5933279395103455	Fatty acyls	0.22329984605312347	Piperidine alkaloids	0.21439291536808014	Alkanesulfonic acids	0.999977707862854	Alkanesulfonic acids and derivatives	0.9999796152114868	Organosulfonic acids and derivatives	0.9984065890312195	Organic sulfonic acids and derivatives	0.9984076619148254	Organic acids and derivatives	0.9914782643318176	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Trialkylamines; Amines; Tertiary amines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic anions; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
208_200929_Poo_TruePooMortality_DDApos_208	C8H12N4O2	[M + H]+	Alkaloids	0.9760303497314453	Peptide alkaloids	0.5447736978530884	Simple amide alkaloids	0.4224002957344055	N-arylamides	0.656753420829773			N-arylamides	0.656753420829773	Organonitrogen compounds	0.9999998807907104	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; N-arylamides; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
