mz_rt	A_C_0	A_C_12	A_C_18	A_C_24	A_C_30	A_C_36	A_C_42	A_C_48	A_C_6	A_LV_0	A_LV_12	A_LV_24	A_LV_36	A_LV_48	A_HV_0	A_HV_12	A_HV_24	A_HV_36	A_HV_48	B_C_0	B_C_12	B_C_18	B_C_24	B_C_30	B_C_36	B_C_42	B_C_48	B_C_6	B_LV_0	B_LV_12	B_LV_24	B_LV_36	B_LV_48	B_HV_0	B_HV_12	B_HV_24	B_HV_36	B_HV_48	C_C_0	C_C_12	C_C_18	C_C_24	C_C_30	C_C_36	C_C_42	C_C_48	C_C_6	C_LV_0	C_LV_12	C_LV_24	C_LV_36	C_LV_48	C_HV_0	C_HV_12	C_HV_24	C_HV_36	C_HV_48
110.02729_11.132	1756.6970405047393	690.55709038345	802.301177633376	2344.071839964464	1780.5450326815037	3954.459505910792	2351.251392942606	4381.140449015237	1033.3864390398767	2039.6213865131106	65.7007747686311	3085.4410985752584	5784.799149802412	22725.261931183177	1495.4682056187708	967.1216696060982	5596.802848109256	28837.83202255576	32692.039427935975	2420.8648886414203	1899.9377243754043	725.1249517993406	3737.22309247706	2520.2101239573535	4625.053642976825	3555.276180426482	4390.333616133847	1498.859379034894	2192.02579183552	3289.625771698337	3595.709869666649	12940.250892180871	39760.52559108591	1661.9512913445296	2727.8858170120675	9011.346445124032	32027.843133348564	37951.00616215094	12766.26968403445	10425.773166182305	12709.947463468143	14464.157581792228	12547.398138474991	13176.203719977993	12366.066285041716	20803.364472137982	9485.174812769146	7630.99861325324	12213.009661995027	16237.082404768551	23077.22209646621	6339.1069944738065	9835.634902531787	15583.123854319272	48445.167723921586	27086.13122214463	22434.62171065106
427.10385_9.7	185.1610985746212	124.64827549667937	0	870.9459040794343	307.52703293094726	1981.4962146414414	0	932.3923621245115	118.35983036105344	0	101.91052678816357	3613.7228163070868	1842.683241348109	9228.48095059822	69.30557028505471	105.5774053913323	435.4278888705503	9894.965080632986	1476.3412934149342	0	0	2435.627343082034	2230.7466181231894	66.09131911807197	1076.8391610318934	125.86565047058984	3055.2089971640885	104.76396989681736	0	145.25472523195427	864.225173576298	3155.755500586485	20265.214214790456	58.45955794374133	800.5941370982423	3491.199820081533	874.5602195165624	4881.057260499655	218.0088516125274	2020.844245409835	1724.8227460378287	2969.931667361278	3053.2343927339157	1712.4408682911173	118.75109636470548	6570.300940577337	251.98591412816833	0	4926.081079719792	2894.8840993389563	3828.924734098884	17876.28213571488	189.48479565189163	1826.3276104951601	5194.8062292966215	4513.30460293483	4094.1966437553574
431.10043_5.621	18576.200503277425	25313.19797344734	26636.95269118858	57244.926602711246	18444.891170855408	25401.3178772444	73015.21079128327	40657.75576409368	23608.309071476466	32195.380501642852	24720.00740238423	45754.380286267166	36570.429294829395	26860.81414258214	18689.68283817044	33445.59609050025	45195.06177332852	29845.369312029576	24819.20276297915	18945.604522768102	44273.09028053531	27927.976530643675	31256.545694754182	50027.664470553274	15295.010439700887	34799.97555428153	56582.235924410066	18047.7349437206	24713.578878742304	45659.73961259005	49107.10133249129	77913.33501764179	53985.09694499364	14068.000425178201	41474.69264552342	38478.99581395249	22499.123600857332	74456.9983121419	24017.16193579443	53110.19880502451	43434.174713508124	27500.289584935465	52524.40939989072	50494.708062078964	72489.74690000496	68366.87601074371	29230.492782516692	31141.44808355514	45333.6339996537	45885.51070657123	75893.3607902453	11343.920487728208	23540.514582612097	62393.0194037829	34139.49516389047	32109.48469672081	26593.61760689287
432.17261_9.713	116.56121009956581	2247.075183305927	1037.7269934510548	2737.738279983839	4286.883148946252	8041.939271568186	4750.956155906808	6727.038259655049	0	167.1309718218448	485.28888106104495	2239.490624467431	6786.308313276368	1228.0068618880368	308.5569980915863	246.10659484151338	76.66815654116341	0	0	276.39962780256064	1300.0942744468593	1632.3142552050733	3488.8021096229722	4585.521227969408	8373.864131850998	8908.58363501967	17484.608584096666	889.2646727861434	259.22358367541005	1015.7367577701106	3379.3721284525436	5640.973562478687	585.2856995727043	150.8554450677345	483.1462132025294	79.10364711820465	0	0	2503.4311257966183	5430.005648197314	3479.0766381376	6901.223786636028	7177.97171509979	11630.944607162082	5997.246299826666	10520.622885525674	1606.9922767246162	1710.2142534631055	4740.647000173686	6092.47109105934	9016.685629387595	217.13555580205383	2324.8349198013784	3953.022797174777	285.6618073396007	0	0
434.18726_12.984	515.3008752379186	2978.214826940786	2491.866971640616	11800.34657492782	2419.7022841059897	17679.193360030382	4633.6038445338745	9645.353676020142	419.6312125043	565.9416769041502	1029.928709566288	14031.487018452997	29869.758814168188	24227.607311919277	1123.904871759278	5771.984272352776	14168.291152494327	6308.426159343034	1418.9100625445885	658.3729253035442	4524.084719933326	4149.544738032985	15886.001133712283	9567.93432168839	34628.526008276895	9648.584122629962	16706.75342297396	672.8137803862332	789.0038641792411	3516.089602381276	17097.552523096816	57824.3271848821	10716.792144045168	647.1392789130363	6014.2079209908925	10104.210552529428	775.7860223659585	1284.6241502758687	703.8189349232374	4790.576696469549	5421.053571253378	5518.516441369784	2641.064728631779	12024.231713584035	7903.3318691244895	7865.522560837128	1157.9794070412934	572.438991977895	4863.793110023521	4745.3763498910275	24941.697272100413	0	1141.052468907145	10723.806435472292	17408.436646839342	268.9262685520496	0
438.15906_10.218	402584.82969465456	547601.1412612626	437277.519394703	447109.5733735738	1023165.9764040484	869469.3212449123	1456615.9107343461	1042219.7148790901	208215.0836477876	495659.9759561553	57689.79587377541	1407094.091862687	459219.92342974007	119328.50757746161	529562.4860000835	146012.75394253377	32751.384562433814	7517.11269155204	0	354176.82445806375	256388.4811192344	379227.66245379386	1054647.9044876676	1015514.089233507	469563.19265825837	1341290.8382140358	1720005.6635847823	212257.89746199886	734160.5948023726	165219.76085286145	579916.9467070376	304043.8490748728	199697.06656172848	220876.47946469393	189140.46398063807	46819.25916792511	285.9969603716216	0	305073.8790251217	830922.3100782554	564786.6588897138	1567039.9428943663	3627987.1068878113	904795.4753970536	1292176.6266510296	2614004.224062944	132612.28131130576	304555.0672725981	1255374.975780166	1818077.224324766	523468.9324595763	362.42938766521775	387369.41180751676	229206.43134617995	48728.868503197096	0	0
443.09891_11.252	4674.562852316366	15326.458130363235	8309.491652014278	9520.070734062325	11220.983763154996	1533.6170361355041	14556.114456586318	16779.979943060902	5369.477851075491	4870.3826297388705	4498.355266012786	11577.77898599638	1528.9292904379101	7364.633021294738	6142.588848466483	3082.14941833788	4863.264721409206	2455.5779481675345	4731.033397140558	6634.8112854294895	4046.1501365122836	8077.216344327925	10680.251100842423	13659.309280034213	579.0403304666888	15676.120952213367	7322.914219416845	3850.668291955443	6802.925331688585	4673.828145540163	13991.567525378925	1662.8509822005442	9478.746718733284	3783.9976497236944	2067.8896673430572	3742.8545369682734	6347.094190469188	6825.2076570807185	13686.174627439585	20871.205174249753	12030.890204989882	10890.437885719108	22479.497104168186	6466.2617259406115	16781.864051119122	14695.019675337591	5375.727583893184	5476.674666538123	15603.20194203736	10499.269541334012	10868.931668126655	0	9853.707993726837	7065.275068357077	7936.868054973731	4892.052809671785	921.9105447313956
451.11526_10.159	17742.804072145464	33722.01142282052	34022.03347785298	44184.24623379731	28773.92063093696	52393.275165903986	44458.74850990004	51515.453552975414	31218.132087467442	20634.443853575664	17022.86571913249	75040.15281999353	54452.89001142411	90308.46340485205	17557.122182417606	50870.448075109336	118636.97917371157	50464.24713362832	192595.5288367432	27263.24787641651	29538.679881211814	45626.41075705034	56374.851881300274	54667.78386727261	52336.63205093023	59169.87476661302	76369.85333179832	27600.530500162156	30706.18399967819	64934.04423512571	65428.915737875075	67493.12603933226	237436.62065178333	17264.96924591325	50082.18481129405	86078.27617151428	31869.938294232856	194455.49405023854	25257.066554500965	65946.0328803389	38708.118445942346	38061.01114039727	63943.80236671445	50706.79806346018	38508.67613450417	69124.84175513184	22065.55788468102	16404.010287884692	43131.44359673718	50478.95805513685	51536.56569442485	109173.90036590883	16374.403601361611	38138.831359084455	71295.91160964155	63610.84446232767	55687.494323296494
457.21802_8.769	773.283499287256	628.2866550182604	101.74903553071562	2820.6786252507386	2095.7682921274704	4813.196618483358	3251.132133599249	3473.9929479229836	502.1078296137863	307.80274351243503	552.9988552802664	4003.8520233299582	5335.825472295682	3331.0170267612893	1152.7203030099984	491.3320255871731	2679.583333469242	7759.232531670602	5490.319030456743	505.93725875446034	1931.429431088856	1090.496436105428	3998.282569268529	3717.057111076414	6043.03863758517	3868.384739444844	5795.54457447047	437.2672930182405	626.0201589148543	2829.064402335714	3147.794895063542	7155.616322127947	6975.0532321587225	968.9428922744606	1951.1467762984007	3407.669927460185	3425.989193974882	9350.156970440894	186.161496649411	983.6239202531143	1664.9098113538194	2911.3850050148326	2126.6186440352803	3056.307649807377	1970.623801702509	4906.283205610468	763.8208155922468	160.8308666834448	2601.1823681027176	2780.655797561626	3022.3304596736875	91.18401748378605	189.00990905592846	1969.1556476552441	2910.1574296909284	5057.046585344823	3968.1119737159274
466.12302_11.215	0	3346.831800023204	3099.0534110455687	29535.43187457672	3452.1027447089705	132055.47910080463	22524.830058299965	84005.12580582884	155.57384254377308	0	392.7343206428123	115512.82137566053	162824.14196263737	50310.483135918716	139.38646145442718	4660.262370419775	17656.155689952415	134314.27227379536	15937.698166567592	0	3233.3120806635457	6189.856446000701	32070.544906020445	19002.036912469943	139451.3899437848	67278.98788534479	146702.3872276174	0	176.23012446137022	2839.7410471436124	42673.90946606468	159890.98275086228	167712.88409497272	115.09234110866295	6408.8528378150795	17682.919905337516	50975.07788535533	59500.8009564874	4923.464920956654	43471.47041327975	25828.16772716315	40040.250634158816	25968.716490714447	100928.22249289547	27517.1441030264	153432.44398266653	5921.786081406145	1183.6193062158618	55244.65828027334	79792.66015324125	74740.96110917453	524.247381139118	1465.4790516143703	16760.705355626735	42648.65333592274	21986.452274337804	17281.54216859637
112.05083_7.55	202112.98134247027	239899.762816845	174608.88051792802	350546.23228895635	96184.82338828189	453563.7299163371	378896.8727018654	176938.9533012843	142396.40200620837	294980.9720405518	202684.14657142147	273355.13797625556	1075824.7814719484	687475.8284996856	148790.38905049497	310366.24375433713	529247.2960614923	948009.5899799208	1187347.1147599556	122476.4835263313	472425.3200256771	112148.80589150682	237254.20117148507	300520.5257610239	135824.33080176232	243187.50476565096	280535.01958440465	96111.25063400254	187648.02371459664	292719.8050612814	338271.8789190077	2005342.8195184155	834764.2922998772	151214.60043204718	507603.3076239133	261382.42728862126	689212.9454380224	1125457.548150157	214826.95489467643	375326.1401078628	261920.04635461513	246242.66479302678	445468.7880005139	347995.4042924839	316834.6622643999	535966.3002504422	195241.7994631896	308690.5616834276	387196.7769859438	363439.96514556376	1360503.475522013	482674.84373599984	222708.8430223353	602327.7028796339	413354.9063911526	571390.8609116646	974046.0962614549
112.05091_8.715	48882.11020395679	102995.95454937198	77375.9912090688	129495.83211513254	64853.46431525172	334078.2680125868	126645.40120751744	192224.94537534227	52541.1376863983	35952.14856125661	69325.8994495201	117179.8919126664	353238.9217056724	319463.5465398164	39640.32998466359	110933.1600051608	69133.81040346184	273640.0966491958	190338.1436056089	44473.51173289237	135069.60502847919	92391.41434065001	87549.49201856219	101084.9421383469	117394.7485286798	190832.9142670578	237472.47705910352	52606.570233786384	39403.98608884171	140556.57735691284	114968.4453455118	424270.7496506556	346308.09984745295	37704.96456138261	91536.99755312361	63983.40344123283	201374.8171893844	214640.41366561715	77906.49997449027	158280.4357934425	166089.22627359605	95073.65395659936	53900.55632310583	323815.63240634673	183229.34321432657	237821.38331214947	98966.95091542297	76417.99867276191	171485.7676931487	103804.75418387992	446319.46999205544	286687.2377586584	72271.68377738787	169340.39805041556	165384.24123205422	107381.92641948485	115245.80634104392
502.0899_4.521	0	0	103.76	738.1	0	8448.323333333334	550.62	1532.09	0	0	0	452.03	22655.763333333332	3241.22	0	2271.28	1368	24238.12	13599.4	0	230.6	0	55.42	101.2	1495.39	1377.44	1415.36	74.14	0	136.96	1838.74	37100.12333333334	20777.47	0	1804.08	1168.72	11806.237037037037	11120.31	0	0	168.78	686.9	0	3865.75	266.32	1971.72	91.38	75.82	239.58	818.6	28860.57	1527.3	176.26	4515.64	6442.67	8328.9	9895.87
518.08386_5.482	30791.27162203165	24501.170199940498	31431.364976799778	46989.97244352354	30904.086716698617	22345.754577110183	59490.48213279383	66182.10879297163	24895.27045214882	16770.957353645917	21706.809769873114	100401.24705408877	42100.694623648844	14055.267899741351	25716.80213834182	26126.36719107009	5015.191165599019	91762.55442977729	27227.365772488938	15427.821642097777	28867.33229225996	33048.93003413714	27325.34983976999	54016.26803218599	43950.276905851184	94496.43175038973	72971.75499158807	16754.638042826573	22973.186671303403	38603.38296478346	34121.27132671068	30019.981919686135	140666.21275607156	9954.362317565032	33307.87795327907	7654.315773921025	23958.424006304045	80082.9018345018	33042.290346974645	96436.57250346168	53034.725658867064	38761.09198106898	51774.82300747022	36742.82066903254	70783.57660497384	128639.95933139762	33513.684572686405	34895.56302079822	127995.60093177298	37771.64867920326	52284.48227369843	66855.76994915924	27985.869682222055	31233.98132576803	26304.499735005345	35377.88032049003	28403.383577131495
522.20227_13.668	933.44	32566.8	10687.68	9755.45	4314.52	21899.283333333333	12950.02	5921.42	5750.66	1430.46	8206.66	5649.16	21532.826666666668	45258.26	1232.18	17025.58	2190.64	95084.82666666666	34687.81	756.24	67733.3	3724.64	15385.43	19839.76	16999.046666666665	4120.86	9479.87	9236.32	1094.08	27343.48	9239.07	28540.746666666666	326275.28	13235.96	62852.42	1775.09	241763.43703703705	74914.94	2397.16	21070.58	13721.58	11745.9	14239.94	18587.8	6047.98	12775.83	4179.36	1666.18	16888.04	7675.95	17819.17	30972.94	1894.1	5385.24	2689.58	5357.96	6920.89
523.09119_5.625	11113.04	13385.52	16796.42	25097.97	7431.18	10419.723333333333	34743.3	19582.06	7727.88	11923.52	8857.44	20717.99	8704.1	15850.95	13081.94	18008.14	14966.62	9292.386666666667	12602.16	6479.34	23074.76	11830	18038.77	22619.8	6929.2266666666665	14914.76	22387.09	7330.32	9212.78	16600.76	19220.54	18272.513333333332	21947.07	8002.36	26344.44	19232.08	5363.955555555555	37493.63	13336.1	22398.08	27098.64	15473.52	22466.6	21709.86	35617.38	23106.56	16751.18	18230.68	25525.56	19151.22	27733.57	2304.29	11854.56	29980.86	14992.08	9005.14	21004.48
113.03486_6.174	23396.24	28421.48	24995.36	32461.83	11014.72	75173.56	47202.48	97163.2	7782.36	11249.24	808.14	804.14	101684.48666666666	80152.14	12112.76	14416.42	21955.1	6951.32	75528.87	17776.8	33192.22	22855.56	25404.16	30739.98	108401.47333333333	58300.58	93763.16	523.4	16668.5	7912.4	48004.84	142387.88	16877.55	10996.32	25950.76	18309.72	55419.025925925926	36398.15	23012.8	28832.16	46752.88	30732.65	10739.12	94612.79	75456.44	48129.48	29255.5	31210.4	33043.04	20110.52	104570.59	45166.4	33578.68	49098.76	27634.35	21935.68	38468.5
536.18274_12.986	2768.56	4157.98	4594.8	5397.43	4032.96	7064.34	6861.2	10831.88	2455.14	2385.68	1739.4	6466.14	5885.12	752.21	3664.66	1661.24	47.42	0	0	3531.14	2354.92	3082	6657.2	6012.74	8963.676666666666	9079.94	11328.14	2509.36	3852.52	2019.2	5751	3674.0666666666666	352.94	3730.28	621.82	68.21	0	0	5442.04	6727.54	7422.42	10479.46	8601.12	8888.73	10172.72	13180.39	2897.6	3655.7	6413.82	9657.69	4836.46	0	5301.9	1614.98	174.18	0	0
547.14795_4.525	120.28	252.14	0	2019.72	100.1	11271.513333333334	1041.02	2274.67	0	80.62	105.96	1392.09	34021.806666666664	5221.73	0	4040.8	3051.47	35931.44666666666	18217.84	0	1678.1	0	437.03	109.24	1570.4766666666667	2284.1	3142.2	0	0	83.46	2865.86	55387.486666666664	31013.96	90.56	3571.26	1080.64	12172.937037037036	15788.27	0	107.78	623.66	915.26	210.52	5992.71	396.66	3782.26	0	128.4	1017.24	3015.74	40246.82	3135.69	257.86	6085.78	10024.22	14427.89	6756.07
564.35852_2.391	6235.44	5976.54	2032.86	7507.68	1109.74	4473.456666666667	1798.94	1095.25	14543.94	0	3001.36	6095.53	3159.7266666666665	0	1577.8	232.42	2422.8	2742.6	9569.16	85.96	711.02	0	3865.31	14700.12	3464.64	95.72	3578.65	1522.8	109.92	8655.08	4479.86	3281.7	8476.87	1805.56	5718.84	1096.41	1786.8925925925926	62.45	110.04	8753.2	174.38	4504.58	13891.14	5673.72	2067.64	2840.9	6598.38	13733.84	850.08	7394.59	14392.57	1836.21	92.56	5175.8	1104.17	2867.51	7746.16
589.422_10.158	3261.92	4815.82	6272.76	4872.66	5839.3	7157.03	8086.48	7843.09	4159.06	3941.38	596.84	1846.48	2751.5066666666667	14286.9	5013.86	7906.68	2998.2	754.62	16469.06	768.82	2707.38	6059.12	7785.1	7883.82	5573.753333333333	8639.98	10072.13	183.74	6582.84	665.28	4092.62	11411.6	15837.73	545.58	8103.66	11118.06	2114.448148148148	4113.62	3216.46	5289.82	5697.58	5333.37	7472.52	6358.11	6193.12	6303.31	1819.26	1072.24	6272.44	5026.97	9717.54	22791.58	475	8237.16	8635.1	6411.24	7778.17
594.39917_11.267	734.32	6078.48	3859.2	3112.08	5261.16	3859.25	5449.86	3785.61	1590.32	3928.42	236.4	950.09	507.28	2852.7	3514.12	1924.4	221.94	99.21333333333334	2753.77	0	244.1	757.46	5007.14	4289.32	3617.443333333333	4626.48	8719.11	0	5005.8	0	627.87	1799.5333333333333	1920.86	0	496.9	1004.22	256.22962962962964	100.35	6051.82	7084.62	3567.48	7021.4	8697.44	9945.34	6843.64	7982.39	1365.6	1943.72	9346.44	6677.77	4894.5	0	607.68	3110.86	580.66	730.1	939.77
608.08893_11.873	5197.50172557768	9815.437372479782	1960.2462920078556	7532.032329795938	11129.718409212619	5293.110452553559	2816.3546287243853	15867.69481623403	4547.414195152469	2605.038387167852	4699.420201021909	8356.455435716249	5350.16328721973	2546.5144695738422	1322.1410671604383	3892.3619862871956	1696.1287416307614	720.2771115425675	1132.8925738873572	1064.364384918399	3442.1468570640577	2181.8795658222934	6575.955127547744	14115.092989585064	7032.841919610554	2636.872942126976	9268.057329543377	3940.7523525402776	460.05267151483963	2681.4184725314526	7455.515768857428	2135.834571342612	3727.6016875650444	839.2820780327135	1996.5133926868064	2436.6703642777247	2437.519382147191	1360.0083526568767	4447.525530112198	10501.189667031695	2094.663563608608	10133.190492535892	16713.41615737383	8870.85690216682	3807.431340245777	12448.761000010176	2324.320937247822	3756.5122010554855	9869.157669283888	10018.223825281691	5888.869634783583	15288.298779195433	5546.089013965504	5395.809462043636	2465.7717261675516	1665.8068043652247	1170.2644910054273
610.10486_13.033	4575.423614175208	14786.057141535002	15139.060597296217	7736.841571999294	15776.811782336928	12685.71483181718	23484.857767914775	16605.556734084195	7145.633503975268	4727.529056184516	5775.114694675698	8089.843475358272	5180.977105459492	0	4846.949605466726	3058.6271179780615	51.267295924570384	0	0	4331.185946464372	7695.2682241374405	12289.060411073639	10230.024502616485	16148.79254016974	22025.38154400384	19753.68466160477	16093.121906726852	7396.13083714685	7150.78607785925	6944.5888692936405	9841.292052461988	436.10399540741895	0	4977.399737740761	2520.1440440987135	0	0	0	8057.034781479583	12780.142935162636	10825.796363083131	15026.06482371276	22326.43890062116	17902.229025177196	28770.5538231273	19968.54056431658	3890.0215052524045	6078.467641628397	10824.456752777516	14184.752488643257	4853.152858796615	0	10784.880425949994	6125.312885962819	34.27146480430618	0	0
613.15833_13.761	15684.868928511685	47408.410500566366	42687.29600914378	30541.077513144373	55090.13878830845	85422.11160019717	86099.3707192664	98741.34737338722	23221.81845067729	10726.05307853991	10559.99088649568	37136.26314374387	67375.63057827813	14458.153010384163	12324.650252197163	9755.930079711907	6343.030717634996	10857.9643777419	2031.7406528743097	16573.298528882704	19886.54935722585	36698.56392875748	44711.78945674857	60491.363226242494	105970.6213989751	8956.200349279947	131960.67162733074	20836.281006575555	17436.45052698811	23156.943025972647	48168.36964975087	36029.494927814376	13341.81512056853	18902.916806127927	7875.242491170851	9506.554757163243	6277.1473395457	3810.7771517892	24686.976264112916	47409.03775259367	39766.27856780354	74584.08677710881	81486.34423790599	83945.06057193674	103215.6702073479	111666.10880864791	17394.424237574363	20968.398138696233	42026.32824988501	75215.96971707801	46477.171747932785	32110.47432044414	35865.13830258309	24656.156412696466	10644.524747963469	2265.6063637357147	582.5412451978355
613.17603_11.225	0	148.09357784392785	1525.2522142708447	15854.530862550424	2135.4372803508113	108821.71653482688	14277.532913127485	68382.1778926066	0	0	0	29412.108904354955	114185.67095171055	27636.62149949764	720.634278623038	1208.125171555174	9011.687256100815	32095.811668431412	7447.049333550367	176.92042460300297	1319.8330473072078	3261.8489380241676	24196.077135706284	13281.457913937544	104098.05122794208	49306.04215093499	125292.4527834047	0	0	1866.3450578583852	30377.325419885343	112026.93089936477	33943.75683173441	0	1211.3047266115354	7540.431007836618	24855.06799133716	15790.405401092714	4898.682489807929	15854.435613062022	17177.65609345435	30107.10891658876	8775.462663853532	69464.84274740593	19705.111691437658	54584.20414171358	3216.822427780199	486.3424436788284	14811.134272623234	24641.934615918508	47329.59824826456	88.57077334048377	1004.8318448713981	8416.516985750943	23430.65124012379	8923.390570132771	4659.33926499183
625.1167_11.913	1835.3726975116836	4746.314527249037	187.52637337754965	3225.479554848683	4453.442932708215	1936.2810156324463	0	6792.513561576515	1479.3836081207937	956.1947143495497	1584.746154745458	3551.6251912455295	2215.3194847367445	693.3849763702351	0	1092.6295202059339	721.6931044683488	285.4231376411709	290.738443499381	112.79916665436393	1091.3132627280113	273.9698924860416	2412.7376322125288	5202.622079711635	2545.6140361713915	245.92685569886632	3720.502978051827	1361.5076244912168	93.38364178061374	548.7089125323387	2899.7646833026433	867.6796366407988	1132.5515358137652	0	606.5629128579378	885.5489581016511	1333.3213921986298	574.3345798231818	1524.8562049360255	3423.442653584149	0	3925.034345243007	6227.206171754218	3662.9652691927013	956.7391572925284	4353.460016627568	156.20481954612603	1347.3910247475742	3407.50107137208	3705.715346280404	2336.64989644761	6016.001117684216	2063.9452597733957	1569.5729315329463	701.7055070271564	294.86697748918556	161.1275827076587
655.13403_5.583	8111.7674142650285	9237.555374870428	8672.810059818688	4072.858317100104	4535.8612437384	5593.3565794633405	16879.783822882277	17572.88403034131	7035.484082440613	2920.309214370622	872.5692517426858	11879.28198528285	4221.049649444648	4102.501081921362	3476.4146881393926	8621.861267732322	727.0762921842809	8351.29858367222	6135.1995278320865	5032.055525068523	4521.607939090073	2586.3844335764297	5073.184632907141	9060.558960286184	7430.079894514045	19160.924396186136	12950.988882273701	1425.4170858606753	4444.414773797183	4687.3548106212365	9012.90534050948	3233.5757189532746	15447.057368922853	1497.285231370827	8993.812430097727	3741.2591358484015	2518.30493151556	5090.203544484845	4213.308506363002	13090.616616833595	8864.438826264879	6605.052516060416	4410.035857105321	15828.976930052782	20850.06125995911	16539.595252681946	4841.676406834252	9797.937208677786	19455.442422580858	12589.905640665236	9730.076094075228	13810.079522590111	8091.211417011531	9407.125567580115	3392.3840202849124	5570.219645853692	6283.4477744051055
664.11713_11.54	7830.8136004055905	16522.817797621807	18289.642922296513	9873.230920109952	18429.07685902501	14369.698747097551	25293.893944613323	19769.723876915094	8915.551597455182	437.80300530933766	6600.956580788493	10569.532260652928	8849.147187904602	6746.943335347406	7455.599312029273	5456.5016177534035	1051.907804402188	0	40.4231684182907	5579.469264736618	10431.682120926027	14155.480303634797	17208.201131021724	21359.93929614945	32531.3799016262	15185.534222694283	21254.07913867344	9014.201980695008	9701.867660616597	7800.677805254177	12803.736290158091	232.33078879048617	120.47837441742686	6797.398712957121	4729.612605845935	1946.5905037398895	0	721.5369535721733	10533.094496138969	16509.887913681312	11126.120842861636	23937.932692977654	28905.405854528915	17104.033509852863	30081.14317491764	29634.77442806698	4533.0838194909275	7372.676533940186	12975.616284557686	21912.87677015898	5976.261026412936	17429.772681570183	11243.182855580066	7298.986610537836	1267.6613200175568	0	125.88042648645957
782.50671_1.677	9284.048485445483	0	690.4337288374719	1005.4120994751885	18419.312275659802	84232.14087579149	1063.3498639182437	1307.012008671043	1797.166943252502	260.4661777334441	0	2763.1742698917205	31592.13883439981	353.71862106272965	1652.8129235358795	2053.5815207464743	169.63461389055533	476.1304111040221	1683.8324091576478	892.2693233177326	8308.570693873171	1738.8716080804963	1891.726291929146	30260.130238516744	66312.7354666998	0	3212.669009384524	283.41824372559955	1307.6650066696745	841.2868533432038	6417.665296455553	34639.96758478759	2312.7776907184198	6030.920609583869	25445.35702773406	340.14761210156206	387.4915435366412	0	1149.9511578968675	0	653.9385138290992	5762.913395808975	11348.459969442554	12633.524473955891	15044.853527793159	3790.0884946593605	8931.139073671693	3869.56612912347	840.7255308174442	15503.355541713281	29493.140412211902	762.8087258799665	3270.8430165885284	148.29621929322167	582.5254116921872	0	271.97766874103354
784.52203_1.676	6827.151521702914	0	368.9770614863633	2383.1191650186493	12754.908963227796	180028.4662908875	3087.140195784922	1536.5693633734459	2681.290266641366	195.3440599352386	0	4082.3401159656437	62788.70514016657	235.50645249198678	944.5532999500087	1964.3214553748794	233.4502540736547	681.1775770293564	6607.6744313727295	1095.5976580045617	6436.803832895298	1476.7135033089558	1744.9859630591618	30150.269780439263	121074.01329027327	0	6442.829986936098	156.56357876652356	1066.9826872841984	2543.6104572329054	6644.832623034752	83947.912326778	2263.2359210513882	5275.0531176741015	30659.608442546647	234.92712195599034	558.3731605958608	0	669.743529781118	116.18819713680139	372.73462729091307	10473.744389891082	8870.741966816038	30410.345885762647	18907.47144925998	5055.002032684814	7890.713190550508	4512.822124757856	717.5148738746594	15491.602091141129	41168.01873814607	1360.1492509261436	2261.333752493461	1657.6497441195713	539.5362915379422	0	541.3249869282456
116.07065_9.667	458568.69681168615	413427.7527511335	288731.2587266847	461063.9463097685	514695.8968204071	741263.7530724354	335651.27798026556	617919.6456687314	402837.96623217134	236476.8722410999	360729.26386225485	519116.3343625526	968730.9729981703	3284630.9608751764	207245.89657868404	370461.33321025205	738722.7958811687	2568001.082239951	935655.3992997337	331420.97643953806	538124.3214916325	1442050.6301894595	692222.0921536232	375266.9442301358	905952.5040413521	365970.96819812036	951760.641291914	504273.4405442281	383987.36835153506	534177.3358940302	750585.2457774237	1527544.939365062	2862778.550127136	364589.9506464036	538340.0503218657	1376279.9378665714	2184160.4532377278	788144.0135168402	384984.0645240284	626406.001178698	629265.2412465661	725825.5960917588	775640.0670239062	712414.5721885576	510506.94582911924	1156260.789268183	453596.1286601863	378767.22965351335	704122.8684234798	705746.5574214383	1187327.8808214625	35001202.43504964	446175.8716190961	855864.3070291259	1707876.5195029587	1819774.7076430754	804261.3321904459
119.0354_5.593	7251.388105446285	9831.897402186572	7473.334916014146	14053.687849967568	5933.994671386999	26291.065805508624	19845.465440648826	19477.246903193343	6490.868298523634	7542.069894269588	2319.517280911643	12019.531768437957	22453.01730641784	7251.418471775649	3007.3361287858256	7910.249029885071	10020.034029481843	12771.279972516219	12186.837010897465	5942.925393484522	12673.986464393241	4747.142067117562	8608.56431755541	13081.44911449763	11212.928603227017	9880.941179972015	18584.392430428237	3936.5874431765465	6894.971650248571	10803.230788006953	6848.249206456023	38576.1235393994	16931.215193971737	3868.1776126411255	10612.375137494617	7407.3564236101975	12596.402759699728	18163.778675029575	2588.9461506665743	11972.039070618677	13308.40387450427	9922.521299853299	11417.77051063499	21432.04516954552	24421.10762035318	25039.098820403735	5565.552892074989	9024.093542326144	15579.7703399561	13178.861542740646	21490.35225492433	12599.204782573637	8605.857341145247	14261.028347691665	11406.385138816497	7762.110669271915	10416.320357797636
